game_id,datetime,home,away,home_score,away_score,game_type,venue,npb_game_category,npb_type_confidence,npb_training_default,npb_evaluation_default,home_starter,away_starter,home_lineup_json,away_lineup_json,home_pregame_starter,away_pregame_starter,home_pregame_lineup_json,away_pregame_lineup_json,player_rows_count,enrichment_mode,prediction_time_utc,starter_available_at,starter_state,starter_source,home_lineup_available_at,away_lineup_available_at,home_lineup_state,away_lineup_state,lineup_available_at,lineup_state,lineup_source,home_starter_era,home_starter_whip,home_starter_k9,home_starter_bb9,home_starter_hr9,home_starter_fip,home_starter_ip,home_starter_er,home_starter_h,home_starter_hr,home_starter_bb,home_starter_so,home_starter_pitches,home_starter_k_rate,home_starter_bb_rate,away_starter_era,away_starter_whip,away_starter_k9,away_starter_bb9,away_starter_hr9,away_starter_fip,away_starter_ip,away_starter_er,away_starter_h,away_starter_hr,away_starter_bb,away_starter_so,away_starter_pitches,away_starter_k_rate,away_starter_bb_rate,home_starter_line_ok,away_starter_line_ok,pregame_context_quality,pregame_starter_verified,pregame_lineup_verified,weather_valid_time_utc,weather_available_at,weather_state,weather_source,weather_pit_quality,weather_temp_c,weather_humidity_pct,weather_precip_mm,weather_wind_kmh,league,date,inning,half,event,addedRuns,pitcher
2020030604,2020-03-06 13:00:00,広島東洋カープ,埼玉西武ライオンズ,2.0,1.0,UNKNOWN,MAZDA Zoom-Zoom スタジアム広島,excluded,high,False,False,1800022,1300057,[],[],,,,,0,light,2020-03-06 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,4.153846153846154,1.8461538461538463,4.153846153846154,6.230769230769231,0.0,4.353846153846154,4.333333333333333,2.0,5.0,0.0,3.0,2.0,,,,0.0,0.6,5.4,0.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-06 13:00:00,1,,,0,
2020030603,2020-03-06 18:00:00,オリックス・バファローズ,読売ジャイアンツ,1.0,0.0,UNKNOWN,京セラドーム大阪,unknown,low,False,False,1200041,1600150,[],[],,,,,0,light,2020-03-06 18:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.5,1.8333333333333333,6.0,3.0,1.5,5.033333333333333,6.0,1.0,9.0,1.0,2.0,4.0,,,,0.0,0.42857142857142855,10.285714285714286,0.0,0.0,0.9142857142857146,7.0,0.0,3.0,0.0,0.0,8.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-06 18:00:00,1,,,0,
2020030701,2020-03-07 13:00:00,東京ヤクルトスワローズ,千葉ロッテマリーンズ,3.0,8.0,UNKNOWN,明治神宮野球場,excluded,high,False,False,900081,12113,[],[],,,,,0,light,2020-03-07 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.8,1.4,5.4,3.6,1.8,5.800000000000001,5.0,1.0,5.0,1.0,2.0,3.0,,,,2.25,2.25,4.5,6.75,2.25,7.7,4.0,1.0,6.0,1.0,3.0,2.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-07 13:00:00,1,,,0,
2020030702,2020-03-07 13:00:00,東北楽天ゴールデンイーグルス,中日ドラゴンズ,7.0,1.0,UNKNOWN,草薙総合運動場野球場,unknown,low,False,False,1000138,1300084,[],[],,,,,0,light,2020-03-07 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,15.75,2.75,2.25,6.75,4.5,11.45,4.0,7.0,8.0,2.0,3.0,1.0,,,,13.5,4.5,0.0,0.0,0.0,3.2,0.6666666666666666,1.0,3.0,0.0,0.0,0.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-07 13:00:00,1,,,0,
2020030703,2020-03-07 13:00:00,横浜DeNAベイスターズ,福岡ソフトバンクホークス,4.0,2.0,UNKNOWN,横浜スタジアム,unknown,low,False,False,1200106,1300031,[],[],,,,,0,light,2020-03-07 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.588235294117647,0.5294117647058824,6.352941176470588,1.588235294117647,0.0,2.3176470588235296,5.666666666666667,1.0,2.0,0.0,1.0,4.0,,,,4.5,1.0,11.25,2.25,2.25,4.7,4.0,2.0,3.0,1.0,1.0,5.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-07 13:00:00,1,,,0,
2020030704,2020-03-07 13:00:00,阪神タイガース,北海道日本ハムファイターズ,1.0,12.0,UNKNOWN,阪神甲子園球場,excluded,high,False,False,1700140,1900147,[],[],,,,,0,light,2020-03-07 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,1.0,9.0,2.25,0.0,1.9500000000000002,4.0,0.0,3.0,0.0,1.0,4.0,,,,15.75,2.25,13.5,2.25,2.25,4.2,4.0,7.0,8.0,1.0,1.0,6.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-07 13:00:00,1,,,0,
2020030706,2020-03-07 13:00:00,広島東洋カープ,埼玉西武ライオンズ,5.0,11.0,UNKNOWN,MAZDA Zoom-Zoom スタジアム広島,excluded,high,False,False,1800080,1500007,[],[],,,,,0,light,2020-03-07 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,9.0,1.75,4.5,2.25,2.25,6.2,4.0,4.0,6.0,1.0,1.0,2.0,,,,32.400000000000006,5.4,5.4,10.8,0.0,5.6000000000000005,1.6666666666666665,6.0,7.0,0.0,2.0,1.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-07 13:00:00,1,,,0,
2020030705,2020-03-07 14:00:00,オリックス・バファローズ,読売ジャイアンツ,4.0,4.0,UNKNOWN,京セラドーム大阪,excluded,high,False,False,1900143,1800100,[],[],,,,,0,light,2020-03-07 14:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,4.909090909090909,1.9090909090909092,7.363636363636364,7.363636363636364,0.0,4.0181818181818185,3.6666666666666665,2.0,4.0,0.0,3.0,3.0,,,,6.352941176470588,1.9411764705882353,4.764705882352941,6.352941176470588,1.588235294117647,6.552941176470588,5.666666666666667,4.0,7.0,1.0,4.0,3.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-07 14:00:00,1,,,0,
2020030804,2020-03-08 13:00:00,阪神タイガース,読売ジャイアンツ,4.0,4.0,UNKNOWN,阪神甲子園球場,excluded,high,False,False,1900130,1500090,[],[],,,,,0,light,2020-03-08 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,5.4,1.6,1.8,1.8,0.0,3.4000000000000004,5.0,3.0,7.0,0.0,1.0,1.0,,,,1.8,1.2,5.4,5.4,0.0,3.8000000000000003,5.0,1.0,3.0,0.0,3.0,3.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-08 13:00:00,1,,,0,
2020030805,2020-03-08 13:00:00,オリックス・バファローズ,北海道日本ハムファイターズ,1.0,3.0,UNKNOWN,京セラドーム大阪,excluded,high,False,False,1800002,1700109,[],[],,,,,0,light,2020-03-08 13:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.5,0.6666666666666666,7.5,0.0,0.0,1.5333333333333334,6.0,1.0,4.0,0.0,0.0,5.0,,,,4.5,2.25,4.5,6.75,2.25,7.7,4.0,2.0,6.0,1.0,3.0,2.0,,,,True,True,UNKNOWN,False,False,,,,,,,,,,NPB,2020-03-08 13:00:00,1,,,0,
