datetime,weather_temp_c,weather_humidity_pct,weather_precip_mm,weather_wind_kmh,venue,weather_valid_time_utc,weather_available_at,weather_state,weather_source,weather_pit_quality
2019-05-28 13:00:00,25.9,47,0.0,13.3,東京ドーム,2019-05-28 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 14:00:00,25.4,44,0.0,12.4,東京ドーム,2019-05-28 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 15:00:00,24.2,49,0.0,13.7,東京ドーム,2019-05-28 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 16:00:00,23.5,55,0.0,13.1,東京ドーム,2019-05-28 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 17:00:00,22.6,57,0.0,14.0,東京ドーム,2019-05-28 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 18:00:00,21.7,61,0.0,14.5,東京ドーム,2019-05-28 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 19:00:00,21.7,63,0.0,15.3,東京ドーム,2019-05-28 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 20:00:00,20.8,70,0.0,14.5,東京ドーム,2019-05-28 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 21:00:00,20.9,66,0.0,14.3,東京ドーム,2019-05-28 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 22:00:00,19.8,76,0.7,11.3,東京ドーム,2019-05-28 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-28 23:00:00,19.7,82,0.3,9.6,東京ドーム,2019-05-28 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 00:00:00,19.6,86,0.3,9.4,東京ドーム,2019-05-28 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 01:00:00,19.6,88,0.8,8.6,東京ドーム,2019-05-28 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 02:00:00,19.9,85,1.7,12.2,東京ドーム,2019-05-28 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 03:00:00,19.9,82,0.4,11.9,東京ドーム,2019-05-28 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 04:00:00,20.1,84,0.0,10.1,東京ドーム,2019-05-28 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 05:00:00,20.4,83,0.0,10.1,東京ドーム,2019-05-28 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 06:00:00,20.3,86,1.2,10.9,東京ドーム,2019-05-28 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 07:00:00,20.7,90,5.5,8.9,東京ドーム,2019-05-28 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 08:00:00,19.9,91,9.8,6.9,東京ドーム,2019-05-28 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 09:00:00,19.6,85,6.4,8.6,東京ドーム,2019-05-29 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 10:00:00,20.8,74,0.0,10.2,東京ドーム,2019-05-29 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 11:00:00,21.9,68,0.0,9.8,東京ドーム,2019-05-29 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 12:00:00,23.9,59,0.0,6.2,東京ドーム,2019-05-29 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 13:00:00,25.2,52,0.0,4.8,東京ドーム,2019-05-29 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 14:00:00,26.1,48,0.0,4.6,東京ドーム,2019-05-29 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 15:00:00,23.7,57,0.0,7.4,東京ドーム,2019-05-29 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 16:00:00,22.9,59,0.0,8.0,東京ドーム,2019-05-29 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 17:00:00,22.1,58,0.0,7.7,東京ドーム,2019-05-29 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 18:00:00,21.3,59,0.0,6.3,東京ドーム,2019-05-29 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 19:00:00,20.7,60,0.0,3.1,東京ドーム,2019-05-29 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 20:00:00,20.2,62,0.0,4.2,東京ドーム,2019-05-29 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 21:00:00,18.9,66,0.0,3.0,東京ドーム,2019-05-29 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 22:00:00,18.5,69,0.0,2.2,東京ドーム,2019-05-29 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-29 23:00:00,18.2,69,0.0,3.3,東京ドーム,2019-05-29 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 00:00:00,17.8,71,0.0,3.1,東京ドーム,2019-05-29 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 01:00:00,17.3,74,0.0,1.0,東京ドーム,2019-05-29 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 02:00:00,17.3,73,0.0,3.6,東京ドーム,2019-05-29 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 03:00:00,17.1,76,0.0,4.9,東京ドーム,2019-05-29 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 04:00:00,16.4,76,0.0,3.3,東京ドーム,2019-05-29 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 05:00:00,16.0,69,0.0,3.2,東京ドーム,2019-05-29 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 06:00:00,16.6,58,0.0,3.1,東京ドーム,2019-05-29 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 07:00:00,18.2,52,0.0,1.6,東京ドーム,2019-05-29 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 08:00:00,20.2,50,0.0,1.1,東京ドーム,2019-05-29 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 09:00:00,20.7,51,0.0,4.4,東京ドーム,2019-05-30 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 10:00:00,21.7,50,0.0,6.9,東京ドーム,2019-05-30 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 11:00:00,22.3,47,0.0,8.1,東京ドーム,2019-05-30 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 12:00:00,23.2,41,0.0,9.0,東京ドーム,2019-05-30 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 13:00:00,23.9,37,0.0,10.5,東京ドーム,2019-05-30 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 14:00:00,24.2,38,0.0,10.9,東京ドーム,2019-05-30 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 15:00:00,24.1,36,0.0,11.5,東京ドーム,2019-05-30 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 16:00:00,23.8,39,0.0,11.9,東京ドーム,2019-05-30 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 17:00:00,22.7,43,0.0,10.8,東京ドーム,2019-05-30 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 18:00:00,21.9,49,0.0,10.1,東京ドーム,2019-05-30 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 19:00:00,21.3,56,0.0,8.3,東京ドーム,2019-05-30 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 20:00:00,20.9,59,0.0,8.0,東京ドーム,2019-05-30 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 21:00:00,20.7,63,0.0,8.7,東京ドーム,2019-05-30 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 22:00:00,20.4,67,0.0,7.3,東京ドーム,2019-05-30 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-30 23:00:00,20.4,66,0.0,8.0,東京ドーム,2019-05-30 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 00:00:00,20.2,66,0.0,7.2,東京ドーム,2019-05-30 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 01:00:00,20.2,65,0.0,8.4,東京ドーム,2019-05-30 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 02:00:00,20.1,64,0.0,7.2,東京ドーム,2019-05-30 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 03:00:00,19.5,69,0.0,8.0,東京ドーム,2019-05-30 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 04:00:00,19.1,72,0.0,5.6,東京ドーム,2019-05-30 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 05:00:00,19.0,75,0.0,6.3,東京ドーム,2019-05-30 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 06:00:00,19.7,74,0.0,6.5,東京ドーム,2019-05-30 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 07:00:00,20.9,71,0.0,5.8,東京ドーム,2019-05-30 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 08:00:00,22.3,67,0.0,5.5,東京ドーム,2019-05-30 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 09:00:00,21.9,65,0.0,8.7,東京ドーム,2019-05-31 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 10:00:00,22.7,64,0.0,10.0,東京ドーム,2019-05-31 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 11:00:00,23.0,60,0.0,11.2,東京ドーム,2019-05-31 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 12:00:00,23.4,53,0.0,11.9,東京ドーム,2019-05-31 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 13:00:00,23.2,52,0.0,11.2,東京ドーム,2019-05-31 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 14:00:00,22.9,53,0.0,10.8,東京ドーム,2019-05-31 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 15:00:00,22.5,59,0.0,9.4,東京ドーム,2019-05-31 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 16:00:00,22.2,62,0.0,9.4,東京ドーム,2019-05-31 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 17:00:00,21.7,66,0.0,8.3,東京ドーム,2019-05-31 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 18:00:00,21.3,71,0.0,5.5,東京ドーム,2019-05-31 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 19:00:00,20.6,76,0.1,4.0,東京ドーム,2019-05-31 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 20:00:00,20.5,78,0.0,7.7,東京ドーム,2019-05-31 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 21:00:00,20.1,79,0.0,3.9,東京ドーム,2019-05-31 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 22:00:00,19.5,83,0.0,3.1,東京ドーム,2019-05-31 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-05-31 23:00:00,18.9,87,0.0,0.8,東京ドーム,2019-05-31 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 00:00:00,18.7,88,0.0,3.2,東京ドーム,2019-05-31 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 01:00:00,18.3,89,0.0,4.2,東京ドーム,2019-05-31 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 02:00:00,17.8,90,0.0,4.1,東京ドーム,2019-05-31 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 03:00:00,17.5,91,0.0,5.2,東京ドーム,2019-05-31 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 04:00:00,17.1,94,0.0,4.4,東京ドーム,2019-05-31 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 05:00:00,17.0,95,0.0,4.0,東京ドーム,2019-05-31 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 06:00:00,17.6,90,0.0,4.1,東京ドーム,2019-05-31 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 07:00:00,18.7,85,0.0,2.6,東京ドーム,2019-05-31 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 08:00:00,20.1,76,0.0,2.1,東京ドーム,2019-05-31 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 09:00:00,21.4,66,0.0,2.5,東京ドーム,2019-06-01 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 10:00:00,22.6,60,0.0,5.0,東京ドーム,2019-06-01 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 11:00:00,23.6,56,0.0,7.1,東京ドーム,2019-06-01 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 12:00:00,24.2,52,0.0,8.2,東京ドーム,2019-06-01 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 13:00:00,24.7,49,0.0,9.0,東京ドーム,2019-06-01 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 14:00:00,24.4,52,0.0,9.5,東京ドーム,2019-06-01 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 15:00:00,24.1,49,0.0,11.5,東京ドーム,2019-06-01 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 16:00:00,23.9,53,0.0,9.2,東京ドーム,2019-06-01 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 17:00:00,23.2,60,0.0,8.9,東京ドーム,2019-06-01 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 18:00:00,22.7,62,0.0,6.8,東京ドーム,2019-06-01 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 19:00:00,22.0,65,0.0,5.5,東京ドーム,2019-06-01 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 20:00:00,21.4,71,0.0,4.7,東京ドーム,2019-06-01 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 21:00:00,20.7,80,0.0,5.1,東京ドーム,2019-06-01 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 22:00:00,20.1,85,0.0,3.7,東京ドーム,2019-06-01 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-01 23:00:00,19.7,86,0.0,3.1,東京ドーム,2019-06-01 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 00:00:00,19.4,85,0.0,3.4,東京ドーム,2019-06-01 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 01:00:00,18.9,86,0.0,2.6,東京ドーム,2019-06-01 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 02:00:00,18.4,89,0.0,2.8,東京ドーム,2019-06-01 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 03:00:00,17.8,97,0.0,4.1,東京ドーム,2019-06-01 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 04:00:00,17.4,97,0.0,2.6,東京ドーム,2019-06-01 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 05:00:00,17.2,96,0.0,3.1,東京ドーム,2019-06-01 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 06:00:00,17.7,90,0.0,3.6,東京ドーム,2019-06-01 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 07:00:00,18.9,85,0.0,2.4,東京ドーム,2019-06-01 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 08:00:00,20.5,77,0.0,2.9,東京ドーム,2019-06-01 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 09:00:00,20.6,76,0.0,2.9,東京ドーム,2019-06-02 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 10:00:00,21.9,68,0.0,1.1,東京ドーム,2019-06-02 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 11:00:00,22.8,63,0.0,3.3,東京ドーム,2019-06-02 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 12:00:00,23.3,61,0.0,7.1,東京ドーム,2019-06-02 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 13:00:00,23.1,61,0.0,7.3,東京ドーム,2019-06-02 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 14:00:00,23.8,58,0.0,8.0,東京ドーム,2019-06-02 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 15:00:00,23.7,62,0.0,6.9,東京ドーム,2019-06-02 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 16:00:00,23.4,67,0.0,8.3,東京ドーム,2019-06-02 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 17:00:00,22.8,73,0.0,9.0,東京ドーム,2019-06-02 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 18:00:00,22.2,77,0.0,8.8,東京ドーム,2019-06-02 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 19:00:00,21.9,71,0.0,8.1,東京ドーム,2019-06-02 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 20:00:00,21.6,64,0.0,7.4,東京ドーム,2019-06-02 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 21:00:00,20.7,92,0.0,5.4,東京ドーム,2019-06-02 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 22:00:00,20.2,96,0.0,4.5,東京ドーム,2019-06-02 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2019-06-02 23:00:00,20.3,91,0.0,6.8,東京ドーム,2019-06-02 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
