datetime,weather_temp_c,weather_humidity_pct,weather_precip_mm,weather_wind_kmh,venue,weather_valid_time_utc,weather_available_at,weather_state,weather_source,weather_pit_quality
2021-03-01 14:00:00,16.5,50,0.0,11.5,東京ドーム,2021-03-01 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 15:00:00,16.4,52,0.0,11.6,東京ドーム,2021-03-01 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 16:00:00,16.2,51,0.0,10.8,東京ドーム,2021-03-01 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 17:00:00,15.4,56,0.0,10.1,東京ドーム,2021-03-01 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 18:00:00,14.6,65,0.0,10.1,東京ドーム,2021-03-01 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 19:00:00,14.2,72,0.0,9.0,東京ドーム,2021-03-01 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 20:00:00,13.8,77,0.0,8.3,東京ドーム,2021-03-01 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 21:00:00,13.5,76,0.0,9.5,東京ドーム,2021-03-01 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 22:00:00,13.4,78,0.0,10.0,東京ドーム,2021-03-01 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-01 23:00:00,13.4,81,0.0,8.4,東京ドーム,2021-03-01 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 00:00:00,13.0,85,0.0,7.1,東京ドーム,2021-03-01 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 01:00:00,13.1,89,0.0,7.7,東京ドーム,2021-03-01 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 02:00:00,14.3,86,0.0,10.5,東京ドーム,2021-03-01 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 03:00:00,13.1,86,0.0,10.5,東京ドーム,2021-03-01 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 04:00:00,13.8,90,0.1,10.8,東京ドーム,2021-03-01 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 05:00:00,14.2,91,0.3,8.8,東京ドーム,2021-03-01 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 06:00:00,14.1,94,1.5,7.2,東京ドーム,2021-03-01 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 07:00:00,14.8,91,1.3,9.4,東京ドーム,2021-03-01 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 08:00:00,15.8,88,0.0,10.2,東京ドーム,2021-03-01 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 09:00:00,16.0,84,0.1,9.0,東京ドーム,2021-03-02 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 10:00:00,16.3,84,0.2,10.2,東京ドーム,2021-03-02 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 11:00:00,17.0,82,0.1,10.1,東京ドーム,2021-03-02 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 12:00:00,17.4,82,0.0,8.6,東京ドーム,2021-03-02 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 13:00:00,17.2,86,0.1,9.4,東京ドーム,2021-03-02 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 14:00:00,17.5,84,0.1,11.5,東京ドーム,2021-03-02 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 15:00:00,17.8,80,0.4,14.1,東京ドーム,2021-03-02 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 16:00:00,17.5,87,0.7,13.2,東京ドーム,2021-03-02 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 17:00:00,12.0,71,8.6,16.3,東京ドーム,2021-03-02 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 18:00:00,10.8,62,1.4,16.1,東京ドーム,2021-03-02 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 19:00:00,10.3,46,0.2,16.4,東京ドーム,2021-03-02 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 20:00:00,10.0,40,0.2,17.9,東京ドーム,2021-03-02 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 21:00:00,7.7,42,0.0,17.1,東京ドーム,2021-03-02 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 22:00:00,7.6,41,0.1,19.3,東京ドーム,2021-03-02 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-02 23:00:00,7.3,40,0.0,18.0,東京ドーム,2021-03-02 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 00:00:00,7.2,39,0.0,17.8,東京ドーム,2021-03-02 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 01:00:00,6.9,38,0.0,17.7,東京ドーム,2021-03-02 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 02:00:00,6.2,37,0.0,18.4,東京ドーム,2021-03-02 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 03:00:00,5.3,37,0.0,18.9,東京ドーム,2021-03-02 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 04:00:00,4.5,38,0.0,16.3,東京ドーム,2021-03-02 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 05:00:00,3.9,40,0.0,14.8,東京ドーム,2021-03-02 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 06:00:00,3.2,40,0.0,12.6,東京ドーム,2021-03-02 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 07:00:00,3.0,40,0.0,12.3,東京ドーム,2021-03-02 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 08:00:00,3.6,39,0.0,11.9,東京ドーム,2021-03-02 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 09:00:00,5.2,32,0.0,12.4,東京ドーム,2021-03-03 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 10:00:00,6.4,28,0.0,12.4,東京ドーム,2021-03-03 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 11:00:00,7.6,25,0.0,11.5,東京ドーム,2021-03-03 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 12:00:00,8.6,23,0.0,10.4,東京ドーム,2021-03-03 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 13:00:00,9.5,21,0.0,9.7,東京ドーム,2021-03-03 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 14:00:00,10.2,20,0.0,8.8,東京ドーム,2021-03-03 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 15:00:00,10.3,20,0.0,8.8,東京ドーム,2021-03-03 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 16:00:00,10.3,20,0.0,6.4,東京ドーム,2021-03-03 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 17:00:00,9.7,22,0.0,4.5,東京ドーム,2021-03-03 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 18:00:00,8.2,26,0.0,5.2,東京ドーム,2021-03-03 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 19:00:00,7.4,33,0.0,7.3,東京ドーム,2021-03-03 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 20:00:00,6.7,42,0.0,6.8,東京ドーム,2021-03-03 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 21:00:00,5.1,54,0.0,4.3,東京ドーム,2021-03-03 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 22:00:00,4.8,60,0.0,3.2,東京ドーム,2021-03-03 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-03 23:00:00,4.4,64,0.0,3.3,東京ドーム,2021-03-03 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 00:00:00,3.9,61,0.0,4.8,東京ドーム,2021-03-03 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 01:00:00,3.5,50,0.0,5.2,東京ドーム,2021-03-03 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 02:00:00,3.0,48,0.0,4.7,東京ドーム,2021-03-03 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 03:00:00,2.5,51,0.0,4.0,東京ドーム,2021-03-03 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 04:00:00,2.1,52,0.0,4.7,東京ドーム,2021-03-03 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 05:00:00,1.8,54,0.0,4.8,東京ドーム,2021-03-03 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 06:00:00,1.5,55,0.0,4.9,東京ドーム,2021-03-03 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 07:00:00,1.7,54,0.0,5.7,東京ドーム,2021-03-03 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 08:00:00,3.0,50,0.0,6.6,東京ドーム,2021-03-03 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 09:00:00,4.8,44,0.0,6.1,東京ドーム,2021-03-04 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 10:00:00,6.8,42,0.0,5.1,東京ドーム,2021-03-04 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 11:00:00,8.9,41,0.0,3.5,東京ドーム,2021-03-04 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 12:00:00,10.5,41,0.0,3.1,東京ドーム,2021-03-04 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 13:00:00,11.8,41,0.0,3.2,東京ドーム,2021-03-04 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 14:00:00,12.6,42,0.0,4.8,東京ドーム,2021-03-04 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 15:00:00,11.7,50,0.0,5.2,東京ドーム,2021-03-04 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 16:00:00,11.6,54,0.0,5.4,東京ドーム,2021-03-04 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 17:00:00,11.2,60,0.0,3.7,東京ドーム,2021-03-04 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 18:00:00,10.3,66,0.0,3.6,東京ドーム,2021-03-04 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 19:00:00,9.7,69,0.0,3.9,東京ドーム,2021-03-04 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 20:00:00,9.3,74,0.0,3.7,東京ドーム,2021-03-04 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 21:00:00,7.7,85,0.0,2.5,東京ドーム,2021-03-04 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 22:00:00,7.9,86,0.0,4.6,東京ドーム,2021-03-04 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-04 23:00:00,7.1,90,0.0,4.1,東京ドーム,2021-03-04 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 00:00:00,6.6,86,0.0,3.9,東京ドーム,2021-03-04 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 01:00:00,6.2,82,0.0,4.2,東京ドーム,2021-03-04 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 02:00:00,5.8,80,0.0,4.2,東京ドーム,2021-03-04 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 03:00:00,4.9,83,0.0,3.7,東京ドーム,2021-03-04 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 04:00:00,4.7,81,0.0,3.9,東京ドーム,2021-03-04 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 05:00:00,4.6,77,0.0,5.6,東京ドーム,2021-03-04 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 06:00:00,4.7,74,0.0,5.5,東京ドーム,2021-03-04 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 07:00:00,4.9,73,0.0,4.6,東京ドーム,2021-03-04 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 08:00:00,6.2,70,0.0,5.1,東京ドーム,2021-03-04 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 09:00:00,7.9,66,0.0,4.7,東京ドーム,2021-03-05 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 10:00:00,9.5,63,0.0,4.5,東京ドーム,2021-03-05 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 11:00:00,10.8,60,0.0,3.6,東京ドーム,2021-03-05 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 12:00:00,12.3,57,0.0,1.9,東京ドーム,2021-03-05 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 13:00:00,13.2,55,0.0,1.0,東京ドーム,2021-03-05 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 14:00:00,13.8,54,0.0,3.7,東京ドーム,2021-03-05 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 15:00:00,13.9,58,0.0,3.9,東京ドーム,2021-03-05 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 16:00:00,13.4,62,0.0,2.2,東京ドーム,2021-03-05 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 17:00:00,12.7,65,0.0,4.2,東京ドーム,2021-03-05 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 18:00:00,11.5,74,1.3,3.3,東京ドーム,2021-03-05 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 19:00:00,10.5,81,0.2,2.3,東京ドーム,2021-03-05 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 20:00:00,10.1,84,0.2,3.7,東京ドーム,2021-03-05 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 21:00:00,9.3,92,0.0,4.7,東京ドーム,2021-03-05 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 22:00:00,9.1,93,0.4,4.6,東京ドーム,2021-03-05 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-05 23:00:00,8.8,95,0.7,3.5,東京ドーム,2021-03-05 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 00:00:00,8.4,96,0.5,4.3,東京ドーム,2021-03-05 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 01:00:00,8.3,95,0.1,3.5,東京ドーム,2021-03-05 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 02:00:00,8.1,94,0.2,3.9,東京ドーム,2021-03-05 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 03:00:00,7.6,96,0.0,3.1,東京ドーム,2021-03-05 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 04:00:00,7.5,94,0.0,3.5,東京ドーム,2021-03-05 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 05:00:00,7.5,92,0.0,5.1,東京ドーム,2021-03-05 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 06:00:00,7.7,89,0.0,5.5,東京ドーム,2021-03-05 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 07:00:00,7.9,86,0.0,3.3,東京ドーム,2021-03-05 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 08:00:00,8.7,82,0.0,4.9,東京ドーム,2021-03-05 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2021-03-06 09:00:00,8.9,76,0.0,4.9,東京ドーム,2021-03-06 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
