datetime,weather_temp_c,weather_humidity_pct,weather_precip_mm,weather_wind_kmh,venue,weather_valid_time_utc,weather_available_at,weather_state,weather_source,weather_pit_quality
2017-03-01 13:00:00,10.5,44,0.0,4.3,東京ドーム,2017-03-01 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 14:00:00,11.1,42,0.0,4.2,東京ドーム,2017-03-01 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 15:00:00,10.1,48,0.0,6.0,東京ドーム,2017-03-01 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 16:00:00,10.3,47,0.0,6.4,東京ドーム,2017-03-01 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 17:00:00,10.0,48,0.0,4.4,東京ドーム,2017-03-01 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 18:00:00,9.6,51,0.0,4.7,東京ドーム,2017-03-01 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 19:00:00,8.1,69,0.7,6.5,東京ドーム,2017-03-01 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 20:00:00,7.5,81,1.0,4.7,東京ドーム,2017-03-01 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 21:00:00,7.7,79,0.7,2.2,東京ドーム,2017-03-01 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 22:00:00,6.9,88,1.4,2.2,東京ドーム,2017-03-01 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-01 23:00:00,6.6,92,2.2,2.1,東京ドーム,2017-03-01 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 00:00:00,6.3,94,2.9,3.4,東京ドーム,2017-03-01 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 01:00:00,6.0,95,2.5,3.6,東京ドーム,2017-03-01 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 02:00:00,5.8,95,1.9,4.6,東京ドーム,2017-03-01 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 03:00:00,5.6,91,0.3,5.4,東京ドーム,2017-03-01 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 04:00:00,5.3,93,0.1,5.5,東京ドーム,2017-03-01 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 05:00:00,5.2,93,0.0,5.4,東京ドーム,2017-03-01 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 06:00:00,5.0,94,0.4,4.3,東京ドーム,2017-03-01 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 07:00:00,4.9,93,0.3,4.7,東京ドーム,2017-03-01 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 08:00:00,5.2,91,0.1,7.0,東京ドーム,2017-03-01 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 09:00:00,6.1,82,0.0,7.1,東京ドーム,2017-03-02 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 10:00:00,6.8,77,0.0,7.6,東京ドーム,2017-03-02 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 11:00:00,8.1,70,0.0,6.5,東京ドーム,2017-03-02 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 12:00:00,9.5,65,0.0,5.4,東京ドーム,2017-03-02 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 13:00:00,8.9,73,1.4,4.1,東京ドーム,2017-03-02 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 14:00:00,8.7,77,0.7,5.5,東京ドーム,2017-03-02 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 15:00:00,8.2,76,1.8,5.8,東京ドーム,2017-03-02 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 16:00:00,7.9,82,0.3,4.5,東京ドーム,2017-03-02 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 17:00:00,7.5,86,0.4,4.1,東京ドーム,2017-03-02 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 18:00:00,7.1,91,1.2,1.8,東京ドーム,2017-03-02 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 19:00:00,6.9,93,0.4,5.9,東京ドーム,2017-03-02 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 20:00:00,6.9,94,0.0,6.5,東京ドーム,2017-03-02 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 21:00:00,6.5,94,0.0,4.0,東京ドーム,2017-03-02 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 22:00:00,6.0,96,0.0,3.3,東京ドーム,2017-03-02 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-02 23:00:00,5.6,98,0.0,2.9,東京ドーム,2017-03-02 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 00:00:00,5.2,99,0.0,2.5,東京ドーム,2017-03-02 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 01:00:00,4.4,99,0.0,1.3,東京ドーム,2017-03-02 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 02:00:00,4.6,97,0.0,4.8,東京ドーム,2017-03-02 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 03:00:00,4.5,80,0.0,5.9,東京ドーム,2017-03-02 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 04:00:00,3.5,80,0.0,4.1,東京ドーム,2017-03-02 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 05:00:00,3.4,76,0.0,4.8,東京ドーム,2017-03-02 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 06:00:00,3.7,75,0.0,5.7,東京ドーム,2017-03-02 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 07:00:00,5.2,66,0.0,8.6,東京ドーム,2017-03-02 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 08:00:00,7.7,52,0.0,7.4,東京ドーム,2017-03-02 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 09:00:00,9.7,46,0.0,11.4,東京ドーム,2017-03-03 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 10:00:00,11.6,36,0.0,11.5,東京ドーム,2017-03-03 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 11:00:00,13.2,31,0.0,10.6,東京ドーム,2017-03-03 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 12:00:00,14.5,27,0.0,8.7,東京ドーム,2017-03-03 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 13:00:00,14.9,25,0.0,7.7,東京ドーム,2017-03-03 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 14:00:00,14.1,24,0.0,9.4,東京ドーム,2017-03-03 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 15:00:00,12.5,26,0.0,13.9,東京ドーム,2017-03-03 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 16:00:00,11.7,23,0.0,13.1,東京ドーム,2017-03-03 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 17:00:00,10.1,25,0.0,14.0,東京ドーム,2017-03-03 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 18:00:00,8.4,28,0.0,13.2,東京ドーム,2017-03-03 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 19:00:00,7.2,32,0.0,13.8,東京ドーム,2017-03-03 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 20:00:00,6.5,35,0.0,14.1,東京ドーム,2017-03-03 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 21:00:00,6.2,39,0.0,11.8,東京ドーム,2017-03-03 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 22:00:00,5.4,42,0.0,10.2,東京ドーム,2017-03-03 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-03 23:00:00,4.8,45,0.0,9.3,東京ドーム,2017-03-03 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 00:00:00,4.3,47,0.0,7.9,東京ドーム,2017-03-03 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 01:00:00,4.1,47,0.0,7.6,東京ドーム,2017-03-03 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 02:00:00,3.7,49,0.0,5.4,東京ドーム,2017-03-03 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 03:00:00,3.5,49,0.0,3.6,東京ドーム,2017-03-03 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 04:00:00,2.9,52,0.0,1.8,東京ドーム,2017-03-03 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 05:00:00,2.4,54,0.0,2.2,東京ドーム,2017-03-03 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 06:00:00,2.4,54,0.0,4.1,東京ドーム,2017-03-03 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 07:00:00,2.3,55,0.0,2.6,東京ドーム,2017-03-03 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 08:00:00,4.0,51,0.0,1.3,東京ドーム,2017-03-03 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 09:00:00,6.3,46,0.0,1.3,東京ドーム,2017-03-04 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 10:00:00,8.4,46,0.0,1.9,東京ドーム,2017-03-04 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 11:00:00,10.8,43,0.0,3.1,東京ドーム,2017-03-04 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 12:00:00,12.4,41,0.0,4.8,東京ドーム,2017-03-04 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 13:00:00,13.6,40,0.0,5.2,東京ドーム,2017-03-04 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 14:00:00,14.2,39,0.0,5.6,東京ドーム,2017-03-04 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 15:00:00,13.2,40,0.0,10.9,東京ドーム,2017-03-04 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 16:00:00,13.3,41,0.0,8.3,東京ドーム,2017-03-04 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 17:00:00,12.6,44,0.0,6.2,東京ドーム,2017-03-04 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 18:00:00,11.6,51,0.0,4.4,東京ドーム,2017-03-04 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 19:00:00,11.1,57,0.0,4.7,東京ドーム,2017-03-04 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 20:00:00,10.6,52,0.0,4.5,東京ドーム,2017-03-04 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 21:00:00,9.5,53,0.0,5.4,東京ドーム,2017-03-04 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 22:00:00,8.6,54,0.0,5.8,東京ドーム,2017-03-04 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-04 23:00:00,7.2,66,0.0,5.9,東京ドーム,2017-03-04 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 00:00:00,6.6,59,0.0,6.0,東京ドーム,2017-03-04 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 01:00:00,6.2,58,0.0,6.6,東京ドーム,2017-03-04 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 02:00:00,5.8,59,0.0,4.9,東京ドーム,2017-03-04 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 03:00:00,5.2,60,0.0,6.8,東京ドーム,2017-03-04 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 04:00:00,4.4,63,0.0,4.9,東京ドーム,2017-03-04 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 05:00:00,4.0,65,0.0,4.6,東京ドーム,2017-03-04 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 06:00:00,3.6,66,0.0,4.2,東京ドーム,2017-03-04 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 07:00:00,4.1,62,0.0,4.1,東京ドーム,2017-03-04 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 08:00:00,6.4,53,0.0,3.9,東京ドーム,2017-03-04 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 09:00:00,8.5,46,0.0,4.9,東京ドーム,2017-03-05 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 10:00:00,10.8,43,0.0,3.6,東京ドーム,2017-03-05 01:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 11:00:00,13.1,45,0.0,2.2,東京ドーム,2017-03-05 02:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 12:00:00,14.3,46,0.0,3.3,東京ドーム,2017-03-05 03:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 13:00:00,15.0,44,0.0,4.9,東京ドーム,2017-03-05 04:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 14:00:00,15.0,38,0.0,4.8,東京ドーム,2017-03-05 05:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 15:00:00,14.3,35,0.0,7.1,東京ドーム,2017-03-05 06:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 16:00:00,14.2,39,0.0,7.1,東京ドーム,2017-03-05 07:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 17:00:00,13.5,46,0.0,6.3,東京ドーム,2017-03-05 08:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 18:00:00,12.7,55,0.0,4.8,東京ドーム,2017-03-05 09:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 19:00:00,12.0,63,0.0,4.4,東京ドーム,2017-03-05 10:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 20:00:00,11.3,68,0.0,4.1,東京ドーム,2017-03-05 11:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 21:00:00,9.8,81,0.0,4.0,東京ドーム,2017-03-05 12:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 22:00:00,8.7,85,0.0,1.8,東京ドーム,2017-03-05 13:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-05 23:00:00,8.0,87,0.0,2.5,東京ドーム,2017-03-05 14:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 00:00:00,7.2,90,0.0,5.3,東京ドーム,2017-03-05 15:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 01:00:00,7.1,93,0.0,6.4,東京ドーム,2017-03-05 16:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 02:00:00,6.7,89,0.0,4.1,東京ドーム,2017-03-05 17:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 03:00:00,5.8,92,0.0,4.5,東京ドーム,2017-03-05 18:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 04:00:00,5.2,95,0.0,2.9,東京ドーム,2017-03-05 19:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 05:00:00,5.0,97,0.0,1.3,東京ドーム,2017-03-05 20:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 06:00:00,5.0,96,0.0,2.5,東京ドーム,2017-03-05 21:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 07:00:00,5.2,95,0.0,2.4,東京ドーム,2017-03-05 22:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 08:00:00,6.2,89,0.0,2.2,東京ドーム,2017-03-05 23:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
2017-03-06 09:00:00,8.0,78,0.0,5.2,東京ドーム,2017-03-06 00:00:00+00:00,,UNKNOWN,Open-Meteo Historical Forecast,FAIL_CLOSED_NO_ISSUANCE_TIMESTAMP
