league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,745910,2024-05-09 17:10:00+00:00,Minnesota Twins,Seattle Mariners,11.0,1.0,Pablo López,Logan Gilbert,Target Field,R,Regular Season,True
MLB,746715,2024-05-09 17:10:00+00:00,Cincinnati Reds,Arizona Diamondbacks,4.0,5.0,Hunter Greene,Slade Cecconi,Great American Ball Park,R,Regular Season,True
MLB,746563,2024-05-09 19:10:00+00:00,Colorado Rockies,San Francisco Giants,9.0,1.0,Cal Quantrill,Keaton Winn,Coors Field,R,Regular Season,True
MLB,745748,2024-05-09 21:05:00+00:00,New York Yankees,Houston Astros,3.0,4.0,Marcus Stroman,Ronel Blanco,Yankee Stadium,R,Regular Season,True
MLB,745995,2024-05-09 23:40:00+00:00,Milwaukee Brewers,St. Louis Cardinals,7.0,1.0,Tobias Myers,Sonny Gray,American Family Field,R,Regular Season,True
MLB,746802,2024-05-09 23:40:00+00:00,Chicago White Sox,Cleveland Guardians,3.0,2.0,Erick Fedde,Ben Lively,Guaranteed Rate Field,R,Regular Season,True
MLB,746241,2024-05-10 01:38:00+00:00,Los Angeles Angels,Kansas City Royals,4.0,10.0,Reid Detmers,Michael Wacha,Angel Stadium,R,Regular Season,True
MLB,745506,2024-05-10 22:40:00+00:00,Pittsburgh Pirates,Chicago Cubs,2.0,7.0,Jared Jones,Javier Assad,PNC Park,R,Regular Season,True
MLB,746479,2024-05-10 22:40:00+00:00,Detroit Tigers,Houston Astros,2.0,5.0,Casey Mize,Framber Valdez,Comerica Park,R,Regular Season,True
MLB,745094,2024-05-10 22:50:00+00:00,Tampa Bay Rays,New York Yankees,0.0,2.0,Taj Bradley,Clarke Schmidt,Tropicana Field,R,Regular Season,True
MLB,747043,2024-05-10 23:05:00+00:00,Baltimore Orioles,Arizona Diamondbacks,4.0,2.0,Cole Irvin,Brandon Pfaadt,Oriole Park at Camden Yards,R,Regular Season,True
MLB,744940,2024-05-10 23:07:00+00:00,Toronto Blue Jays,Minnesota Twins,2.0,3.0,Yusei Kikuchi,Joe Ryan,Rogers Centre,R,Regular Season,True
MLB,745827,2024-05-10 23:10:00+00:00,New York Mets,Atlanta Braves,2.0,4.0,Jose Quintana,Charlie Morton,Citi Field,R,Regular Season,True
MLB,746071,2024-05-10 23:10:00+00:00,Miami Marlins,Philadelphia Phillies,2.0,8.0,Trevor Rogers,Ranger Suarez,loanDepot park,R,Regular Season,True
MLB,746964,2024-05-10 23:10:00+00:00,Boston Red Sox,Washington Nationals,1.0,5.0,Tanner Houck,Patrick Corbin,Fenway Park,R,Regular Season,True
MLB,746801,2024-05-10 23:40:00+00:00,Chicago White Sox,Cleveland Guardians,6.0,3.0,Garrett Crochet,Carlos Carrasco,Guaranteed Rate Field,R,Regular Season,True
MLB,745993,2024-05-11 00:10:00+00:00,Milwaukee Brewers,St. Louis Cardinals,11.0,2.0,Robert Gasser,Lance Lynn,American Family Field,R,Regular Season,True
MLB,746553,2024-05-11 00:40:00+00:00,Colorado Rockies,Texas Rangers,4.0,2.0,Austin Gomber,Jon Gray,Coors Field,R,Regular Season,True
MLB,746240,2024-05-11 01:38:00+00:00,Los Angeles Angels,Kansas City Royals,1.0,2.0,Griffin Canning,Alec Marsh,Angel Stadium,R,Regular Season,True
MLB,745264,2024-05-11 01:40:00+00:00,Seattle Mariners,Oakland Athletics,8.0,1.0,Bryan Woo,Paul Blackburn,T-Mobile Park,R,Regular Season,True
MLB,745421,2024-05-11 01:40:00+00:00,San Diego Padres,Los Angeles Dodgers,2.0,1.0,Michael King,Tyler Glasnow,Petco Park,R,Regular Season,True
MLB,745340,2024-05-11 02:15:00+00:00,San Francisco Giants,Cincinnati Reds,2.0,4.0,Logan Webb,Andrew Abbott,Oracle Park,R,Regular Season,True
MLB,744943,2024-05-11 19:07:00+00:00,Toronto Blue Jays,Minnesota Twins,10.0,8.0,Kevin Gausman,Simeon Woods Richardson,Rogers Centre,R,Regular Season,True
MLB,745505,2024-05-11 20:05:00+00:00,Pittsburgh Pirates,Chicago Cubs,10.0,9.0,Paul Skenes,Justin Steele,PNC Park,R,Regular Season,True
MLB,747041,2024-05-11 20:05:00+00:00,Baltimore Orioles,Arizona Diamondbacks,5.0,4.0,John Means,Ryne Nelson,Oriole Park at Camden Yards,R,Regular Season,True
MLB,745096,2024-05-11 20:10:00+00:00,Tampa Bay Rays,New York Yankees,7.0,2.0,Zack Littell,Nestor Cortes,Tropicana Field,R,Regular Season,True
MLB,745828,2024-05-11 20:10:00+00:00,New York Mets,Atlanta Braves,1.0,4.0,Christian Scott,Max Fried,Citi Field,R,Regular Season,True
