league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,823433,2026-07-26 23:20:00+00:00,Philadelphia Phillies,New York Yankees,11.0,4.0,Cristopher Sánchez,Will Warren,Citizens Bank Park,R,Regular Season,True
MLB,822868,2026-07-27 18:35:00+00:00,Texas Rangers,Seattle Mariners,7.0,3.0,Kumar Rocker,George Kirby,Globe Life Field,R,Regular Season,True
MLB,823353,2026-07-27 22:40:00+00:00,Pittsburgh Pirates,Arizona Diamondbacks,3.0,2.0,Mitch Keller,Merrill Kelly,PNC Park,R,Regular Season,True
MLB,823839,2026-07-27 22:40:00+00:00,Miami Marlins,Philadelphia Phillies,8.0,7.0,Tyler Phillips,Zack Wheeler,loanDepot park,R,Regular Season,True
MLB,824245,2026-07-27 22:40:00+00:00,Detroit Tigers,Baltimore Orioles,5.0,8.0,Keider Montero,Kyle Bradish,Comerica Park,R,Regular Season,True
MLB,822705,2026-07-27 22:45:00+00:00,Washington Nationals,Toronto Blue Jays,2.0,3.0,Eddy Yean,Max Scherzer,Nationals Park,R,Regular Season,True
MLB,823597,2026-07-27 23:10:00+00:00,New York Mets,Atlanta Braves,14.0,3.0,Zac Thornton,Martín Pérez,Citi Field,R,Regular Season,True
MLB,824570,2026-07-27 23:40:00+00:00,Chicago White Sox,New York Yankees,5.0,9.0,Noah Schultz,Max Fried,Rate Field,R,Regular Season,True
MLB,823025,2026-07-27 23:45:00+00:00,St. Louis Cardinals,Chicago Cubs,3.0,7.0,Matthew Liberatore,David Peterson,Busch Stadium,R,Regular Season,True
MLB,824001,2026-07-28 01:38:00+00:00,Los Angeles Angels,Houston Astros,4.0,6.0,Walbert Ureña,Tatsuya Imai,Angel Stadium,R,Regular Season,True
MLB,824977,2026-07-28 01:40:00+00:00,Athletics,Boston Red Sox,2.0,4.0,Jack Perkins,Payton Tolle,Sutter Health Park,R,Regular Season,True
MLB,823195,2026-07-28 01:45:00+00:00,San Francisco Giants,Milwaukee Brewers,3.0,0.0,Tyler Mahle,Brandon Sproat,Oracle Park,R,Regular Season,True
