league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,707019,2022-03-17 17:05:00+00:00,Boston Red Sox,Minnesota Twins,14.0,1.0,Michael Feliz,Cole Sands,JetBlue Park,S,Spring Training,True
MLB,707077,2022-03-17 20:05:00+00:00,Chicago White Sox,Chicago Cubs,5.0,2.0,Wes Benjamin,Ben Holmes,Camelback Ranch,S,Spring Training,True
MLB,707078,2022-03-17 20:05:00+00:00,Chicago Cubs,Chicago White Sox,3.0,4.0,Kyle Hendricks,Kyle Kubat,Sloan Park,S,Spring Training,True
MLB,706975,2022-03-17 20:10:00+00:00,Colorado Rockies,Arizona Diamondbacks,5.0,3.0,Ty Blach,Tommy Henry,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,706825,2022-03-18 17:05:00+00:00,St. Louis Cardinals,Houston Astros,4.0,2.0,Adam Wainwright,Justin Verlander,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,706863,2022-03-18 17:05:00+00:00,Pittsburgh Pirates,New York Yankees,4.0,3.0,Wil Crowe,Hayden Wesneski,LECOM Park,S,Spring Training,True
MLB,706967,2022-03-18 17:05:00+00:00,Detroit Tigers,Philadelphia Phillies,6.0,6.0,Eduardo Rodriguez,Michael Kelly,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,707020,2022-03-18 17:05:00+00:00,Boston Red Sox,Tampa Bay Rays,7.0,6.0,Nathan Eovaldi,Chris Mazza,JetBlue Park,S,Spring Training,True
MLB,707027,2022-03-18 17:05:00+00:00,Baltimore Orioles,Toronto Blue Jays,5.0,9.0,Spenser Watkins,José Berríos,Ed Smith Stadium,S,Spring Training,True
MLB,707037,2022-03-18 17:05:00+00:00,Atlanta Braves,Minnesota Twins,3.0,1.0,Bryce Elder,Devin Smeltzer,CoolToday Park,S,Spring Training,True
MLB,706813,2022-03-18 20:05:00+00:00,Texas Rangers,Kansas City Royals,5.0,5.0,Jacob Latz,Jonathan Heasley,Surprise Stadium,S,Spring Training,True
MLB,706882,2022-03-18 20:05:00+00:00,Oakland Athletics,Los Angeles Angels,10.0,8.0,Brent Honeywell,Michael Lorenzen,Hohokam Stadium,S,Spring Training,True
MLB,706934,2022-03-18 20:05:00+00:00,Los Angeles Dodgers,Milwaukee Brewers,3.0,3.0,Clayton Kershaw,Ethan Small,Camelback Ranch,S,Spring Training,True
MLB,706984,2022-03-18 20:05:00+00:00,Cleveland Guardians,Cincinnati Reds,3.0,2.0,Tanner Tully,Nick Lodolo,Goodyear Ballpark,S,Spring Training,True
MLB,706855,2022-03-18 20:10:00+00:00,San Diego Padres,Seattle Mariners,6.0,4.0,MacKenzie Gore,Marco Gonzales,Peoria Stadium,S,Spring Training,True
MLB,707051,2022-03-18 20:10:00+00:00,Arizona Diamondbacks,Colorado Rockies,3.0,5.0,Kyle Nelson,Zach Neal,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,706791,2022-03-18 22:05:00+00:00,Washington Nationals,Miami Marlins,3.0,8.0,Josh Rogers,Sandy Alcantara,The Ballpark of the Palm Beaches,S,Spring Training,True
MLB,706846,2022-03-19 02:05:00+00:00,San Francisco Giants,Chicago Cubs,3.0,7.0,Logan Webb,Marcus Stroman,Scottsdale Stadium,S,Spring Training,True
MLB,706820,2022-03-19 17:05:00+00:00,Tampa Bay Rays,Atlanta Braves,4.0,4.0,Phoenix Sanders,Jackson Stephens,Charlotte Sports Park,S,Spring Training,True
MLB,706859,2022-03-19 17:05:00+00:00,Pittsburgh Pirates,Detroit Tigers,6.0,3.0,Mitch Keller,Casey Mize,LECOM Park,S,Spring Training,True
MLB,706872,2022-03-19 17:05:00+00:00,Philadelphia Phillies,Toronto Blue Jays,3.0,2.0,Aaron Nola,Nick Allgeyer,BayCare Ballpark,S,Spring Training,True
MLB,706907,2022-03-19 17:05:00+00:00,Minnesota Twins,Boston Red Sox,0.0,1.0,Bailey Ober,Nick Pivetta,Hammond Stadium,S,Spring Training,True
MLB,706922,2022-03-19 17:05:00+00:00,Miami Marlins,Houston Astros,10.0,2.0,Pablo López,Jimmy Endersby,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,707028,2022-03-19 17:05:00+00:00,Baltimore Orioles,New York Yankees,3.0,3.0,Ryan Hartman,Ken Waldichuk,Ed Smith Stadium,S,Spring Training,True
MLB,706806,2022-03-19 20:05:00+00:00,Texas Rangers,Milwaukee Brewers,0.0,11.0,Dane Dunning,Luis Perdomo,Surprise Stadium,S,Spring Training,True
MLB,707003,2022-03-19 20:05:00+00:00,Chicago White Sox,Cleveland Guardians,2.0,11.0,Brandon Finnegan,Adam Scott,Camelback Ranch,S,Spring Training,True
MLB,707009,2022-03-19 20:05:00+00:00,Chicago Cubs,San Diego Padres,5.0,4.0,Justin Steele,Reiss Knehr,Sloan Park,S,Spring Training,True
MLB,706836,2022-03-19 20:10:00+00:00,Seattle Mariners,Los Angeles Dodgers,7.0,6.0,Levi Stoudt,Ryan Pepiot,Peoria Stadium,S,Spring Training,True
MLB,706942,2022-03-19 20:10:00+00:00,Los Angeles Angels,Arizona Diamondbacks,12.0,5.0,Daniel Ponce de Leon,Dan Straily,Tempe Diablo Stadium,S,Spring Training,True
MLB,706978,2022-03-19 20:10:00+00:00,Colorado Rockies,San Francisco Giants,5.0,8.0,Matt Dennis,Tyler Beede,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,706792,2022-03-19 22:05:00+00:00,Washington Nationals,New York Mets,2.0,6.0,Josiah Gray,Josh Walker,The Ballpark of the Palm Beaches,S,Spring Training,True
MLB,706993,2022-03-20 01:05:00+00:00,Cincinnati Reds,Oakland Athletics,9.0,3.0,Tyler Mahle,Sean Manaea,Goodyear Ballpark,S,Spring Training,True
MLB,706886,2022-03-20 17:05:00+00:00,New York Yankees,Detroit Tigers,7.0,8.0,Luis Severino,Tarik Skubal,George M. Steinbrenner Field,S,Spring Training,True
MLB,706905,2022-03-20 17:05:00+00:00,Minnesota Twins,Tampa Bay Rays,3.0,0.0,Dylan Bundy,Colby White,Hammond Stadium,S,Spring Training,True
MLB,706958,2022-03-20 17:05:00+00:00,Houston Astros,Washington Nationals,2.0,3.0,Hunter Brown,Aníbal Sánchez,The Ballpark of the Palm Beaches,S,Spring Training,True
MLB,707021,2022-03-20 17:05:00+00:00,Boston Red Sox,Baltimore Orioles,3.0,2.0,Tanner Houck,Denyi Reyes,JetBlue Park,S,Spring Training,True
MLB,707040,2022-03-20 17:05:00+00:00,Atlanta Braves,Philadelphia Phillies,5.0,1.0,Kyle Muller,Kyle Gibson,CoolToday Park,S,Spring Training,True
MLB,706801,2022-03-20 17:07:00+00:00,Toronto Blue Jays,Pittsburgh Pirates,10.0,4.0,Anthony Kay,Dillon Peters,TD Ballpark,S,Spring Training,True
MLB,706899,2022-03-20 17:10:00+00:00,New York Mets,St. Louis Cardinals,4.0,6.0,David Peterson,Miles Mikolas,Clover Park,S,Spring Training,True
MLB,706877,2022-03-20 20:05:00+00:00,Oakland Athletics,Cleveland Guardians,9.0,9.0,Cole Irvin,Kirk McCarty,Hohokam Stadium,S,Spring Training,True
MLB,706932,2022-03-20 20:05:00+00:00,Los Angeles Dodgers,Chicago Cubs,2.0,2.0,Robbie Erlin,Alec Mills,Camelback Ranch,S,Spring Training,True
MLB,706950,2022-03-20 20:05:00+00:00,Kansas City Royals,Arizona Diamondbacks,11.0,10.0,Jackson Kowar,Brandon Pfaadt,Surprise Stadium,S,Spring Training,True
MLB,706995,2022-03-20 20:05:00+00:00,Cincinnati Reds,San Francisco Giants,9.0,4.0,Tony Santillan,Sam Long,Goodyear Ballpark,S,Spring Training,True
MLB,706835,2022-03-20 20:10:00+00:00,Seattle Mariners,Los Angeles Angels,3.0,7.0,Chris Flexen,Reid Detmers,Peoria Stadium,S,Spring Training,True
MLB,706914,2022-03-20 20:10:00+00:00,Milwaukee Brewers,San Diego Padres,6.0,3.0,Freddy Peralta,Chris Paddack,American Family Fields of Phoenix,S,Spring Training,True
MLB,706976,2022-03-20 20:10:00+00:00,Colorado Rockies,Chicago White Sox,2.0,4.0,Ryan Feltner,Vince Velasquez,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,706819,2022-03-21 17:05:00+00:00,Tampa Bay Rays,Pittsburgh Pirates,1.0,5.0,Jalen Beeks,Zach Thompson,Charlotte Sports Park,S,Spring Training,True
MLB,706889,2022-03-21 17:05:00+00:00,New York Yankees,Philadelphia Phillies,5.0,2.0,Jameson Taillon,Hans Crouse,George M. Steinbrenner Field,S,Spring Training,True
MLB,706923,2022-03-21 17:05:00+00:00,Miami Marlins,New York Mets,3.0,0.0,Elieser Hernández,Max Scherzer,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,706963,2022-03-21 17:05:00+00:00,Detroit Tigers,Toronto Blue Jays,1.0,3.0,Matt Manning,Alek Manoah,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,707022,2022-03-21 17:05:00+00:00,Boston Red Sox,Atlanta Braves,5.0,0.0,Michael Wacha,Touki Toussaint,JetBlue Park,S,Spring Training,True
MLB,707031,2022-03-21 17:05:00+00:00,Baltimore Orioles,Minnesota Twins,10.0,8.0,Tyler Wells,Chi Chi González,Ed Smith Stadium,S,Spring Training,True
MLB,706988,2022-03-21 20:05:00+00:00,Cleveland Guardians,Texas Rangers,12.0,25.0,Logan Allen,Taylor Hearn,Goodyear Ballpark,S,Spring Training,True
MLB,707002,2022-03-21 20:05:00+00:00,Chicago White Sox,Los Angeles Dodgers,8.0,6.0,Tanner Banks,Andre Jackson,Camelback Ranch,S,Spring Training,True
MLB,707013,2022-03-21 20:05:00+00:00,Chicago Cubs,Cincinnati Reds,3.0,2.0,Keegan Thompson,Graham Ashcraft,Sloan Park,S,Spring Training,True
MLB,706849,2022-03-21 20:10:00+00:00,San Diego Padres,Colorado Rockies,4.0,8.0,Yu Darvish,Ryan Rolison,Peoria Stadium,S,Spring Training,True
MLB,706941,2022-03-21 20:10:00+00:00,Los Angeles Angels,Kansas City Royals,5.0,8.0,Shohei Ohtani,Brady Singer,Tempe Diablo Stadium,S,Spring Training,True
MLB,707050,2022-03-21 20:10:00+00:00,Arizona Diamondbacks,Seattle Mariners,9.0,1.0,Humberto Castellanos,George Kirby,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,706793,2022-03-21 22:05:00+00:00,Washington Nationals,St. Louis Cardinals,3.0,7.0,Erick Fedde,Steven Matz,The Ballpark of the Palm Beaches,S,Spring Training,True
MLB,706845,2022-03-22 02:05:00+00:00,San Francisco Giants,Milwaukee Brewers,6.0,13.0,Alex Wood,Adrian Houser,Scottsdale Stadium,S,Spring Training,True
MLB,706817,2022-03-22 17:05:00+00:00,Tampa Bay Rays,Boston Red Sox,2.0,4.0,Chris Mazza,Rich Hill,Charlotte Sports Park,S,Spring Training,True
MLB,706826,2022-03-22 17:05:00+00:00,St. Louis Cardinals,Miami Marlins,4.0,3.0,Dakota Hudson,Jesús Luzardo,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,706858,2022-03-22 17:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,9.0,10.0,Jose Quintana,John Means,LECOM Park,S,Spring Training,True
