league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,662239,2022-10-04 01:40:00+00:00,San Diego Padres,San Francisco Giants,7.0,4.0,Joe Musgrove,John Brebbia,Petco Park,R,Regular Season,True
MLB,662431,2022-10-04 01:40:00+00:00,Oakland Athletics,Los Angeles Angels,5.0,4.0,Adrián Martinez,Patrick Sandoval,Oakland Coliseum,R,Regular Season,True
MLB,662629,2022-10-04 02:10:00+00:00,Los Angeles Dodgers,Colorado Rockies,1.0,2.0,Tony Gonsolin,José Ureña,Dodger Stadium,R,Regular Season,True
MLB,662062,2022-10-04 18:05:00+00:00,Texas Rangers,New York Yankees,4.0,5.0,Jon Gray,Jameson Taillon,Globe Life Field,R,Regular Season,True
MLB,661094,2022-10-04 20:10:00+00:00,New York Mets,Washington Nationals,4.0,2.0,Carlos Carrasco,Cory Abbott,Citi Field,R,Regular Season,True
MLB,661095,2022-10-04 20:15:00+00:00,New York Mets,Washington Nationals,8.0,0.0,Taijuan Walker,Paolo Espino,Citi Field,R,Regular Season,True
MLB,662200,2022-10-04 22:10:00+00:00,Seattle Mariners,Detroit Tigers,7.0,6.0,Chris Flexen,Eduardo Rodriguez,T-Mobile Park,R,Regular Season,True
MLB,663077,2022-10-04 22:10:00+00:00,Cleveland Guardians,Kansas City Royals,5.0,3.0,Cal Quantrill,Daniel Lynch IV,Progressive Field,R,Regular Season,True
MLB,662199,2022-10-04 22:15:00+00:00,Seattle Mariners,Detroit Tigers,9.0,6.0,Justus Sheffield,Will Vest,T-Mobile Park,R,Regular Season,True
MLB,662319,2022-10-04 22:35:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,7.0,8.0,JT Brubaker,Dakota Hudson,PNC Park,R,Regular Season,True
MLB,661423,2022-10-04 22:40:00+00:00,Miami Marlins,Atlanta Braves,1.0,2.0,Braxton Garrett,Jake Odorizzi,loanDepot park,R,Regular Season,True
MLB,663243,2022-10-04 22:40:00+00:00,Cincinnati Reds,Chicago Cubs,3.0,2.0,Luis Cessa,Javier Assad,Great American Ball Park,R,Regular Season,True
MLB,663452,2022-10-04 23:10:00+00:00,Boston Red Sox,Tampa Bay Rays,6.0,0.0,Nathan Eovaldi,Jeffrey Springs,Fenway Park,R,Regular Season,True
MLB,661223,2022-10-04 23:40:00+00:00,Milwaukee Brewers,Arizona Diamondbacks,3.0,0.0,Eric Lauer,Zac Gallen,American Family Field,R,Regular Season,True
MLB,662010,2022-10-05 00:05:00+00:00,Texas Rangers,New York Yankees,3.0,2.0,Jesus Tinoco,Gerrit Cole,Globe Life Field,R,Regular Season,True
MLB,661463,2022-10-05 00:10:00+00:00,Chicago White Sox,Minnesota Twins,8.0,3.0,Lucas Giolito,Josh Winder,Guaranteed Rate Field,R,Regular Season,True
MLB,662768,2022-10-05 00:10:00+00:00,Houston Astros,Philadelphia Phillies,10.0,0.0,Justin Verlander,Ranger Suarez,Minute Maid Park,R,Regular Season,True
MLB,662252,2022-10-05 01:40:00+00:00,San Diego Padres,San Francisco Giants,6.0,2.0,Sean Manaea,Alex Cobb,Petco Park,R,Regular Season,True
MLB,662429,2022-10-05 01:40:00+00:00,Oakland Athletics,Los Angeles Angels,2.0,1.0,Cole Irvin,Michael Lorenzen,Oakland Coliseum,R,Regular Season,True
MLB,662624,2022-10-05 02:10:00+00:00,Los Angeles Dodgers,Colorado Rockies,2.0,5.0,Julio Urías,Ryan Feltner,Dodger Stadium,R,Regular Season,True
MLB,663451,2022-10-05 16:35:00+00:00,Baltimore Orioles,Toronto Blue Jays,5.0,4.0,Mike Baumann,Trevor Richards,Oriole Park at Camden Yards,R,Regular Season,True
MLB,663272,2022-10-05 16:40:00+00:00,Baltimore Orioles,Toronto Blue Jays,1.0,5.0,Spenser Watkins,David Phelps,Oriole Park at Camden Yards,R,Regular Season,True
MLB,662421,2022-10-05 20:00:00+00:00,Oakland Athletics,Los Angeles Angels,3.0,2.0,Ken Waldichuk,Shohei Ohtani,Oakland Coliseum,R,Regular Season,True
MLB,661996,2022-10-05 20:05:00+00:00,Texas Rangers,New York Yankees,4.0,2.0,Glenn Otto Jr.,Domingo Germán,Globe Life Field,R,Regular Season,True
MLB,662304,2022-10-05 20:05:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,5.0,3.0,Johan Oviedo,Matthew Liberatore,PNC Park,R,Regular Season,True
MLB,661227,2022-10-05 20:10:00+00:00,Milwaukee Brewers,Arizona Diamondbacks,2.0,4.0,Corbin Burnes,Merrill Kelly,American Family Field,R,Regular Season,True
MLB,661422,2022-10-05 20:10:00+00:00,Miami Marlins,Atlanta Braves,12.0,9.0,Elieser Hernández,Jackson Stephens,loanDepot park,R,Regular Season,True
MLB,661427,2022-10-05 20:10:00+00:00,Chicago White Sox,Minnesota Twins,1.0,10.0,Davis Martin,Louis Varland,Guaranteed Rate Field,R,Regular Season,True
MLB,662195,2022-10-05 20:10:00+00:00,Seattle Mariners,Detroit Tigers,5.0,4.0,Marco Gonzales,Tyler Alexander,T-Mobile Park,R,Regular Season,True
MLB,662238,2022-10-05 20:10:00+00:00,San Diego Padres,San Francisco Giants,1.0,8.0,Craig Stammen,John Brebbia,Petco Park,R,Regular Season,True
MLB,662488,2022-10-05 20:10:00+00:00,New York Mets,Washington Nationals,9.0,2.0,Trevor Williams,Erick Fedde,Citi Field,R,Regular Season,True
MLB,662789,2022-10-05 20:10:00+00:00,Houston Astros,Philadelphia Phillies,3.0,2.0,Framber Valdez,Bailey Falter,Minute Maid Park,R,Regular Season,True
MLB,663095,2022-10-05 20:10:00+00:00,Cleveland Guardians,Kansas City Royals,9.0,2.0,Aaron Civale,Jonathan Heasley,Progressive Field,R,Regular Season,True
MLB,663131,2022-10-05 20:10:00+00:00,Cincinnati Reds,Chicago Cubs,2.0,15.0,Graham Ashcraft,Adrian Sampson,Great American Ball Park,R,Regular Season,True
MLB,663352,2022-10-05 20:10:00+00:00,Boston Red Sox,Tampa Bay Rays,6.0,3.0,Nick Pivetta,Josh Fleming,Fenway Park,R,Regular Season,True
MLB,662623,2022-10-05 20:20:00+00:00,Los Angeles Dodgers,Colorado Rockies,6.0,1.0,Clayton Kershaw,Austin Gomber,Dodger Stadium,R,Regular Season,True
MLB,715770,2022-10-07 16:07:00+00:00,Cleveland Guardians,Tampa Bay Rays,2.0,1.0,Shane Bieber,Shane McClanahan,Progressive Field,F,AL Wild Card Series,True
MLB,715764,2022-10-07 18:07:00+00:00,St. Louis Cardinals,Philadelphia Phillies,3.0,6.0,Jose Quintana,Zack Wheeler,Busch Stadium,F,NL Wild Card Series,True
MLB,715767,2022-10-07 20:07:00+00:00,Toronto Blue Jays,Seattle Mariners,0.0,4.0,Alek Manoah,Luis Castillo,Rogers Centre,F,AL Wild Card Series,True
MLB,715761,2022-10-08 00:07:00+00:00,New York Mets,San Diego Padres,1.0,7.0,Max Scherzer,Yu Darvish,Citi Field,F,NL Wild Card Series,True
MLB,715769,2022-10-08 16:07:00+00:00,Cleveland Guardians,Tampa Bay Rays,1.0,0.0,Triston McKenzie,Tyler Glasnow,Progressive Field,F,AL Wild Card Series,True
MLB,715766,2022-10-08 20:07:00+00:00,Toronto Blue Jays,Seattle Mariners,9.0,10.0,Kevin Gausman,Robbie Ray,Rogers Centre,F,AL Wild Card Series,True
MLB,715760,2022-10-08 23:37:00+00:00,New York Mets,San Diego Padres,7.0,3.0,Jacob deGrom,Blake Snell,Citi Field,F,NL Wild Card Series,True
MLB,715763,2022-10-09 00:37:00+00:00,St. Louis Cardinals,Philadelphia Phillies,0.0,2.0,Miles Mikolas,Aaron Nola,Busch Stadium,F,NL Wild Card Series,True
MLB,715759,2022-10-09 23:07:00+00:00,New York Mets,San Diego Padres,0.0,6.0,Chris Bassitt,Joe Musgrove,Citi Field,F,NL Wild Card Series,True
MLB,715743,2022-10-11 17:07:00+00:00,Atlanta Braves,Philadelphia Phillies,6.0,7.0,Max Fried,Ranger Suarez,Truist Park,D,NL Division Series,True
MLB,715758,2022-10-11 19:37:00+00:00,Houston Astros,Seattle Mariners,8.0,7.0,Justin Verlander,Logan Gilbert,Minute Maid Park,D,AL Division Series,True
MLB,715753,2022-10-11 23:37:00+00:00,New York Yankees,Cleveland Guardians,4.0,1.0,Gerrit Cole,Cal Quantrill,Yankee Stadium,D,AL Division Series,True
MLB,715748,2022-10-12 01:37:00+00:00,Los Angeles Dodgers,San Diego Padres,5.0,3.0,Julio Urías,Mike Clevinger,Dodger Stadium,D,NL Division Series,True
MLB,715742,2022-10-12 20:35:00+00:00,Atlanta Braves,Philadelphia Phillies,3.0,0.0,Kyle Wright,Zack Wheeler,Truist Park,D,NL Division Series,True
MLB,715747,2022-10-13 00:37:00+00:00,Los Angeles Dodgers,San Diego Padres,3.0,5.0,Clayton Kershaw,Yu Darvish,Dodger Stadium,D,NL Division Series,True
MLB,715757,2022-10-13 19:37:00+00:00,Houston Astros,Seattle Mariners,4.0,2.0,Framber Valdez,Luis Castillo,Minute Maid Park,D,AL Division Series,True
MLB,715752,2022-10-14 17:07:00+00:00,New York Yankees,Cleveland Guardians,2.0,4.0,Nestor Cortes,Shane Bieber,Yankee Stadium,D,AL Division Series,True
MLB,715741,2022-10-14 20:37:00+00:00,Philadelphia Phillies,Atlanta Braves,9.0,1.0,Aaron Nola,Spencer Strider,Citizens Bank Park,D,NL Division Series,True
MLB,715746,2022-10-15 00:37:00+00:00,San Diego Padres,Los Angeles Dodgers,2.0,1.0,Blake Snell,Tony Gonsolin,Petco Park,D,NL Division Series,True
MLB,715740,2022-10-15 18:07:00+00:00,Philadelphia Phillies,Atlanta Braves,8.0,3.0,Noah Syndergaard,Charlie Morton,Citizens Bank Park,D,NL Division Series,True
MLB,715756,2022-10-15 20:07:00+00:00,Seattle Mariners,Houston Astros,0.0,1.0,George Kirby,Lance McCullers Jr.,T-Mobile Park,D,AL Division Series,True
MLB,715751,2022-10-15 23:37:00+00:00,Cleveland Guardians,New York Yankees,6.0,5.0,Triston McKenzie,Luis Severino,Progressive Field,D,AL Division Series,True
MLB,715745,2022-10-16 01:37:00+00:00,San Diego Padres,Los Angeles Dodgers,5.0,3.0,Joe Musgrove,Tyler Anderson,Petco Park,D,NL Division Series,True
MLB,715750,2022-10-16 23:07:00+00:00,Cleveland Guardians,New York Yankees,2.0,4.0,Cal Quantrill,Gerrit Cole,Progressive Field,D,AL Division Series,True
MLB,715749,2022-10-18 20:07:00+00:00,New York Yankees,Cleveland Guardians,5.0,1.0,Nestor Cortes,Aaron Civale,Yankee Stadium,D,AL Division Series,True
MLB,715731,2022-10-19 00:03:00+00:00,San Diego Padres,Philadelphia Phillies,0.0,2.0,Yu Darvish,Zack Wheeler,Petco Park,L,NL Championship Series,True
MLB,715730,2022-10-19 20:35:00+00:00,San Diego Padres,Philadelphia Phillies,8.0,5.0,Blake Snell,Aaron Nola,Petco Park,L,NL Championship Series,True
MLB,715738,2022-10-19 23:37:00+00:00,Houston Astros,New York Yankees,4.0,2.0,Justin Verlander,Jameson Taillon,Minute Maid Park,L,AL Championship Series,True
MLB,715737,2022-10-20 23:37:00+00:00,Houston Astros,New York Yankees,3.0,2.0,Framber Valdez,Luis Severino,Minute Maid Park,L,AL Championship Series,True
MLB,715729,2022-10-21 23:37:00+00:00,Philadelphia Phillies,San Diego Padres,4.0,2.0,Ranger Suarez,Joe Musgrove,Citizens Bank Park,L,NL Championship Series,True
MLB,715736,2022-10-22 21:07:00+00:00,New York Yankees,Houston Astros,0.0,5.0,Gerrit Cole,Cristian Javier,Yankee Stadium,L,AL Championship Series,True
MLB,715728,2022-10-22 23:45:00+00:00,Philadelphia Phillies,San Diego Padres,10.0,6.0,Bailey Falter,Mike Clevinger,Citizens Bank Park,L,NL Championship Series,True
MLB,715727,2022-10-23 18:37:00+00:00,Philadelphia Phillies,San Diego Padres,4.0,3.0,Zack Wheeler,Yu Darvish,Citizens Bank Park,L,NL Championship Series,True
MLB,715735,2022-10-23 23:07:00+00:00,New York Yankees,Houston Astros,5.0,6.0,Nestor Cortes,Lance McCullers Jr.,Yankee Stadium,L,AL Championship Series,True
MLB,715724,2022-10-29 00:03:00+00:00,Houston Astros,Philadelphia Phillies,5.0,6.0,Justin Verlander,Aaron Nola,Minute Maid Park,W,World Series,True
MLB,715723,2022-10-30 00:03:00+00:00,Houston Astros,Philadelphia Phillies,5.0,2.0,Framber Valdez,Zack Wheeler,Minute Maid Park,W,World Series,True
MLB,715722,2022-11-02 00:03:00+00:00,Philadelphia Phillies,Houston Astros,7.0,0.0,Ranger Suarez,Lance McCullers Jr.,Citizens Bank Park,W,World Series,True
MLB,715721,2022-11-03 00:03:00+00:00,Philadelphia Phillies,Houston Astros,0.0,5.0,Aaron Nola,Cristian Javier,Citizens Bank Park,W,World Series,True
MLB,715720,2022-11-04 00:03:00+00:00,Philadelphia Phillies,Houston Astros,2.0,3.0,Noah Syndergaard,Justin Verlander,Citizens Bank Park,W,World Series,True
MLB,715719,2022-11-06 00:03:00+00:00,Houston Astros,Philadelphia Phillies,4.0,1.0,Framber Valdez,Zack Wheeler,Minute Maid Park,W,World Series,True
