league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,824631,2026-09-11 18:20:00+00:00,Chicago Cubs,Pittsburgh Pirates,12.0,2.0,Shota Imanaga,Wilber Dotel,Wrigley Field,R,Regular Season,True
MLB,824227,2026-09-11 22:40:00+00:00,Detroit Tigers,Colorado Rockies,6.0,2.0,Framber Valdez,Mason Adams,Comerica Park,R,Regular Season,True
MLB,822684,2026-09-11 22:45:00+00:00,Washington Nationals,Los Angeles Angels,4.0,3.0,Cade Cavalli,Yusei Kikuchi,Nationals Park,R,Regular Season,True
MLB,823498,2026-09-11 23:05:00+00:00,New York Yankees,New York Mets,6.0,4.0,Carlos Rodón,Nolan McLean,Yankee Stadium,R,Regular Season,True
MLB,822767,2026-09-11 23:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,4.0,7.0,Max Scherzer,Chris Bassitt,Rogers Centre,R,Regular Season,True
MLB,822930,2026-09-11 23:10:00+00:00,Tampa Bay Rays,Houston Astros,3.0,1.0,Drew Rasmussen,Miguel Ullola,Tropicana Field,R,Regular Season,True
MLB,823817,2026-09-11 23:10:00+00:00,Miami Marlins,Los Angeles Dodgers,2.0,6.0,Ryan Gusto,Blake Snell,loanDepot park,R,Regular Season,True
MLB,824711,2026-09-11 23:10:00+00:00,Boston Red Sox,Kansas City Royals,2.0,3.0,Sonny Gray,Seth Lugo,Fenway Park,R,Regular Season,True
MLB,824873,2026-09-11 23:15:00+00:00,Atlanta Braves,Philadelphia Phillies,6.0,5.0,Chris Sale,Aaron Nola,Truist Park,R,Regular Season,True
MLB,823736,2026-09-11 23:45:00+00:00,Milwaukee Brewers,Cincinnati Reds,20.0,0.0,Dustin May,Andrew Abbott,American Family Field,R,Regular Season,True
MLB,823659,2026-09-12 00:10:00+00:00,Minnesota Twins,Cleveland Guardians,2.0,5.0,Taj Bradley,Parker Messick,Target Field,R,Regular Season,True
MLB,823012,2026-09-12 00:15:00+00:00,St. Louis Cardinals,Chicago White Sox,7.0,3.0,Matthew Liberatore,Anthony Kay,Busch Stadium,R,Regular Season,True
MLB,824954,2026-09-12 01:40:00+00:00,Athletics,Seattle Mariners,6.0,5.0,Jeffrey Springs,George Kirby,Sutter Health Park,R,Regular Season,True
MLB,825036,2026-09-12 01:40:00+00:00,Arizona Diamondbacks,Texas Rangers,9.0,1.0,Merrill Kelly,MacKenzie Gore,Chase Field,R,Regular Season,True
MLB,823173,2026-09-12 02:15:00+00:00,San Francisco Giants,San Diego Padres,5.0,7.0,Anthony Molina,Robbie Ray,Oracle Park,R,Regular Season,True
MLB,824224,2026-09-12 17:10:00+00:00,Detroit Tigers,Colorado Rockies,11.0,7.0,Andrew Sears,Tanner Gordon,Comerica Park,R,Regular Season,True
MLB,823496,2026-09-12 17:35:00+00:00,New York Yankees,New York Mets,2.0,12.0,Gerrit Cole,Zac Thornton,Yankee Stadium,R,Regular Season,True
MLB,824630,2026-09-12 18:20:00+00:00,Chicago Cubs,Pittsburgh Pirates,4.0,3.0,Clay Holmes,Paul Skenes,Wrigley Field,R,Regular Season,True
MLB,822768,2026-09-12 19:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,7.0,3.0,Spencer Miles,Kyle Bradish,Rogers Centre,R,Regular Season,True
MLB,822685,2026-09-12 20:05:00+00:00,Washington Nationals,Los Angeles Angels,6.0,5.0,Andrew Alvarez,Walbert Ureña,Nationals Park,R,Regular Season,True
MLB,823170,2026-09-12 20:05:00+00:00,San Francisco Giants,San Diego Padres,6.0,7.0,Cesar Perdomo,Michael King,Oracle Park,R,Regular Season,True
MLB,823657,2026-09-12 20:10:00+00:00,Minnesota Twins,Cleveland Guardians,4.0,3.0,Connor Prielipp,Daniel Espino,Target Field,R,Regular Season,True
MLB,823819,2026-09-12 20:10:00+00:00,Miami Marlins,Los Angeles Dodgers,4.0,3.0,Tyler Phillips,Tyler Glasnow,loanDepot park,R,Regular Season,True
MLB,824712,2026-09-12 20:10:00+00:00,Boston Red Sox,Kansas City Royals,5.0,1.0,Ranger Suarez,Randy Dobnak,Fenway Park,R,Regular Season,True
MLB,822927,2026-09-12 22:10:00+00:00,Tampa Bay Rays,Houston Astros,3.0,2.0,Ian Seymour,Peter Lambert,Tropicana Field,R,Regular Season,True
MLB,823737,2026-09-12 23:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,13.0,9.0,Shane Drohan,Brady Singer,American Family Field,R,Regular Season,True
MLB,823009,2026-09-12 23:15:00+00:00,St. Louis Cardinals,Chicago White Sox,5.0,6.0,Kyle Leahy,Sean Newcomb,Busch Stadium,R,Regular Season,True
MLB,824870,2026-09-12 23:15:00+00:00,Atlanta Braves,Philadelphia Phillies,12.0,2.0,Tyler Mahle,Tim Mayza,Truist Park,R,Regular Season,True
MLB,825035,2026-09-13 00:10:00+00:00,Arizona Diamondbacks,Texas Rangers,2.0,6.0,Brandon Pfaadt,Kumar Rocker,Chase Field,R,Regular Season,True
MLB,824955,2026-09-13 01:40:00+00:00,Athletics,Seattle Mariners,1.0,19.0,Gage Jump,Bryan Woo,Sutter Health Park,R,Regular Season,True
MLB,824225,2026-09-13 16:10:00+00:00,Detroit Tigers,Colorado Rockies,8.0,1.0,Jackson Jobe,Gabriel Hughes,Comerica Park,R,Regular Season,True
MLB,822682,2026-09-13 17:35:00+00:00,Washington Nationals,Los Angeles Angels,6.0,5.0,Riley Cornelio,Grayson Rodriguez,Nationals Park,R,Regular Season,True
MLB,823495,2026-09-13 17:35:00+00:00,New York Yankees,New York Mets,2.0,0.0,Cam Schlittler,Christian Scott,Yankee Stadium,R,Regular Season,True
MLB,824869,2026-09-13 17:35:00+00:00,Atlanta Braves,Philadelphia Phillies,4.0,9.0,Grant Holmes,Andrew Painter,Truist Park,R,Regular Season,True
MLB,822764,2026-09-13 17:37:00+00:00,Toronto Blue Jays,Baltimore Orioles,8.0,1.0,Dylan Cease,Trevor Rogers,Rogers Centre,R,Regular Season,True
MLB,822928,2026-09-13 17:40:00+00:00,Tampa Bay Rays,Houston Astros,14.0,4.0,Freddy Peralta,Hayden Wesneski,Tropicana Field,R,Regular Season,True
MLB,823815,2026-09-13 17:40:00+00:00,Miami Marlins,Los Angeles Dodgers,6.0,4.0,Eury Pérez,Emmet Sheehan,loanDepot park,R,Regular Season,True
MLB,823658,2026-09-13 18:10:00+00:00,Minnesota Twins,Cleveland Guardians,2.0,9.0,Joe Ryan,Tanner Bibee,Target Field,R,Regular Season,True
MLB,823734,2026-09-13 18:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,3.0,4.0,Robert Gasser,Chase Burns,American Family Field,R,Regular Season,True
MLB,823008,2026-09-13 18:15:00+00:00,St. Louis Cardinals,Chicago White Sox,3.0,1.0,Michael McGreevy,David Sandlin,Busch Stadium,R,Regular Season,True
MLB,824628,2026-09-13 18:20:00+00:00,Chicago Cubs,Pittsburgh Pirates,3.0,4.0,Matthew Boyd,Bubba Chandler,Wrigley Field,R,Regular Season,True
MLB,824708,2026-09-13 19:05:00+00:00,Boston Red Sox,Kansas City Royals,4.0,1.0,Payton Tolle,Noah Cameron,Fenway Park,R,Regular Season,True
MLB,824952,2026-09-13 20:05:00+00:00,Athletics,Seattle Mariners,8.0,7.0,Jacob Lopez,Bryce Miller,Sutter Health Park,R,Regular Season,True
MLB,825033,2026-09-13 20:10:00+00:00,Arizona Diamondbacks,Texas Rangers,6.0,7.0,Eduardo Rodriguez,Cal Quantrill,Chase Field,R,Regular Season,True
MLB,823171,2026-09-13 23:20:00+00:00,San Francisco Giants,San Diego Padres,4.0,6.0,Logan Webb,Nick Pivetta,Oracle Park,R,Regular Season,True
MLB,824386,2026-09-14 22:40:00+00:00,Cleveland Guardians,Chicago White Sox,3.0,7.0,Gavin Williams,Sean Newcomb,Progressive Field,R,Regular Season,True
MLB,824465,2026-09-14 22:40:00+00:00,Cincinnati Reds,Los Angeles Dodgers,1.0,4.0,Nick Lodolo,Tarik Skubal,Great American Ball Park,R,Regular Season,True
MLB,822765,2026-09-14 23:07:00+00:00,Toronto Blue Jays,Detroit Tigers,5.0,6.0,José Soriano,Troy Melton,Rogers Centre,R,Regular Season,True
MLB,823575,2026-09-14 23:10:00+00:00,New York Mets,Baltimore Orioles,1.0,2.0,Jonah Tong,Brandon Young,Citi Field,R,Regular Season,True
MLB,823656,2026-09-14 23:40:00+00:00,Minnesota Twins,New York Yankees,3.0,8.0,Dean Kremer,Will Warren,Target Field,R,Regular Season,True
MLB,824629,2026-09-14 23:40:00+00:00,Chicago Cubs,Atlanta Braves,7.0,3.0,David Peterson,Reynaldo López,Wrigley Field,R,Regular Season,True
MLB,823006,2026-09-14 23:45:00+00:00,St. Louis Cardinals,San Francisco Giants,2.0,1.0,Quinn Mathews,Landen Roupp,Busch Stadium,R,Regular Season,True
MLB,824308,2026-09-15 00:40:00+00:00,Colorado Rockies,San Diego Padres,7.0,8.0,Tomoyuki Sugano,Casey Mize,Coors Field,R,Regular Season,True
MLB,823981,2026-09-15 01:38:00+00:00,Los Angeles Angels,Seattle Mariners,6.0,4.0,Reid Detmers,Kade Anderson,Angel Stadium,R,Regular Season,True
MLB,825034,2026-09-15 01:40:00+00:00,Arizona Diamondbacks,Miami Marlins,8.0,7.0,Corbin Burnes,Sandy Alcantara,Chase Field,R,Regular Season,True
MLB,822925,2026-09-15 22:40:00+00:00,Tampa Bay Rays,Athletics,2.0,1.0,Griffin Jax,Jack Perkins,Tropicana Field,R,Regular Season,True
MLB,823333,2026-09-15 22:40:00+00:00,Pittsburgh Pirates,Milwaukee Brewers,1.0,5.0,Lake Bachar,Jacob Misiorowski,PNC Park,R,Regular Season,True
MLB,824384,2026-09-15 22:40:00+00:00,Cleveland Guardians,Chicago White Sox,7.0,6.0,Foster Griffin,Chris Murphy,Progressive Field,R,Regular Season,True
MLB,824466,2026-09-15 22:40:00+00:00,Cincinnati Reds,Los Angeles Dodgers,0.0,4.0,Rhett Lowder,Yoshinobu Yamamoto,Great American Ball Park,R,Regular Season,True
MLB,822683,2026-09-15 22:45:00+00:00,Washington Nationals,Philadelphia Phillies,6.0,3.0,Jackson Kent,Cristopher Sánchez,Nationals Park,R,Regular Season,True
MLB,822762,2026-09-15 23:07:00+00:00,Toronto Blue Jays,Detroit Tigers,1.0,10.0,Braydon Fisher,Drew Anderson,Rogers Centre,R,Regular Season,True
MLB,823574,2026-09-15 23:10:00+00:00,New York Mets,Baltimore Orioles,5.0,7.0,Sean Manaea,Shane Baz,Citi Field,R,Regular Season,True
MLB,823654,2026-09-15 23:40:00+00:00,Minnesota Twins,New York Yankees,1.0,8.0,Bailey Ober,Max Fried,Target Field,R,Regular Season,True
MLB,824627,2026-09-15 23:40:00+00:00,Chicago Cubs,Atlanta Braves,3.0,6.0,Kevin Gausman,Martín Pérez,Wrigley Field,R,Regular Season,True
MLB,823007,2026-09-15 23:45:00+00:00,St. Louis Cardinals,San Francisco Giants,3.0,10.0,Andre Pallante,Blade Tidwell,Busch Stadium,R,Regular Season,True
MLB,822849,2026-09-16 00:05:00+00:00,Texas Rangers,Boston Red Sox,4.0,2.0,Jacob deGrom,Patrick Sandoval,Globe Life Field,R,Regular Season,True
MLB,824143,2026-09-16 00:10:00+00:00,Houston Astros,Kansas City Royals,4.0,2.0,Hunter Brown,Michael Wacha,Daikin Park,R,Regular Season,True
MLB,824307,2026-09-16 00:40:00+00:00,Colorado Rockies,San Diego Padres,9.0,3.0,Kyle Freeland,Walker Buehler,Coors Field,R,Regular Season,True
MLB,823980,2026-09-16 01:38:00+00:00,Los Angeles Angels,Seattle Mariners,2.0,1.0,Ryan Johnson,Logan Gilbert,Angel Stadium,R,Regular Season,True
MLB,825030,2026-09-16 01:40:00+00:00,Arizona Diamondbacks,Miami Marlins,2.0,4.0,Michael Soroka,Janson Junk,Chase Field,R,Regular Season,True
MLB,824382,2026-09-16 17:10:00+00:00,Cleveland Guardians,Chicago White Sox,6.0,3.0,Parker Messick,Anthony Kay,Progressive Field,R,Regular Season,True
MLB,823004,2026-09-16 17:15:00+00:00,St. Louis Cardinals,San Francisco Giants,5.0,6.0,Matthew Liberatore,Anthony Molina,Busch Stadium,R,Regular Season,True
MLB,823655,2026-09-16 17:40:00+00:00,Minnesota Twins,New York Yankees,5.0,4.0,Zebby Matthews,Carlos Rodón,Target Field,R,Regular Season,True
