league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,641561,2021-02-28 18:05:00+00:00,Minnesota Twins,Boston Red Sox,7.0,6.0,Devin Smeltzer,Nathan Eovaldi,Hammond Stadium,S,Spring Training,True
MLB,641585,2021-02-28 18:05:00+00:00,Tampa Bay Rays,Atlanta Braves,9.0,7.0,Chris Ellis,Kyle Wright,Charlotte Sports Park,S,Spring Training,True
MLB,641623,2021-02-28 18:05:00+00:00,New York Yankees,Toronto Blue Jays,4.0,6.0,Michael King,Anthony Kay,George M. Steinbrenner Field,S,Spring Training,True
MLB,641924,2021-02-28 18:05:00+00:00,St. Louis Cardinals,Washington Nationals,4.0,4.0,Jack Flaherty,Erick Fedde,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,642081,2021-02-28 18:05:00+00:00,Detroit Tigers,Philadelphia Phillies,10.0,2.0,Tyler Alexander,Iván Nova,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,642122,2021-02-28 18:05:00+00:00,Houston Astros,Miami Marlins,1.0,6.0,Brandon Bielak,Daniel Castano,The Ballpark of the Palm Beaches,S,Spring Training,True
MLB,642138,2021-02-28 18:05:00+00:00,Baltimore Orioles,Pittsburgh Pirates,4.0,6.0,Thomas Eshelman,Chad Kuhl,Ed Smith Stadium,S,Spring Training,True
MLB,641552,2021-02-28 20:05:00+00:00,Chicago White Sox,Milwaukee Brewers,2.0,7.0,Mike Wright Jr.,Eric Lauer,Camelback Ranch,S,Spring Training,True
MLB,641991,2021-02-28 20:05:00+00:00,San Francisco Giants,Los Angeles Angels,2.0,5.0,Conner Menez,Jose Quintana,Scottsdale Stadium,S,Spring Training,True
MLB,641992,2021-02-28 20:05:00+00:00,Oakland Athletics,Los Angeles Dodgers,1.0,2.0,Daulton Jefferies,Mike Kickham,Hohokam Stadium,S,Spring Training,True
MLB,642091,2021-02-28 20:05:00+00:00,Kansas City Royals,Texas Rangers,3.0,2.0,Ervin Santana,Wes Benjamin,Surprise Stadium,S,Spring Training,True
MLB,642186,2021-02-28 20:05:00+00:00,Cleveland Indians,Cincinnati Reds,5.0,1.0,Cal Quantrill,José De León,Goodyear Ballpark,S,Spring Training,True
MLB,642018,2021-02-28 20:10:00+00:00,Seattle Mariners,San Diego Padres,5.0,4.0,Marco Gonzales,Adrian Morejon,Peoria Stadium,S,Spring Training,True
MLB,642181,2021-02-28 20:10:00+00:00,Colorado Rockies,Arizona Diamondbacks,5.0,2.0,Austin Gomber,Zac Gallen,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,641538,2021-03-01 18:05:00+00:00,New York Yankees,Detroit Tigers,5.0,4.0,Gerrit Cole,Kyle Funkhouser,George M. Steinbrenner Field,S,Spring Training,True
MLB,641587,2021-03-01 18:05:00+00:00,Philadelphia Phillies,Baltimore Orioles,4.0,4.0,Aaron Nola,Jorge López,BayCare Ballpark,S,Spring Training,True
MLB,641630,2021-03-01 18:05:00+00:00,Tampa Bay Rays,Minnesota Twins,5.0,6.0,Tyler Glasnow,Lewis Thorpe,Charlotte Sports Park,S,Spring Training,True
MLB,641961,2021-03-01 18:05:00+00:00,Miami Marlins,New York Mets,2.0,0.0,Sandy Alcantara,Harol González,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,642055,2021-03-01 18:05:00+00:00,Washington Nationals,Houston Astros,6.0,7.0,Austin Voth,Nivaldo Rodriguez,The Ballpark of the Palm Beaches,S,Spring Training,True
MLB,642143,2021-03-01 18:05:00+00:00,Boston Red Sox,Atlanta Braves,3.0,5.0,Garrett Richards,Huascar Ynoa,JetBlue Park,S,Spring Training,True
MLB,641634,2021-03-01 18:07:00+00:00,Toronto Blue Jays,Pittsburgh Pirates,2.0,2.0,Robbie Ray,Mitch Keller,TD Ballpark,S,Spring Training,True
MLB,641697,2021-03-01 20:05:00+00:00,Texas Rangers,San Francisco Giants,1.0,1.0,Kyle Gibson,Nick Tropeano,Surprise Stadium,S,Spring Training,True
MLB,641999,2021-03-01 20:05:00+00:00,Oakland Athletics,Cincinnati Reds,13.0,5.0,Grant Holmes,,Hohokam Stadium,S,Spring Training,False
MLB,642102,2021-03-01 20:05:00+00:00,Los Angeles Dodgers,Colorado Rockies,10.0,0.0,Trevor Bauer,Dereck Rodríguez,Camelback Ranch,S,Spring Training,True
MLB,642202,2021-03-01 20:05:00+00:00,Cleveland Indians,Kansas City Royals,6.0,8.0,Shane Bieber,Jackson Kowar,Goodyear Ballpark,S,Spring Training,True
MLB,642028,2021-03-01 20:10:00+00:00,San Diego Padres,Chicago Cubs,0.0,1.0,Chris Paddack,Kyle Hendricks,Peoria Stadium,S,Spring Training,True
MLB,642166,2021-03-01 20:10:00+00:00,Arizona Diamondbacks,Milwaukee Brewers,1.0,7.0,Merrill Kelly,Corbin Burnes,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,642190,2021-03-01 20:10:00+00:00,Los Angeles Angels,Chicago White Sox,4.0,4.0,Alex Cobb,Alex McRae,Tempe Diablo Stadium,S,Spring Training,True
MLB,641553,2021-03-02 18:05:00+00:00,Atlanta Braves,Minnesota Twins,6.0,0.0,Ian Anderson,Charlie Barnes,CoolToday Park,S,Spring Training,True
MLB,641627,2021-03-02 18:05:00+00:00,Miami Marlins,St. Louis Cardinals,0.0,0.0,Pablo López,Adam Wainwright,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,642031,2021-03-02 18:05:00+00:00,Pittsburgh Pirates,Detroit Tigers,1.0,6.0,JT Brubaker,Casey Mize,LECOM Park,S,Spring Training,True
MLB,642141,2021-03-02 18:05:00+00:00,Boston Red Sox,Tampa Bay Rays,9.0,3.0,Martín Pérez,Michael Wacha,JetBlue Park,S,Spring Training,True
MLB,642157,2021-03-02 18:05:00+00:00,Baltimore Orioles,New York Yankees,2.0,4.0,John Means,Jordan Montgomery,Ed Smith Stadium,S,Spring Training,True
MLB,641784,2021-03-02 18:07:00+00:00,Toronto Blue Jays,Philadelphia Phillies,4.0,2.0,Steven Matz,Zack Wheeler,TD Ballpark,S,Spring Training,True
MLB,642065,2021-03-02 18:10:00+00:00,New York Mets,Houston Astros,2.0,0.0,Marcus Stroman,Framber Valdez,Clover Park,S,Spring Training,True
MLB,641540,2021-03-02 20:05:00+00:00,Chicago White Sox,Texas Rangers,5.0,5.0,Lucas Giolito,Kohei Arihara,Camelback Ranch,S,Spring Training,True
MLB,642178,2021-03-02 20:05:00+00:00,Chicago Cubs,Kansas City Royals,3.0,2.0,Adbert Alzolay,Jakob Junis,Sloan Park,S,Spring Training,True
MLB,641610,2021-03-02 20:10:00+00:00,Milwaukee Brewers,Oakland Athletics,1.0,2.0,Josh Lindblom,Parker Dunshee,American Family Fields of Phoenix,S,Spring Training,True
MLB,641980,2021-03-02 20:10:00+00:00,Seattle Mariners,Cleveland Indians,1.0,6.0,Yusei Kikuchi,Adam Plutko,Peoria Stadium,S,Spring Training,True
MLB,642208,2021-03-02 20:10:00+00:00,Arizona Diamondbacks,San Diego Padres,2.0,7.0,Caleb Smith,Ryan Weathers,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,642211,2021-03-03 01:05:00+00:00,Cincinnati Reds,Los Angeles Angels,7.0,5.0,Hunter Greene,Andrew Heaney,Goodyear Ballpark,S,Spring Training,True
MLB,641990,2021-03-03 02:05:00+00:00,San Francisco Giants,Los Angeles Dodgers,1.0,1.0,Logan Webb,Walker Buehler,Scottsdale Stadium,S,Spring Training,True
MLB,641578,2021-03-03 18:05:00+00:00,Minnesota Twins,Boston Red Sox,6.0,14.0,José Berríos,Nick Pivetta,Hammond Stadium,S,Spring Training,True
MLB,641582,2021-03-03 18:05:00+00:00,Atlanta Braves,Baltimore Orioles,1.0,8.0,Drew Smyly,Wade LeBlanc,CoolToday Park,S,Spring Training,True
MLB,641896,2021-03-03 18:05:00+00:00,Tampa Bay Rays,Pittsburgh Pirates,3.0,1.0,Shane McClanahan,Steven Brault,Charlotte Sports Park,S,Spring Training,True
MLB,641934,2021-03-03 18:05:00+00:00,St. Louis Cardinals,New York Mets,14.0,9.0,Kwang Hyun Kim,Jerad Eickhoff,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,642053,2021-03-03 18:05:00+00:00,Washington Nationals,Miami Marlins,5.0,8.0,,Elieser Hernández,The Ballpark of the Palm Beaches,S,Spring Training,False
MLB,642078,2021-03-03 18:05:00+00:00,Detroit Tigers,Philadelphia Phillies,2.0,4.0,Daniel Norris,Zach Eflin,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,642125,2021-03-03 20:05:00+00:00,Chicago Cubs,Seattle Mariners,8.0,8.0,Zach Davies,Ljay Newsome,Sloan Park,S,Spring Training,True
MLB,642168,2021-03-03 20:05:00+00:00,Kansas City Royals,Chicago White Sox,6.0,5.0,Carlos Hernández,Kade McClure,Surprise Stadium,S,Spring Training,True
MLB,642194,2021-03-03 20:05:00+00:00,Cleveland Indians,Arizona Diamondbacks,4.0,9.0,Zach Plesac,Luke Weaver,Goodyear Ballpark,S,Spring Training,True
MLB,642036,2021-03-03 20:10:00+00:00,San Diego Padres,Milwaukee Brewers,5.0,8.0,Blake Snell,Drew Rasmussen,Peoria Stadium,S,Spring Training,True
