league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,748259,2024-02-24 18:10:00+00:00,New York Mets,St. Louis Cardinals,5.0,10.0,Tylor Megill,Zack Thompson,Clover Park,S,Spring Training,True
MLB,748247,2024-02-24 20:05:00+00:00,Kansas City Royals,Texas Rangers,5.0,4.0,Alec Marsh,Nathan Eovaldi,Surprise Stadium,S,Spring Training,True
MLB,748248,2024-02-24 20:05:00+00:00,Chicago White Sox,Seattle Mariners,8.0,7.0,Justin Anderson,Casey Lawrence,Camelback Ranch,S,Spring Training,True
MLB,748251,2024-02-24 20:05:00+00:00,Oakland Athletics,Colorado Rockies,1.0,5.0,Joe Boyle,Peter Lambert,Hohokam Stadium,S,Spring Training,True
MLB,748252,2024-02-24 20:05:00+00:00,Cleveland Guardians,Cincinnati Reds,0.0,4.0,Carlos Carrasco,Carson Spiers,Goodyear Ballpark,S,Spring Training,True
MLB,748253,2024-02-24 20:05:00+00:00,San Francisco Giants,Chicago Cubs,4.0,8.0,Logan Webb,Drew Smyly,Scottsdale Stadium,S,Spring Training,True
MLB,748246,2024-02-24 20:10:00+00:00,San Diego Padres,Milwaukee Brewers,7.0,11.0,Pedro Avila,Rob Zastryzny,Peoria Stadium,S,Spring Training,True
MLB,748249,2024-02-24 20:10:00+00:00,Los Angeles Angels,Los Angeles Dodgers,7.0,7.0,Victor Mederos,Tyler Glasnow,Tempe Diablo Stadium,S,Spring Training,True
MLB,748250,2024-02-24 20:10:00+00:00,Arizona Diamondbacks,Colorado Rockies,6.0,2.0,Ryne Nelson,Noah Davis,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748261,2024-02-24 23:05:00+00:00,Washington Nationals,Houston Astros,4.0,7.0,Patrick Corbin,Ronel Blanco,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748237,2024-02-25 18:05:00+00:00,Philadelphia Phillies,New York Yankees,4.0,0.0,Aaron Nola,Marcus Stroman,BayCare Ballpark,S,Spring Training,True
MLB,748238,2024-02-25 18:05:00+00:00,Boston Red Sox,Minnesota Twins,8.0,6.0,Lucas Giolito,Bailey Ober,JetBlue Park,S,Spring Training,True
MLB,748239,2024-02-25 18:05:00+00:00,New York Yankees,Toronto Blue Jays,12.0,6.0,Carlos Rodón,Bowden Francis,George M. Steinbrenner Field,S,Spring Training,True
MLB,748240,2024-02-25 18:05:00+00:00,Houston Astros,St. Louis Cardinals,0.0,3.0,Hunter Brown,Drew Rom,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748243,2024-02-25 18:05:00+00:00,Tampa Bay Rays,Detroit Tigers,9.0,9.0,Erasmo Ramírez,Alex Faedo,Charlotte Sports Park,S,Spring Training,True
MLB,748244,2024-02-25 18:05:00+00:00,Atlanta Braves,Boston Red Sox,4.0,5.0,Bryce Elder,Brayan Bello,CoolToday Park,S,Spring Training,True
MLB,748245,2024-02-25 18:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,0.0,2.0,Mitch Keller,Cole Irvin,LECOM Park,S,Spring Training,True
MLB,748241,2024-02-25 18:10:00+00:00,Miami Marlins,Washington Nationals,3.0,6.0,Jesús Luzardo,MacKenzie Gore,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,748242,2024-02-25 18:10:00+00:00,New York Mets,Houston Astros,3.0,1.0,José Buttó,Brandon Bielak,Clover Park,S,Spring Training,True
MLB,748230,2024-02-25 20:05:00+00:00,Texas Rangers,San Francisco Giants,0.0,0.0,Andrew Heaney,Kyle Harrison,Surprise Stadium,S,Spring Training,True
MLB,748232,2024-02-25 20:05:00+00:00,Los Angeles Dodgers,Oakland Athletics,4.0,2.0,Kyle Hurt,Kyle Muller,Camelback Ranch,S,Spring Training,True
MLB,748233,2024-02-25 20:05:00+00:00,Chicago Cubs,San Diego Padres,0.0,7.0,Javier Assad,Randy Vásquez,Sloan Park,S,Spring Training,True
MLB,748236,2024-02-25 20:05:00+00:00,Cincinnati Reds,Los Angeles Angels,9.0,4.0,Hunter Greene,Kenny Rosenberg,Goodyear Ballpark,S,Spring Training,True
MLB,748229,2024-02-25 20:10:00+00:00,Arizona Diamondbacks,Chicago White Sox,5.0,0.0,Slade Cecconi,Jonathan Cannon,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748231,2024-02-25 20:10:00+00:00,Los Angeles Angels,Kansas City Royals,0.0,1.0,Andrew Wantz,Cole Ragans,Tempe Diablo Stadium,S,Spring Training,True
MLB,748234,2024-02-25 20:10:00+00:00,Milwaukee Brewers,Colorado Rockies,3.0,10.0,Colin Rea,Karl Kauffmann,American Family Fields of Phoenix,S,Spring Training,True
MLB,748235,2024-02-25 20:10:00+00:00,Seattle Mariners,Cleveland Guardians,4.0,8.0,Jhonathan Díaz,Tyler Beede,Peoria Stadium,S,Spring Training,True
MLB,748221,2024-02-26 18:05:00+00:00,Boston Red Sox,Philadelphia Phillies,7.0,6.0,Tanner Houck,David Buchanan,JetBlue Park,S,Spring Training,True
MLB,748222,2024-02-26 18:05:00+00:00,Baltimore Orioles,Tampa Bay Rays,3.0,8.0,Cade Povich,Trevor Martin,Ed Smith Stadium,S,Spring Training,True
MLB,748223,2024-02-26 18:05:00+00:00,New York Yankees,Minnesota Twins,9.0,2.0,Nestor Cortes,Simeon Woods Richardson,George M. Steinbrenner Field,S,Spring Training,True
MLB,748226,2024-02-26 18:05:00+00:00,Washington Nationals,New York Mets,3.0,6.0,Josiah Gray,Max Kranick,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748227,2024-02-26 18:05:00+00:00,Detroit Tigers,Houston Astros,4.0,0.0,Jack Flaherty,Spencer Arrighetti,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,748228,2024-02-26 18:05:00+00:00,Atlanta Braves,Baltimore Orioles,1.0,2.0,Max Fried,Seth Johnson,CoolToday Park,S,Spring Training,True
MLB,748225,2024-02-26 18:07:00+00:00,Toronto Blue Jays,Pittsburgh Pirates,8.0,4.0,Yusei Kikuchi,Roansy Contreras,TD Ballpark,S,Spring Training,True
MLB,748224,2024-02-26 18:10:00+00:00,Miami Marlins,St. Louis Cardinals,1.0,1.0,Eury Pérez,Sem Robberse,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,748213,2024-02-26 20:05:00+00:00,Chicago White Sox,Texas Rangers,2.0,4.0,Nick Nastrini,Cole Winn,Camelback Ranch,S,Spring Training,True
MLB,748214,2024-02-26 20:05:00+00:00,Cincinnati Reds,Seattle Mariners,0.0,2.0,Andrew Abbott,Luis Castillo,Goodyear Ballpark,S,Spring Training,True
MLB,748218,2024-02-26 20:05:00+00:00,Kansas City Royals,Chicago Cubs,6.0,0.0,Seth Lugo,Hayden Wesneski,Surprise Stadium,S,Spring Training,True
MLB,748219,2024-02-26 20:05:00+00:00,Oakland Athletics,Arizona Diamondbacks,9.0,8.0,Mitch Spence,Blake Walston,Hohokam Stadium,S,Spring Training,True
MLB,748220,2024-02-26 20:05:00+00:00,San Francisco Giants,Los Angeles Angels,9.0,11.0,Mason Black,Griffin Canning,Scottsdale Stadium,S,Spring Training,True
MLB,748215,2024-02-26 20:10:00+00:00,San Diego Padres,Cleveland Guardians,4.0,7.0,Joe Musgrove,Ben Lively,Peoria Stadium,S,Spring Training,True
MLB,748216,2024-02-26 20:10:00+00:00,Colorado Rockies,Los Angeles Dodgers,4.0,9.0,John Curtiss,Ryan Yarbrough,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748217,2024-02-26 20:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,3.0,8.0,Bryse Wilson,Nick Martinez,American Family Fields of Phoenix,S,Spring Training,True
MLB,748205,2024-02-27 18:05:00+00:00,Tampa Bay Rays,New York Yankees,4.0,2.0,Zack Littell,Clarke Schmidt,Charlotte Sports Park,S,Spring Training,True
MLB,748207,2024-02-27 18:05:00+00:00,Pittsburgh Pirates,Atlanta Braves,13.0,4.0,Marco Gonzales,Chris Sale,LECOM Park,S,Spring Training,True
MLB,748208,2024-02-27 18:05:00+00:00,Minnesota Twins,Philadelphia Phillies,3.0,3.0,Daniel Duarte,Cristopher Sánchez,Lee Health Sports Complex,S,Spring Training,True
MLB,748209,2024-02-27 18:05:00+00:00,Detroit Tigers,Toronto Blue Jays,6.0,4.0,Casey Mize,Alek Manoah,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,748210,2024-02-27 18:05:00+00:00,Houston Astros,Washington Nationals,3.0,10.0,José Urquidy,Zach Davies,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748211,2024-02-27 18:05:00+00:00,Baltimore Orioles,Detroit Tigers,5.0,2.0,Grayson Rodriguez,Matt Manning,Ed Smith Stadium,S,Spring Training,True
MLB,748212,2024-02-27 18:05:00+00:00,St. Louis Cardinals,Boston Red Sox,3.0,3.0,Sonny Gray,Kutter Crawford,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,748206,2024-02-27 18:10:00+00:00,New York Mets,Miami Marlins,7.0,1.0,Adrian Houser,A.J. Puk,Clover Park,S,Spring Training,True
MLB,748198,2024-02-27 20:05:00+00:00,San Francisco Giants,Seattle Mariners,10.0,10.0,Jordan Hicks,George Kirby,Scottsdale Stadium,S,Spring Training,True
MLB,748199,2024-02-27 20:05:00+00:00,Los Angeles Dodgers,Chicago White Sox,9.0,6.0,Bobby Miller,Garrett Crochet,Camelback Ranch,S,Spring Training,True
MLB,748201,2024-02-27 20:05:00+00:00,Cleveland Guardians,Oakland Athletics,2.0,11.0,Xzavion Curry,JP Sears,Goodyear Ballpark,S,Spring Training,True
MLB,748203,2024-02-27 20:05:00+00:00,Chicago Cubs,Cincinnati Reds,6.0,6.0,Kyle Hendricks,Frankie Montas,Sloan Park,S,Spring Training,True
MLB,748204,2024-02-27 20:05:00+00:00,Kansas City Royals,Colorado Rockies,4.0,3.0,Daniel Lynch IV,Ryan Feltner,Surprise Stadium,S,Spring Training,True
MLB,748197,2024-02-27 20:10:00+00:00,Los Angeles Angels,Milwaukee Brewers,6.0,4.0,Zach Plesac,Janson Junk,Tempe Diablo Stadium,S,Spring Training,True
MLB,748200,2024-02-27 20:10:00+00:00,Arizona Diamondbacks,Texas Rangers,3.0,10.0,Eduardo Rodriguez,Dane Dunning,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748202,2024-02-27 20:10:00+00:00,San Diego Padres,Kansas City Royals,6.0,3.0,Yu Darvish,Michael Wacha,Peoria Stadium,S,Spring Training,True
MLB,748189,2024-02-28 18:05:00+00:00,Philadelphia Phillies,Atlanta Braves,7.0,7.0,Tyler Phillips,AJ Smith-Shawver,BayCare Ballpark,S,Spring Training,True
MLB,748194,2024-02-28 18:05:00+00:00,Pittsburgh Pirates,Detroit Tigers,3.0,5.0,Quinn Priester,Tarik Skubal,LECOM Park,S,Spring Training,True
MLB,748195,2024-02-28 18:05:00+00:00,Minnesota Twins,Baltimore Orioles,3.0,12.0,Pablo López,Dean Kremer,Lee Health Sports Complex,S,Spring Training,True
MLB,748196,2024-02-28 18:05:00+00:00,Washington Nationals,Boston Red Sox,4.0,3.0,Jackson Rutledge,Josh Winckowski,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748192,2024-02-28 18:07:00+00:00,Toronto Blue Jays,Tampa Bay Rays,3.0,2.0,Paolo Espino,Ryan Pepiot,TD Ballpark,S,Spring Training,True
MLB,748191,2024-02-28 18:10:00+00:00,New York Mets,St. Louis Cardinals,3.0,0.0,Reed Garrett,Miles Mikolas,Clover Park,S,Spring Training,True
MLB,748193,2024-02-28 18:10:00+00:00,Miami Marlins,Houston Astros,1.0,6.0,Edward Cabrera,Misael Tamarez,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,748183,2024-02-28 20:05:00+00:00,Oakland Athletics,San Francisco Giants,7.0,4.0,Paul Blackburn,Spencer Howard,Hohokam Stadium,S,Spring Training,True
MLB,748184,2024-02-28 20:05:00+00:00,Texas Rangers,Los Angeles Dodgers,6.0,4.0,Cody Bradford,Yoshinobu Yamamoto,Surprise Stadium,S,Spring Training,True
MLB,748185,2024-02-28 20:05:00+00:00,Chicago White Sox,San Diego Padres,1.0,3.0,Deivi García,Matt Waldron,Camelback Ranch,S,Spring Training,True
MLB,748188,2024-02-28 20:05:00+00:00,Cleveland Guardians,Arizona Diamondbacks,6.0,8.0,Joey Cantillo,Brandon Pfaadt,Goodyear Ballpark,S,Spring Training,True
MLB,748186,2024-02-28 20:10:00+00:00,Seattle Mariners,Kansas City Royals,7.0,9.0,Logan Gilbert,Brady Singer,Peoria Stadium,S,Spring Training,True
MLB,748187,2024-02-28 20:10:00+00:00,Milwaukee Brewers,Chicago Cubs,1.0,6.0,Rob Zastryzny,Jordan Wicks,American Family Fields of Phoenix,S,Spring Training,True
MLB,748190,2024-02-28 20:10:00+00:00,Colorado Rockies,Los Angeles Angels,3.0,1.0,Austin Gomber,Tyler Anderson,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748175,2024-02-29 18:05:00+00:00,Tampa Bay Rays,Atlanta Braves,9.0,12.0,Zach Eflin,Dylan Dodd,Charlotte Sports Park,S,Spring Training,True
MLB,748178,2024-02-29 18:05:00+00:00,Atlanta Braves,Minnesota Twins,5.0,0.0,Spencer Strider,Chris Paddack,CoolToday Park,S,Spring Training,True
MLB,748179,2024-02-29 18:05:00+00:00,Baltimore Orioles,Pittsburgh Pirates,9.0,8.0,Corbin Burnes,Paul Skenes,Ed Smith Stadium,S,Spring Training,True
MLB,748180,2024-02-29 18:05:00+00:00,St. Louis Cardinals,Washington Nationals,1.0,3.0,Kyle Gibson,Patrick Corbin,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,748182,2024-02-29 18:05:00+00:00,Boston Red Sox,Detroit Tigers,5.0,2.0,Garrett Whitlock,Reese Olson,JetBlue Park,S,Spring Training,True
MLB,748176,2024-02-29 18:07:00+00:00,Toronto Blue Jays,Philadelphia Phillies,0.0,5.0,José Berríos,Max Castillo,TD Ballpark,S,Spring Training,True
MLB,748167,2024-02-29 20:05:00+00:00,Texas Rangers,Milwaukee Brewers,7.0,5.0,Nathan Eovaldi,Joe Ross,Surprise Stadium,S,Spring Training,True
MLB,748169,2024-02-29 20:05:00+00:00,Oakland Athletics,San Diego Padres,3.0,5.0,Joe Boyle,Pedro Avila,Hohokam Stadium,S,Spring Training,True
MLB,748172,2024-02-29 20:05:00+00:00,Chicago White Sox,Kansas City Royals,6.0,1.0,Jake Woodford,Jordan Lyles,Camelback Ranch,S,Spring Training,True
MLB,748174,2024-02-29 20:05:00+00:00,Chicago Cubs,Colorado Rockies,9.0,10.0,Drew Smyly,Dakota Hudson,Sloan Park,S,Spring Training,True
MLB,748168,2024-02-29 20:10:00+00:00,Arizona Diamondbacks,San Francisco Giants,2.0,1.0,Ryne Nelson,Logan Webb,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748170,2024-02-29 20:10:00+00:00,Seattle Mariners,Chicago White Sox,5.0,6.0,Bryce Miller,Jared Shuster,Peoria Stadium,S,Spring Training,True
MLB,748173,2024-02-29 20:10:00+00:00,Los Angeles Angels,Cleveland Guardians,4.0,1.0,Patrick Sandoval,Gavin Williams,Tempe Diablo Stadium,S,Spring Training,True
MLB,748181,2024-02-29 23:05:00+00:00,Houston Astros,New York Mets,2.0,1.0,Ronel Blanco,Jose Quintana,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748177,2024-02-29 23:35:00+00:00,New York Yankees,Miami Marlins,0.0,0.0,Clayton Beeter,Ryan Weathers,George M. Steinbrenner Field,S,Spring Training,True
MLB,748171,2024-03-01 01:05:00+00:00,Cincinnati Reds,Los Angeles Dodgers,5.0,4.0,Graham Ashcraft,James Paxton,Goodyear Ballpark,S,Spring Training,True
MLB,748159,2024-03-01 18:05:00+00:00,Philadelphia Phillies,Miami Marlins,6.0,6.0,Aaron Nola,Jesús Luzardo,BayCare Ballpark,S,Spring Training,True
MLB,748160,2024-03-01 18:05:00+00:00,Detroit Tigers,Philadelphia Phillies,4.0,2.0,Kenta Maeda,Ranger Suarez,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,748161,2024-03-01 18:05:00+00:00,Pittsburgh Pirates,Tampa Bay Rays,12.0,8.0,Mitch Keller,Jacob Lopez,LECOM Park,S,Spring Training,True
MLB,748162,2024-03-01 18:05:00+00:00,St. Louis Cardinals,New York Mets,3.0,2.0,Matthew Liberatore,Luis Severino,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,748164,2024-03-01 18:05:00+00:00,Minnesota Twins,Boston Red Sox,5.0,3.0,Joe Ryan,Lucas Giolito,Lee Health Sports Complex,S,Spring Training,True
MLB,748165,2024-03-01 18:05:00+00:00,Washington Nationals,Houston Astros,8.0,10.0,MacKenzie Gore,Framber Valdez,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748166,2024-03-01 18:05:00+00:00,Atlanta Braves,Baltimore Orioles,1.0,3.0,Bryce Elder,Tyler Wells,CoolToday Park,S,Spring Training,True
MLB,748151,2024-03-01 20:05:00+00:00,San Francisco Giants,Texas Rangers,11.0,5.0,Kyle Harrison,Adrian Sampson,Scottsdale Stadium,S,Spring Training,True
MLB,748153,2024-03-01 20:05:00+00:00,Chicago Cubs,Chicago White Sox,10.0,6.0,Justin Steele,Michael Kopech,Sloan Park,S,Spring Training,True
MLB,748154,2024-03-01 20:05:00+00:00,Kansas City Royals,Oakland Athletics,5.0,4.0,Cole Ragans,Alex Wood,Surprise Stadium,S,Spring Training,True
MLB,748152,2024-03-01 20:10:00+00:00,Colorado Rockies,Seattle Mariners,10.0,9.0,Kyle Freeland,Bryan Woo,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748155,2024-03-01 20:10:00+00:00,Milwaukee Brewers,San Diego Padres,4.0,3.0,Bryse Wilson,Jairo Iriarte,American Family Fields of Phoenix,S,Spring Training,True
MLB,748158,2024-03-01 20:10:00+00:00,San Diego Padres,Los Angeles Angels,3.0,5.0,Randy Vásquez,Reid Detmers,Peoria Stadium,S,Spring Training,True
MLB,748163,2024-03-01 23:35:00+00:00,New York Yankees,Toronto Blue Jays,8.0,4.0,Gerrit Cole,Chad Dallas,George M. Steinbrenner Field,S,Spring Training,True
MLB,748156,2024-03-02 01:05:00+00:00,Cincinnati Reds,Arizona Diamondbacks,8.0,12.0,Brandon Williamson,Slade Cecconi,Goodyear Ballpark,S,Spring Training,True
MLB,748157,2024-03-02 01:05:00+00:00,Los Angeles Dodgers,Cleveland Guardians,6.0,4.0,Tyler Glasnow,Carlos Carrasco,Camelback Ranch,S,Spring Training,True
MLB,748141,2024-03-02 18:05:00+00:00,Baltimore Orioles,New York Yankees,7.0,3.0,Cole Irvin,Marcus Stroman,Ed Smith Stadium,S,Spring Training,True
MLB,748145,2024-03-02 18:05:00+00:00,Houston Astros,St. Louis Cardinals,7.0,1.0,Cristian Javier,Zack Thompson,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748146,2024-03-02 18:05:00+00:00,Philadelphia Phillies,Minnesota Twins,3.0,2.0,David Buchanan,Bailey Ober,BayCare Ballpark,S,Spring Training,True
MLB,748147,2024-03-02 18:05:00+00:00,Detroit Tigers,Pittsburgh Pirates,3.0,7.0,Jack Flaherty,Roansy Contreras,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,748148,2024-03-02 18:05:00+00:00,Tampa Bay Rays,Boston Red Sox,2.0,3.0,Brendan McKay,Nick Pivetta,Charlotte Sports Park,S,Spring Training,True
MLB,748150,2024-03-02 18:05:00+00:00,Boston Red Sox,Washington Nationals,4.0,2.0,Brayan Bello,Josiah Gray,JetBlue Park,S,Spring Training,True
MLB,748144,2024-03-02 18:07:00+00:00,Toronto Blue Jays,Atlanta Braves,2.0,6.0,Chris Bassitt,Reynaldo López,TD Ballpark,S,Spring Training,True
MLB,748149,2024-03-02 18:10:00+00:00,Miami Marlins,New York Mets,4.0,1.0,Eury Pérez,Sean Manaea,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,748135,2024-03-02 20:05:00+00:00,San Francisco Giants,San Diego Padres,2.0,3.0,Mason Black,Michael King,Scottsdale Stadium,S,Spring Training,True
MLB,748136,2024-03-02 20:05:00+00:00,Texas Rangers,Chicago White Sox,14.0,3.0,Jon Gray,Dylan Cease,Surprise Stadium,S,Spring Training,True
MLB,748140,2024-03-02 20:05:00+00:00,Cleveland Guardians,Kansas City Royals,12.0,13.0,Shane Bieber,Seth Lugo,Goodyear Ballpark,S,Spring Training,True
MLB,748143,2024-03-02 20:05:00+00:00,Los Angeles Dodgers,Chicago Cubs,8.0,5.0,Ryan Yarbrough,Shota Imanaga,Camelback Ranch,S,Spring Training,True
MLB,748137,2024-03-02 20:10:00+00:00,Colorado Rockies,Cincinnati Reds,10.0,4.0,Cal Quantrill,Hunter Greene,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748138,2024-03-02 20:10:00+00:00,Milwaukee Brewers,Los Angeles Dodgers,3.0,11.0,Janson Junk,Kyle Hurt,American Family Fields of Phoenix,S,Spring Training,True
MLB,748139,2024-03-02 20:10:00+00:00,Seattle Mariners,Oakland Athletics,8.0,12.0,Emerson Hancock,Mitch Spence,Peoria Stadium,S,Spring Training,True
MLB,748142,2024-03-02 20:10:00+00:00,Los Angeles Angels,Arizona Diamondbacks,4.0,1.0,Griffin Canning,Logan Allen,Tempe Diablo Stadium,S,Spring Training,True
MLB,748127,2024-03-03 18:05:00+00:00,Atlanta Braves,Philadelphia Phillies,3.0,2.0,Chris Sale,Connor Brogdon,CoolToday Park,S,Spring Training,True
MLB,748129,2024-03-03 18:05:00+00:00,Boston Red Sox,Toronto Blue Jays,3.0,1.0,Kutter Crawford,Paolo Espino,JetBlue Park,S,Spring Training,True
MLB,748132,2024-03-03 18:05:00+00:00,Minnesota Twins,Tampa Bay Rays,4.0,4.0,Simeon Woods Richardson,Zack Littell,Lee Health Sports Complex,S,Spring Training,True
MLB,748133,2024-03-03 18:05:00+00:00,New York Yankees,Detroit Tigers,2.0,7.0,Nestor Cortes,Matt Manning,George M. Steinbrenner Field,S,Spring Training,True
MLB,748134,2024-03-03 18:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,2.0,5.0,Martín Pérez,Grayson Rodriguez,LECOM Park,S,Spring Training,True
MLB,748131,2024-03-03 18:10:00+00:00,New York Mets,Houston Astros,2.0,5.0,Adrian Houser,José Urquidy,Clover Park,S,Spring Training,True
MLB,748121,2024-03-03 20:05:00+00:00,Cleveland Guardians,San Francisco Giants,5.0,6.0,Tanner Bibee,Jordan Hicks,Goodyear Ballpark,S,Spring Training,True
MLB,748123,2024-03-03 20:05:00+00:00,Oakland Athletics,Texas Rangers,5.0,2.0,JP Sears,Dane Dunning,Hohokam Stadium,S,Spring Training,True
MLB,748124,2024-03-03 20:05:00+00:00,Kansas City Royals,Cincinnati Reds,7.0,3.0,Michael Wacha,Frankie Montas,Surprise Stadium,S,Spring Training,True
MLB,748125,2024-03-03 20:05:00+00:00,Chicago Cubs,Cleveland Guardians,5.0,3.0,Kyle Hendricks,Logan Allen,Sloan Park,S,Spring Training,True
MLB,748126,2024-03-03 20:05:00+00:00,Los Angeles Dodgers,Colorado Rockies,7.0,4.0,Gavin Stone,Austin Gomber,Camelback Ranch,S,Spring Training,True
MLB,748119,2024-03-03 20:10:00+00:00,Arizona Diamondbacks,Milwaukee Brewers,4.0,10.0,Eduardo Rodriguez,Freddy Peralta,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,748120,2024-03-03 20:10:00+00:00,Los Angeles Angels,Chicago White Sox,3.0,1.0,Caden Dana,Erick Fedde,Tempe Diablo Stadium,S,Spring Training,True
MLB,748122,2024-03-03 20:10:00+00:00,San Diego Padres,Seattle Mariners,12.0,4.0,Yu Darvish,Luis Castillo,Peoria Stadium,S,Spring Training,True
MLB,748114,2024-03-04 18:05:00+00:00,Minnesota Twins,Atlanta Braves,4.0,3.0,Pablo López,AJ Smith-Shawver,Lee Health Sports Complex,S,Spring Training,True
MLB,748115,2024-03-04 18:05:00+00:00,Detroit Tigers,Boston Red Sox,2.0,1.0,Tarik Skubal,Josh Winckowski,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,748116,2024-03-04 18:05:00+00:00,Tampa Bay Rays,Pittsburgh Pirates,3.0,7.0,Aaron Civale,Luis Ortiz,Charlotte Sports Park,S,Spring Training,True
MLB,748117,2024-03-04 18:05:00+00:00,Baltimore Orioles,Minnesota Twins,2.0,7.0,Dean Kremer,Cole Sands,Ed Smith Stadium,S,Spring Training,True
MLB,748118,2024-03-04 18:05:00+00:00,Washington Nationals,St. Louis Cardinals,1.0,0.0,Trevor Williams,Sonny Gray,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,748113,2024-03-04 18:07:00+00:00,Toronto Blue Jays,Philadelphia Phillies,5.0,2.0,Wes Parsons,Tyler Phillips,TD Ballpark,S,Spring Training,True
MLB,748107,2024-03-04 20:05:00+00:00,Cincinnati Reds,Oakland Athletics,15.0,8.0,Andrew Abbott,Luis Medina,Goodyear Ballpark,S,Spring Training,True
MLB,748109,2024-03-04 20:05:00+00:00,Chicago White Sox,Arizona Diamondbacks,5.0,2.0,Michael Soroka,Brandon Pfaadt,Camelback Ranch,S,Spring Training,True
