league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,778030,2025-05-06 23:45:00+00:00,St. Louis Cardinals,Pittsburgh Pirates,2.0,1.0,Matthew Liberatore,Paul Skenes,Busch Stadium,R,Regular Season,True
MLB,778025,2025-05-07 01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,8.0,3.0,Tyler Anderson,José Ureña,Angel Stadium,R,Regular Season,True
MLB,778032,2025-05-07 01:40:00+00:00,Arizona Diamondbacks,New York Mets,5.0,1.0,Zac Gallen,David Peterson,Chase Field,R,Regular Season,True
MLB,778024,2025-05-07 02:05:00+00:00,Athletics,Seattle Mariners,3.0,5.0,Jeffrey Springs,Emerson Hancock,Sutter Health Park,R,Regular Season,True
MLB,778022,2025-05-07 16:05:00+00:00,Washington Nationals,Cleveland Guardians,6.0,8.0,Michael Soroka,Logan Allen,Nationals Park,R,Regular Season,True
MLB,778015,2025-05-07 17:10:00+00:00,Milwaukee Brewers,Houston Astros,1.0,9.0,Quinn Priester,Framber Valdez,American Family Field,R,Regular Season,True
MLB,778016,2025-05-07 17:15:00+00:00,St. Louis Cardinals,Pittsburgh Pirates,5.0,0.0,Sonny Gray,Mitch Keller,Busch Stadium,R,Regular Season,True
MLB,778020,2025-05-07 18:20:00+00:00,Chicago Cubs,San Francisco Giants,1.0,3.0,Ben Brown,Robbie Ray,Wrigley Field,R,Regular Season,True
MLB,778010,2025-05-07 19:35:00+00:00,Athletics,Seattle Mariners,5.0,6.0,Gunnar Hoglund,Bryan Woo,Sutter Health Park,R,Regular Season,True
MLB,778014,2025-05-07 19:40:00+00:00,Arizona Diamondbacks,New York Mets,1.0,7.0,Merrill Kelly,Kodai Senga,Chase Field,R,Regular Season,True
MLB,778017,2025-05-07 20:40:00+00:00,Miami Marlins,Los Angeles Dodgers,1.0,10.0,Valente Bellozo,Landon Knack,loanDepot park,R,Regular Season,True
MLB,778018,2025-05-07 22:45:00+00:00,Boston Red Sox,Texas Rangers,6.0,4.0,Tanner Houck,Tyler Mahle,Fenway Park,R,Regular Season,True
MLB,778019,2025-05-07 23:05:00+00:00,New York Yankees,San Diego Padres,4.0,3.0,Max Fried,Dylan Cease,Yankee Stadium,R,Regular Season,True
MLB,778021,2025-05-07 23:05:00+00:00,Tampa Bay Rays,Philadelphia Phillies,0.0,7.0,Shane Baz,Cristopher Sánchez,George M. Steinbrenner Field,R,Regular Season,True
MLB,778023,2025-05-07 23:15:00+00:00,Atlanta Braves,Cincinnati Reds,3.0,4.0,Grant Holmes,Hunter Greene,Truist Park,R,Regular Season,True
MLB,778011,2025-05-07 23:40:00+00:00,Minnesota Twins,Baltimore Orioles,5.0,2.0,Simeon Woods Richardson,Charlie Morton,Target Field,R,Regular Season,True
MLB,778012,2025-05-07 23:40:00+00:00,Kansas City Royals,Chicago White Sox,2.0,1.0,Michael Wacha,Jonathan Cannon,Kauffman Stadium,R,Regular Season,True
MLB,778013,2025-05-08 00:40:00+00:00,Colorado Rockies,Detroit Tigers,6.0,8.0,Chase Dollander,Jackson Jobe,Coors Field,R,Regular Season,True
MLB,778009,2025-05-08 01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,5.0,4.0,Yusei Kikuchi,José Berríos,Angel Stadium,R,Regular Season,True
MLB,778007,2025-05-08 17:10:00+00:00,Minnesota Twins,Baltimore Orioles,5.0,2.0,Bailey Ober,Dean Kremer,Target Field,R,Regular Season,True
MLB,778006,2025-05-08 17:35:00+00:00,Boston Red Sox,Texas Rangers,5.0,0.0,Brayan Bello,Jack Leiter,Fenway Park,R,Regular Season,True
MLB,778008,2025-05-08 18:10:00+00:00,Kansas City Royals,Chicago White Sox,10.0,0.0,Kris Bubic,Davis Martin,Kauffman Stadium,R,Regular Season,True
MLB,778004,2025-05-08 19:10:00+00:00,Colorado Rockies,Detroit Tigers,2.0,10.0,Kyle Freeland,Casey Mize,Coors Field,R,Regular Season,True
MLB,778029,2025-05-08 19:15:00+00:00,Colorado Rockies,Detroit Tigers,1.0,11.0,Tanner Gordon,Keider Montero,Coors Field,R,Regular Season,True
MLB,778005,2025-05-08 23:05:00+00:00,Tampa Bay Rays,Philadelphia Phillies,6.0,7.0,Ryan Pepiot,Jesús Luzardo,George M. Steinbrenner Field,R,Regular Season,True
MLB,778003,2025-05-08 23:15:00+00:00,Atlanta Braves,Cincinnati Reds,5.0,4.0,Spencer Schwellenbach,Nick Lodolo,Truist Park,R,Regular Season,True
MLB,778000,2025-05-09 01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,5.0,8.0,José Soriano,Chris Bassitt,Angel Stadium,R,Regular Season,True
MLB,777999,2025-05-09 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,5.0,3.0,Brandon Pfaadt,Yoshinobu Yamamoto,Chase Field,R,Regular Season,True
MLB,777996,2025-05-09 22:40:00+00:00,Detroit Tigers,Texas Rangers,2.0,1.0,Tarik Skubal,Patrick Corbin,Comerica Park,R,Regular Season,True
MLB,777998,2025-05-09 22:40:00+00:00,Pittsburgh Pirates,Atlanta Braves,3.0,2.0,Bailey Falter,Bryce Elder,PNC Park,R,Regular Season,True
MLB,777995,2025-05-09 22:45:00+00:00,Washington Nationals,St. Louis Cardinals,0.0,10.0,Mitchell Parker,Erick Fedde,Nationals Park,R,Regular Season,True
MLB,778002,2025-05-09 23:05:00+00:00,Tampa Bay Rays,Milwaukee Brewers,4.0,3.0,Zack Littell,Jose Quintana,George M. Steinbrenner Field,R,Regular Season,True
MLB,777997,2025-05-09 23:10:00+00:00,Cleveland Guardians,Philadelphia Phillies,6.0,0.0,Gavin Williams,Aaron Nola,Progressive Field,R,Regular Season,True
MLB,778001,2025-05-09 23:10:00+00:00,New York Mets,Chicago Cubs,7.0,2.0,Clay Holmes,Jameson Taillon,Citi Field,R,Regular Season,True
MLB,777990,2025-05-09 23:40:00+00:00,Kansas City Royals,Boston Red Sox,2.0,1.0,Michael Lorenzen,Hunter Dobbins,Kauffman Stadium,R,Regular Season,True
MLB,777991,2025-05-09 23:40:00+00:00,Chicago White Sox,Miami Marlins,6.0,2.0,Bryse Wilson,Max Meyer,Rate Field,R,Regular Season,True
MLB,777989,2025-05-10 00:10:00+00:00,Houston Astros,Cincinnati Reds,3.0,0.0,Hunter Brown,Nick Martinez,Daikin Park,R,Regular Season,True
MLB,777992,2025-05-10 00:10:00+00:00,Minnesota Twins,San Francisco Giants,3.0,1.0,Chris Paddack,Jordan Hicks,Target Field,R,Regular Season,True
MLB,777993,2025-05-10 00:40:00+00:00,Colorado Rockies,San Diego Padres,9.0,13.0,Antonio Senzatela,Randy Vásquez,Coors Field,R,Regular Season,True
MLB,777986,2025-05-10 01:38:00+00:00,Los Angeles Angels,Baltimore Orioles,1.0,4.0,Kyle Hendricks,Tomoyuki Sugano,Angel Stadium,R,Regular Season,True
MLB,777984,2025-05-10 01:40:00+00:00,Seattle Mariners,Toronto Blue Jays,3.0,6.0,Luis Castillo,Kevin Gausman,T-Mobile Park,R,Regular Season,True
MLB,777988,2025-05-10 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,11.0,14.0,Eduardo Rodriguez,Roki Sasaki,Chase Field,R,Regular Season,True
MLB,777994,2025-05-10 02:05:00+00:00,Athletics,New York Yankees,2.0,10.0,Osvaldo Bido,Will Warren,Sutter Health Park,R,Regular Season,True
MLB,777972,2025-05-10 20:05:00+00:00,Athletics,New York Yankees,11.0,7.0,JP Sears,Carlos Rodón,Sutter Health Park,R,Regular Season,True
MLB,777980,2025-05-10 20:05:00+00:00,Washington Nationals,St. Louis Cardinals,2.0,4.0,Trevor Williams,Andre Pallante,Nationals Park,R,Regular Season,True
MLB,777985,2025-05-10 20:05:00+00:00,Pittsburgh Pirates,Atlanta Braves,2.0,3.0,Andrew Heaney,AJ Smith-Shawver,PNC Park,R,Regular Season,True
MLB,777981,2025-05-10 20:10:00+00:00,Tampa Bay Rays,Milwaukee Brewers,3.0,2.0,Taj Bradley,Tobias Myers,George M. Steinbrenner Field,R,Regular Season,True
MLB,777983,2025-05-10 22:10:00+00:00,Cleveland Guardians,Philadelphia Phillies,1.0,7.0,Tanner Bibee,Ranger Suarez,Progressive Field,R,Regular Season,True
MLB,777987,2025-05-10 22:10:00+00:00,Detroit Tigers,Texas Rangers,3.0,10.0,Jack Flaherty,Jacob deGrom,Comerica Park,R,Regular Season,True
MLB,777977,2025-05-10 23:10:00+00:00,Kansas City Royals,Boston Red Sox,1.0,10.0,Cole Ragans,Garrett Crochet,Kauffman Stadium,R,Regular Season,True
MLB,777978,2025-05-10 23:10:00+00:00,Chicago White Sox,Miami Marlins,1.0,3.0,Shane Smith,Edward Cabrera,Rate Field,R,Regular Season,True
MLB,777979,2025-05-10 23:10:00+00:00,Houston Astros,Cincinnati Reds,9.0,13.0,Lance McCullers Jr.,Brady Singer,Daikin Park,R,Regular Season,True
MLB,777974,2025-05-10 23:15:00+00:00,Minnesota Twins,San Francisco Giants,2.0,1.0,Joe Ryan,Logan Webb,Target Field,R,Regular Season,True
MLB,777982,2025-05-10 23:15:00+00:00,New York Mets,Chicago Cubs,5.0,6.0,Tylor Megill,Brad Keller,Citi Field,R,Regular Season,True
MLB,777975,2025-05-11 00:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,3.0,0.0,Corbin Burnes,Dustin May,Chase Field,R,Regular Season,True
MLB,777976,2025-05-11 00:10:00+00:00,Colorado Rockies,San Diego Padres,0.0,21.0,Bradley Blalock,Stephen Kolek,Coors Field,R,Regular Season,True
MLB,777973,2025-05-11 01:38:00+00:00,Los Angeles Angels,Baltimore Orioles,5.0,2.0,Jack Kochanowicz,Kyle Gibson,Angel Stadium,R,Regular Season,True
MLB,777970,2025-05-11 01:40:00+00:00,Seattle Mariners,Toronto Blue Jays,3.0,6.0,Logan Evans,Bowden Francis,T-Mobile Park,R,Regular Season,True
MLB,777968,2025-05-11 16:05:00+00:00,New York Mets,Chicago Cubs,6.0,2.0,Griffin Canning,Matthew Boyd,Citi Field,R,Regular Season,True
MLB,777962,2025-05-11 17:35:00+00:00,Washington Nationals,St. Louis Cardinals,1.0,6.0,MacKenzie Gore,Miles Mikolas,Nationals Park,R,Regular Season,True
MLB,777967,2025-05-11 17:35:00+00:00,Pittsburgh Pirates,Atlanta Braves,4.0,3.0,Carmen Mlodzinski,Chris Sale,PNC Park,R,Regular Season,True
MLB,777964,2025-05-11 17:40:00+00:00,Tampa Bay Rays,Milwaukee Brewers,2.0,4.0,Drew Rasmussen,Chad Patrick,George M. Steinbrenner Field,R,Regular Season,True
MLB,777969,2025-05-11 17:40:00+00:00,Detroit Tigers,Texas Rangers,1.0,6.0,Reese Olson,Nathan Eovaldi,Comerica Park,R,Regular Season,True
MLB,777956,2025-05-11 18:10:00+00:00,Minnesota Twins,San Francisco Giants,7.0,6.0,Pablo López,Landen Roupp,Target Field,R,Regular Season,True
MLB,777963,2025-05-11 18:10:00+00:00,Houston Astros,Cincinnati Reds,6.0,0.0,Ronel Blanco,Chase Petty,Daikin Park,R,Regular Season,True
MLB,777965,2025-05-11 18:10:00+00:00,Kansas City Royals,Boston Red Sox,1.0,3.0,Seth Lugo,Lucas Giolito,Kauffman Stadium,R,Regular Season,True
MLB,777966,2025-05-11 18:10:00+00:00,Chicago White Sox,Miami Marlins,4.0,2.0,Sean Burke,Sandy Alcantara,Rate Field,R,Regular Season,True
MLB,777955,2025-05-11 19:10:00+00:00,Colorado Rockies,San Diego Padres,9.0,3.0,Germán Márquez,Nick Pivetta,Coors Field,R,Regular Season,True
MLB,777957,2025-05-11 20:05:00+00:00,Athletics,New York Yankees,2.0,12.0,Luis Severino,Ryan Yarbrough,Sutter Health Park,R,Regular Season,True
MLB,777961,2025-05-11 20:07:00+00:00,Los Angeles Angels,Baltimore Orioles,3.0,7.0,Tyler Anderson,Zach Eflin,Angel Stadium,R,Regular Season,True
MLB,777954,2025-05-11 20:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,1.0,8.0,Zac Gallen,Tony Gonsolin,Chase Field,R,Regular Season,True
MLB,777958,2025-05-11 20:10:00+00:00,Seattle Mariners,Toronto Blue Jays,1.0,9.0,Bryce Miller,José Ureña,T-Mobile Park,R,Regular Season,True
MLB,777971,2025-05-11 23:10:00+00:00,Cleveland Guardians,Philadelphia Phillies,0.0,3.0,Luis Ortiz,Zack Wheeler,Progressive Field,R,Regular Season,True
MLB,777960,2025-05-12 22:10:00+00:00,Cleveland Guardians,Milwaukee Brewers,5.0,0.0,Ben Lively,Freddy Peralta,Progressive Field,R,Regular Season,True
MLB,777951,2025-05-12 22:40:00+00:00,Detroit Tigers,Boston Red Sox,14.0,2.0,Jackson Jobe,Tanner Houck,Comerica Park,R,Regular Season,True
MLB,777953,2025-05-12 22:45:00+00:00,Philadelphia Phillies,St. Louis Cardinals,2.0,3.0,Cristopher Sánchez,Matthew Liberatore,Citizens Bank Park,R,Regular Season,True
MLB,777950,2025-05-12 23:10:00+00:00,New York Mets,Pittsburgh Pirates,4.0,3.0,David Peterson,Paul Skenes,Citi Field,R,Regular Season,True
MLB,777959,2025-05-12 23:15:00+00:00,Atlanta Braves,Washington Nationals,4.0,3.0,Grant Holmes,Jake Irvin,Truist Park,R,Regular Season,True
MLB,777952,2025-05-12 23:40:00+00:00,Chicago Cubs,Miami Marlins,5.0,2.0,Colin Rea,Cal Quantrill,Wrigley Field,R,Regular Season,True
MLB,777949,2025-05-13 00:05:00+00:00,Texas Rangers,Colorado Rockies,2.0,1.0,Tyler Mahle,Chase Dollander,Globe Life Field,R,Regular Season,True
MLB,777948,2025-05-13 00:10:00+00:00,Houston Astros,Kansas City Royals,5.0,7.0,Ryan Gusto,Michael Wacha,Daikin Park,R,Regular Season,True
MLB,777941,2025-05-13 01:40:00+00:00,Seattle Mariners,New York Yankees,5.0,11.0,Emerson Hancock,Clarke Schmidt,T-Mobile Park,R,Regular Season,True
MLB,777947,2025-05-13 01:40:00+00:00,San Diego Padres,Los Angeles Angels,5.0,9.0,Michael King,Yusei Kikuchi,Petco Park,R,Regular Season,True
MLB,777939,2025-05-13 01:45:00+00:00,San Francisco Giants,Arizona Diamondbacks,1.0,2.0,Justin Verlander,Merrill Kelly,Oracle Park,R,Regular Season,True
MLB,777944,2025-05-13 22:10:00+00:00,Cleveland Guardians,Milwaukee Brewers,2.0,0.0,Logan Allen,Quinn Priester,Progressive Field,R,Regular Season,True
MLB,777940,2025-05-13 22:40:00+00:00,Detroit Tigers,Boston Red Sox,10.0,9.0,Tyler Holton,Brayan Bello,Comerica Park,R,Regular Season,True
MLB,777945,2025-05-13 22:40:00+00:00,Cincinnati Reds,Chicago White Sox,1.0,5.0,Andrew Abbott,Jonathan Cannon,Great American Ball Park,R,Regular Season,True
MLB,777935,2025-05-13 23:07:00+00:00,Toronto Blue Jays,Tampa Bay Rays,9.0,11.0,José Berríos,Shane Baz,Rogers Centre,R,Regular Season,True
MLB,777943,2025-05-13 23:10:00+00:00,New York Mets,Pittsburgh Pirates,2.0,1.0,Kodai Senga,Mitch Keller,Citi Field,R,Regular Season,True
MLB,777942,2025-05-13 23:15:00+00:00,Atlanta Braves,Washington Nationals,5.0,2.0,Spencer Schwellenbach,Michael Soroka,Truist Park,R,Regular Season,True
MLB,777936,2025-05-13 23:40:00+00:00,Chicago Cubs,Miami Marlins,5.0,4.0,Ben Brown,Valente Bellozo,Wrigley Field,R,Regular Season,True
MLB,777934,2025-05-14 00:05:00+00:00,Texas Rangers,Colorado Rockies,4.0,1.0,Jack Leiter,Kyle Freeland,Globe Life Field,R,Regular Season,True
MLB,777931,2025-05-14 00:10:00+00:00,Houston Astros,Kansas City Royals,2.0,1.0,Framber Valdez,Kris Bubic,Daikin Park,R,Regular Season,True
MLB,777926,2025-05-14 01:40:00+00:00,Seattle Mariners,New York Yankees,2.0,1.0,Bryan Woo,Max Fried,T-Mobile Park,R,Regular Season,True
MLB,777932,2025-05-14 01:40:00+00:00,San Diego Padres,Los Angeles Angels,6.0,4.0,Dylan Cease,José Soriano,Petco Park,R,Regular Season,True
MLB,777930,2025-05-14 01:45:00+00:00,San Francisco Giants,Arizona Diamondbacks,10.0,6.0,Robbie Ray,Brandon Pfaadt,Oracle Park,R,Regular Season,True
MLB,777937,2025-05-14 02:10:00+00:00,Los Angeles Dodgers,Athletics,1.0,11.0,Landon Knack,Jeffrey Springs,Dodger Stadium,R,Regular Season,True
MLB,777924,2025-05-14 16:05:00+00:00,Baltimore Orioles,Minnesota Twins,3.0,6.0,Dean Kremer,Bailey Ober,Oriole Park at Camden Yards,R,Regular Season,True
MLB,777938,2025-05-14 16:10:00+00:00,Baltimore Orioles,Minnesota Twins,6.0,8.0,Chayce McDermott,Simeon Woods Richardson,Oriole Park at Camden Yards,R,Regular Season,True
MLB,777922,2025-05-14 17:05:00+00:00,Philadelphia Phillies,St. Louis Cardinals,2.0,1.0,Jesús Luzardo,Erick Fedde,Citizens Bank Park,R,Regular Season,True
MLB,777925,2025-05-14 17:10:00+00:00,Cleveland Guardians,Milwaukee Brewers,5.0,9.0,Gavin Williams,Logan Henderson,Progressive Field,R,Regular Season,True
MLB,777916,2025-05-14 19:45:00+00:00,San Francisco Giants,Arizona Diamondbacks,7.0,8.0,Jordan Hicks,Eduardo Rodriguez,Oracle Park,R,Regular Season,True
MLB,777915,2025-05-14 20:10:00+00:00,Seattle Mariners,New York Yankees,2.0,3.0,Luis Castillo,Will Warren,T-Mobile Park,R,Regular Season,True
MLB,777933,2025-05-14 22:15:00+00:00,Philadelphia Phillies,St. Louis Cardinals,7.0,14.0,Aaron Nola,Sonny Gray,Citizens Bank Park,R,Regular Season,True
MLB,777927,2025-05-14 22:40:00+00:00,Detroit Tigers,Boston Red Sox,6.0,5.0,Tarik Skubal,Hunter Dobbins,Comerica Park,R,Regular Season,True
MLB,777923,2025-05-14 23:07:00+00:00,Toronto Blue Jays,Tampa Bay Rays,3.0,1.0,Chris Bassitt,Ryan Pepiot,Rogers Centre,R,Regular Season,True
MLB,777919,2025-05-14 23:10:00+00:00,New York Mets,Pittsburgh Pirates,0.0,4.0,Clay Holmes,Bailey Falter,Citi Field,R,Regular Season,True
MLB,777928,2025-05-14 23:14:00+00:00,Cincinnati Reds,Chicago White Sox,2.0,4.0,Nick Lodolo,Davis Martin,Great American Ball Park,R,Regular Season,True
MLB,777929,2025-05-14 23:15:00+00:00,Atlanta Braves,Washington Nationals,4.0,5.0,Bryce Elder,Mitchell Parker,Truist Park,R,Regular Season,True
MLB,777921,2025-05-14 23:40:00+00:00,Chicago Cubs,Miami Marlins,1.0,3.0,Jameson Taillon,Ryan Weathers,Wrigley Field,R,Regular Season,True
MLB,777918,2025-05-15 00:05:00+00:00,Texas Rangers,Colorado Rockies,8.0,3.0,Patrick Corbin,Antonio Senzatela,Globe Life Field,R,Regular Season,True
MLB,777920,2025-05-15 00:10:00+00:00,Houston Astros,Kansas City Royals,4.0,3.0,Colton Gordon,Michael Lorenzen,Daikin Park,R,Regular Season,True
MLB,777914,2025-05-15 01:40:00+00:00,San Diego Padres,Los Angeles Angels,5.0,1.0,Randy Vásquez,Kyle Hendricks,Petco Park,R,Regular Season,True
MLB,777917,2025-05-15 02:10:00+00:00,Los Angeles Dodgers,Athletics,9.0,3.0,Yoshinobu Yamamoto,Gunnar Hoglund,Dodger Stadium,R,Regular Season,True
MLB,777909,2025-05-15 16:15:00+00:00,Atlanta Braves,Washington Nationals,5.0,2.0,AJ Smith-Shawver,Trevor Williams,Truist Park,R,Regular Season,True
MLB,777911,2025-05-15 16:35:00+00:00,Baltimore Orioles,Minnesota Twins,0.0,4.0,Tomoyuki Sugano,Chris Paddack,Oriole Park at Camden Yards,R,Regular Season,True
MLB,777912,2025-05-15 16:40:00+00:00,Cincinnati Reds,Chicago White Sox,7.0,1.0,Nick Martinez,Bryse Wilson,Great American Ball Park,R,Regular Season,True
MLB,777913,2025-05-15 19:07:00+00:00,Toronto Blue Jays,Tampa Bay Rays,3.0,8.0,Kevin Gausman,Zack Littell,Rogers Centre,R,Regular Season,True
MLB,777910,2025-05-16 00:05:00+00:00,Texas Rangers,Houston Astros,1.0,0.0,Jacob deGrom,Hunter Brown,Globe Life Field,R,Regular Season,True
MLB,777946,2025-05-16 02:10:00+00:00,Los Angeles Dodgers,Athletics,19.0,2.0,Matt Sauer,Osvaldo Bido,Dodger Stadium,R,Regular Season,True
MLB,777900,2025-05-16 18:20:00+00:00,Chicago Cubs,Chicago White Sox,13.0,3.0,Cade Horton,Shane Smith,Wrigley Field,R,Regular Season,True
MLB,777902,2025-05-16 21:10:00+00:00,Cincinnati Reds,Cleveland Guardians,5.0,4.0,Brady Singer,Tanner Bibee,Great American Ball Park,R,Regular Season,True
MLB,777905,2025-05-16 22:45:00+00:00,Philadelphia Phillies,Pittsburgh Pirates,8.0,4.0,Ranger Suarez,Andrew Heaney,Citizens Bank Park,R,Regular Season,True
MLB,777904,2025-05-16 23:05:00+00:00,New York Yankees,New York Mets,6.0,2.0,Carlos Rodón,Tylor Megill,Yankee Stadium,R,Regular Season,True
MLB,777907,2025-05-16 23:05:00+00:00,Baltimore Orioles,Washington Nationals,3.0,4.0,Cade Povich,MacKenzie Gore,Oriole Park at Camden Yards,R,Regular Season,True
MLB,777906,2025-05-16 23:07:00+00:00,Toronto Blue Jays,Detroit Tigers,4.0,5.0,Bowden Francis,Jack Flaherty,Rogers Centre,R,Regular Season,True
