league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,779159,2025-02-24 20:10:00+00:00,Los Angeles Angels,San Francisco Giants,7.0,4.0,Kyle Hendricks,Mason Black,Tempe Diablo Stadium,S,Spring Training,True
MLB,778703,2025-02-25 18:05:00+00:00,Atlanta Braves,Boston Red Sox,6.0,1.0,Reynaldo López,Sean Newcomb,CoolToday Park,S,Spring Training,True
MLB,778739,2025-02-25 18:05:00+00:00,Houston Astros,New York Mets,8.0,5.0,Ronel Blanco,Austin Warren,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,778882,2025-02-25 18:05:00+00:00,Minnesota Twins,New York Yankees,5.0,4.0,Simeon Woods Richardson,Carlos Carrasco,Lee Health Sports Complex,S,Spring Training,True
MLB,778975,2025-02-25 18:05:00+00:00,Tampa Bay Rays,Philadelphia Phillies,4.0,5.0,Taj Bradley,Cristopher Sánchez,Charlotte Sports Park,S,Spring Training,True
MLB,779038,2025-02-25 18:05:00+00:00,Pittsburgh Pirates,Atlanta Braves,1.0,2.0,Jared Jones,Spencer Schwellenbach,LECOM Park,S,Spring Training,True
MLB,779130,2025-02-25 18:05:00+00:00,Baltimore Orioles,Detroit Tigers,8.0,7.0,Charlie Morton,Jackson Jobe,Ed Smith Stadium,S,Spring Training,True
MLB,778958,2025-02-25 18:07:00+00:00,Toronto Blue Jays,St. Louis Cardinals,3.0,2.0,Max Scherzer,Quinn Mathews,TD Ballpark,S,Spring Training,True
MLB,779084,2025-02-25 18:10:00+00:00,Miami Marlins,Washington Nationals,7.0,14.0,Edward Cabrera,Trevor Williams,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,778758,2025-02-25 20:05:00+00:00,Chicago Cubs,Arizona Diamondbacks,4.0,2.0,Jameson Taillon,Joe Mantiply,Sloan Park,S,Spring Training,True
MLB,778832,2025-02-25 20:05:00+00:00,Cleveland Guardians,Milwaukee Brewers,6.0,9.0,Luis Ortiz,Jacob Misiorowski,Goodyear Ballpark,S,Spring Training,True
MLB,778866,2025-02-25 20:05:00+00:00,Los Angeles Dodgers,Seattle Mariners,5.0,11.0,Blake Snell,Luis Castillo,Camelback Ranch,S,Spring Training,True
MLB,778942,2025-02-25 20:05:00+00:00,Texas Rangers,Kansas City Royals,6.0,15.0,Kumar Rocker,Seth Lugo,Surprise Stadium,S,Spring Training,True
MLB,779144,2025-02-25 20:05:00+00:00,Athletics,San Francisco Giants,7.0,5.0,JP Sears,Robbie Ray,Hohokam Stadium,S,Spring Training,True
MLB,778805,2025-02-25 20:10:00+00:00,Colorado Rockies,Chicago White Sox,14.0,3.0,Germán Márquez,Davis Martin,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,779021,2025-02-25 20:10:00+00:00,San Diego Padres,Los Angeles Angels,1.0,2.0,Stephen Kolek,José Soriano,Peoria Stadium,S,Spring Training,True
MLB,778707,2025-02-26 18:05:00+00:00,Atlanta Braves,Pittsburgh Pirates,9.0,4.0,AJ Smith-Shawver,Mike Burrows,CoolToday Park,S,Spring Training,True
MLB,778741,2025-02-26 18:05:00+00:00,Washington Nationals,Houston Astros,0.0,3.0,DJ Herz,Framber Valdez,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,778772,2025-02-26 18:05:00+00:00,Boston Red Sox,Tampa Bay Rays,2.0,8.0,Hunter Dobbins,Ian Seymour,JetBlue Park,S,Spring Training,True
MLB,779037,2025-02-26 18:05:00+00:00,Pittsburgh Pirates,Baltimore Orioles,7.0,3.0,Bailey Falter,Tomoyuki Sugano,LECOM Park,S,Spring Training,True
MLB,779053,2025-02-26 18:05:00+00:00,New York Yankees,St. Louis Cardinals,7.0,0.0,Will Warren,Michael McGreevy,George M. Steinbrenner Field,S,Spring Training,True
MLB,779116,2025-02-26 18:05:00+00:00,Detroit Tigers,Minnesota Twins,0.0,4.0,Tarik Skubal,Andrew Morris,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,778960,2025-02-26 18:07:00+00:00,Toronto Blue Jays,Philadelphia Phillies,6.0,9.0,José Berríos,Joe Ross,TD Ballpark,S,Spring Training,True
MLB,779083,2025-02-26 18:10:00+00:00,Miami Marlins,New York Mets,4.0,1.0,Max Meyer,Paul Blackburn,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,778835,2025-02-26 20:05:00+00:00,Cleveland Guardians,Texas Rangers,4.0,7.0,Gavin Williams,Nathan Eovaldi,Goodyear Ballpark,S,Spring Training,True
MLB,778863,2025-02-26 20:05:00+00:00,Chicago White Sox,San Diego Padres,1.0,3.0,Sean Burke,Ryan Bergert,Camelback Ranch,S,Spring Training,True
MLB,778939,2025-02-26 20:05:00+00:00,Kansas City Royals,Colorado Rockies,6.0,7.0,Michael Wacha,Ryan Feltner,Surprise Stadium,S,Spring Training,True
MLB,778991,2025-02-26 20:05:00+00:00,San Francisco Giants,Chicago Cubs,4.0,4.0,Jordan Hicks,Shota Imanaga,Scottsdale Stadium,S,Spring Training,True
MLB,778803,2025-02-26 20:10:00+00:00,Arizona Diamondbacks,Milwaukee Brewers,7.0,1.0,Corbin Burnes,Tyler Alexander,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,779023,2025-02-26 20:10:00+00:00,Seattle Mariners,Athletics,5.0,8.0,George Kirby,Joey Estes,Peoria Stadium,S,Spring Training,True
MLB,779102,2025-02-26 20:10:00+00:00,Milwaukee Brewers,Los Angeles Dodgers,3.0,9.0,Thomas Pannone,Yoshinobu Yamamoto,American Family Fields of Phoenix,S,Spring Training,True
MLB,779160,2025-02-26 20:10:00+00:00,Los Angeles Angels,Cincinnati Reds,4.0,9.0,Tyler Anderson,Nick Lodolo,Tempe Diablo Stadium,S,Spring Training,True
MLB,778883,2025-02-27 18:05:00+00:00,Minnesota Twins,Pittsburgh Pirates,1.0,12.0,Pablo López,Caleb Ferguson,Lee Health Sports Complex,S,Spring Training,True
MLB,778914,2025-02-27 18:05:00+00:00,Philadelphia Phillies,New York Yankees,7.0,7.0,Zack Wheeler,Carlos Rodón,BayCare Ballpark,S,Spring Training,True
MLB,778972,2025-02-27 18:05:00+00:00,Tampa Bay Rays,Detroit Tigers,7.0,7.0,Mike Vasil,Matt Manning,Charlotte Sports Park,S,Spring Training,True
MLB,779081,2025-02-27 18:05:00+00:00,St. Louis Cardinals,Miami Marlins,8.0,4.0,Andre Pallante,Cal Quantrill,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,779115,2025-02-27 18:05:00+00:00,Detroit Tigers,Boston Red Sox,5.0,6.0,Jack Flaherty,Quinn Priester,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,779132,2025-02-27 18:05:00+00:00,Baltimore Orioles,Toronto Blue Jays,11.0,8.0,Grayson Rodriguez,Easton Lucas,Ed Smith Stadium,S,Spring Training,True
MLB,778896,2025-02-27 18:10:00+00:00,New York Mets,Houston Astros,5.0,0.0,Clay Holmes,Colton Gordon,Clover Park,S,Spring Training,True
MLB,778759,2025-02-27 20:05:00+00:00,Chicago Cubs,Los Angeles Angels,4.0,4.0,Jordan Wicks,Caden Dana,Sloan Park,S,Spring Training,True
MLB,778836,2025-02-27 20:05:00+00:00,Cincinnati Reds,Arizona Diamondbacks,3.0,3.0,Graham Ashcraft,Brandon Pfaadt,Goodyear Ballpark,S,Spring Training,True
MLB,778862,2025-02-27 20:05:00+00:00,Chicago White Sox,Cleveland Guardians,4.0,2.0,Martín Pérez,Logan Allen,Camelback Ranch,S,Spring Training,True
MLB,778938,2025-02-27 20:05:00+00:00,Texas Rangers,Seattle Mariners,8.0,0.0,Tyler Mahle,Jhonathan Díaz,Surprise Stadium,S,Spring Training,True
MLB,779145,2025-02-27 20:05:00+00:00,Athletics,San Diego Padres,6.0,4.0,Luis Severino,Matt Waldron,Hohokam Stadium,S,Spring Training,True
MLB,778804,2025-02-27 20:10:00+00:00,Colorado Rockies,Los Angeles Dodgers,2.0,0.0,Bradley Blalock,Landon Knack,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,779022,2025-02-27 20:10:00+00:00,Seattle Mariners,San Francisco Giants,4.0,6.0,Bryce Miller,Landen Roupp,Peoria Stadium,S,Spring Training,True
MLB,779098,2025-02-27 20:10:00+00:00,Milwaukee Brewers,Kansas City Royals,12.0,5.0,Aaron Civale,Chandler Champlain,American Family Fields of Phoenix,S,Spring Training,True
MLB,778736,2025-02-27 23:05:00+00:00,Washington Nationals,Atlanta Braves,3.0,4.0,Jake Irvin,Bryce Elder,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,778738,2025-02-28 18:05:00+00:00,Houston Astros,St. Louis Cardinals,3.0,2.0,Hunter Brown,Erick Fedde,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,778879,2025-02-28 18:05:00+00:00,Minnesota Twins,Baltimore Orioles,10.0,13.0,Zebby Matthews,Zach Eflin,Lee Health Sports Complex,S,Spring Training,True
MLB,778911,2025-02-28 18:05:00+00:00,Philadelphia Phillies,Boston Red Sox,7.0,5.0,Jesús Luzardo,Garrett Crochet,BayCare Ballpark,S,Spring Training,True
MLB,779035,2025-02-28 18:05:00+00:00,Pittsburgh Pirates,Tampa Bay Rays,3.0,2.0,Mitch Keller,Ryan Pepiot,LECOM Park,S,Spring Training,True
MLB,778962,2025-02-28 18:07:00+00:00,Toronto Blue Jays,Detroit Tigers,10.0,7.0,Chris Bassitt,Reese Olson,TD Ballpark,S,Spring Training,True
MLB,778894,2025-02-28 18:10:00+00:00,New York Mets,Washington Nationals,7.0,0.0,Brandon Sproat,Shinnosuke Ogasawara,Clover Park,S,Spring Training,True
MLB,779080,2025-02-28 18:10:00+00:00,Miami Marlins,Atlanta Braves,2.0,7.0,Sandy Alcantara,Ian Anderson,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,778834,2025-02-28 20:05:00+00:00,Cleveland Guardians,Colorado Rockies,3.0,1.0,Ben Lively,Kyle Freeland,Goodyear Ballpark,S,Spring Training,True
MLB,778937,2025-02-28 20:05:00+00:00,Texas Rangers,Chicago Cubs,8.0,8.0,Cody Bradford,Justin Steele,Surprise Stadium,S,Spring Training,True
MLB,778990,2025-02-28 20:05:00+00:00,San Francisco Giants,Milwaukee Brewers,9.0,2.0,Logan Webb,Freddy Peralta,Scottsdale Stadium,S,Spring Training,True
MLB,779142,2025-02-28 20:05:00+00:00,Athletics,Cincinnati Reds,13.0,1.0,Jeffrey Springs,Hunter Greene,Hohokam Stadium,S,Spring Training,True
MLB,778800,2025-02-28 20:10:00+00:00,Arizona Diamondbacks,Kansas City Royals,6.0,1.0,Merrill Kelly,Kris Bubic,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,779161,2025-02-28 20:10:00+00:00,Los Angeles Angels,Chicago White Sox,3.0,2.0,Reid Detmers,Jonathan Cannon,Tempe Diablo Stadium,S,Spring Training,True
MLB,779052,2025-02-28 23:35:00+00:00,New York Yankees,Toronto Blue Jays,6.0,3.0,Gerrit Cole,Jake Bloss,George M. Steinbrenner Field,S,Spring Training,True
MLB,778861,2025-03-01 01:05:00+00:00,Los Angeles Dodgers,Los Angeles Angels,6.0,5.0,Dustin May,Yusei Kikuchi,Camelback Ranch,S,Spring Training,True
MLB,779017,2025-03-01 01:40:00+00:00,San Diego Padres,Seattle Mariners,1.0,2.0,Braden Nett,Bryan Woo,Peoria Stadium,S,Spring Training,True
MLB,778704,2025-03-01 18:05:00+00:00,Atlanta Braves,Toronto Blue Jays,1.0,1.0,Dylan Lee,Jacob Barnes,CoolToday Park,S,Spring Training,True
MLB,778774,2025-03-01 18:05:00+00:00,Boston Red Sox,Minnesota Twins,8.0,4.0,Tanner Houck,Bailey Ober,JetBlue Park,S,Spring Training,True
MLB,778970,2025-03-01 18:05:00+00:00,Tampa Bay Rays,New York Mets,1.0,10.0,Shane McClanahan,Blade Tidwell,Charlotte Sports Park,S,Spring Training,True
MLB,779051,2025-03-01 18:05:00+00:00,New York Yankees,Houston Astros,9.0,3.0,Cam Schlittler,Spencer Arrighetti,George M. Steinbrenner Field,S,Spring Training,True
MLB,779079,2025-03-01 18:05:00+00:00,St. Louis Cardinals,Washington Nationals,3.0,2.0,Miles Mikolas,Michael Soroka,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,779111,2025-03-01 18:05:00+00:00,Detroit Tigers,Philadelphia Phillies,1.0,0.0,Casey Mize,Aaron Nola,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,779129,2025-03-01 18:05:00+00:00,Baltimore Orioles,Pittsburgh Pirates,2.0,5.0,Cade Povich,Paul Skenes,Ed Smith Stadium,S,Spring Training,True
MLB,778756,2025-03-01 20:05:00+00:00,Chicago Cubs,Cleveland Guardians,7.0,4.0,Colin Rea,Joey Cantillo,Sloan Park,S,Spring Training,True
MLB,778831,2025-03-01 20:05:00+00:00,Cincinnati Reds,San Diego Padres,7.0,3.0,Brady Singer,Dylan Cease,Goodyear Ballpark,S,Spring Training,True
MLB,778858,2025-03-01 20:05:00+00:00,Los Angeles Dodgers,San Francisco Giants,6.0,5.0,Matt Sauer,Carson Seymour,Camelback Ranch,S,Spring Training,True
MLB,778801,2025-03-01 20:10:00+00:00,Arizona Diamondbacks,Colorado Rockies,8.0,4.0,Zac Gallen,Chase Dollander,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,779018,2025-03-01 20:10:00+00:00,Seattle Mariners,Chicago White Sox,9.0,18.0,Emerson Hancock,Shane Smith,Peoria Stadium,S,Spring Training,True
MLB,779099,2025-03-01 20:10:00+00:00,Milwaukee Brewers,Texas Rangers,9.0,4.0,Tobias Myers,Kumar Rocker,American Family Fields of Phoenix,S,Spring Training,True
MLB,779157,2025-03-01 20:10:00+00:00,Los Angeles Angels,Athletics,5.0,0.0,Kyle Hendricks,Osvaldo Bido,Tempe Diablo Stadium,S,Spring Training,True
MLB,778730,2025-03-01 23:05:00+00:00,Washington Nationals,Miami Marlins,7.0,0.0,MacKenzie Gore,Ryan Weathers,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,778936,2025-03-02 01:05:00+00:00,Kansas City Royals,Chicago Cubs,1.0,11.0,Cole Ragans,Ben Brown,Surprise Stadium,S,Spring Training,True
MLB,778706,2025-03-02 18:05:00+00:00,Atlanta Braves,New York Yankees,11.0,1.0,Reynaldo López,Marcus Stroman,CoolToday Park,S,Spring Training,True
MLB,778732,2025-03-02 18:05:00+00:00,Houston Astros,Washington Nationals,3.0,4.0,Ronel Blanco,Trevor Williams,CACTI Park of the Palm Beaches,S,Spring Training,True
MLB,778769,2025-03-02 18:05:00+00:00,Boston Red Sox,New York Mets,6.0,4.0,Walker Buehler,Paul Blackburn,JetBlue Park,S,Spring Training,True
MLB,778881,2025-03-02 18:05:00+00:00,Minnesota Twins,Tampa Bay Rays,5.0,5.0,Chris Paddack,Shane Baz,Lee Health Sports Complex,S,Spring Training,True
MLB,778912,2025-03-02 18:05:00+00:00,Philadelphia Phillies,Baltimore Orioles,5.0,4.0,Cristopher Sánchez,Dean Kremer,BayCare Ballpark,S,Spring Training,True
MLB,779036,2025-03-02 18:05:00+00:00,Pittsburgh Pirates,Detroit Tigers,4.0,10.0,Jared Jones,Jackson Jobe,LECOM Park,S,Spring Training,True
MLB,778957,2025-03-02 18:07:00+00:00,Toronto Blue Jays,Philadelphia Phillies,5.0,4.0,Max Scherzer,Taijuan Walker,TD Ballpark,S,Spring Training,True
MLB,779078,2025-03-02 18:10:00+00:00,Miami Marlins,St. Louis Cardinals,5.0,3.0,Edward Cabrera,Steven Matz,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,778749,2025-03-02 20:05:00+00:00,Chicago Cubs,Cincinnati Reds,3.0,7.0,Matthew Boyd,Carson Spiers,Sloan Park,S,Spring Training,True
MLB,778833,2025-03-02 20:05:00+00:00,Cleveland Guardians,Milwaukee Brewers,12.0,12.0,Slade Cecconi,Thomas Pannone,Goodyear Ballpark,S,Spring Training,True
MLB,778860,2025-03-02 20:05:00+00:00,Los Angeles Dodgers,Chicago White Sox,6.0,3.0,Tyler Glasnow,Davis Martin,Camelback Ranch,S,Spring Training,True
MLB,778935,2025-03-02 20:05:00+00:00,Texas Rangers,Arizona Diamondbacks,6.0,3.0,Jon Gray,Eduardo Rodriguez,Surprise Stadium,S,Spring Training,True
MLB,778986,2025-03-02 20:05:00+00:00,San Francisco Giants,Los Angeles Angels,9.0,5.0,Robbie Ray,José Soriano,Scottsdale Stadium,S,Spring Training,True
MLB,779146,2025-03-02 20:05:00+00:00,Athletics,Los Angeles Dodgers,4.0,8.0,JP Sears,Justin Wrobleski,Hohokam Stadium,S,Spring Training,True
MLB,778799,2025-03-02 20:10:00+00:00,Colorado Rockies,Seattle Mariners,6.0,1.0,Germán Márquez,Logan Gilbert,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,779013,2025-03-02 20:10:00+00:00,San Diego Padres,Kansas City Royals,4.0,10.0,Randy Vásquez,Seth Lugo,Peoria Stadium,S,Spring Training,True
MLB,778973,2025-03-03 18:05:00+00:00,Tampa Bay Rays,Atlanta Braves,5.0,4.0,Drew Rasmussen,AJ Smith-Shawver,Charlotte Sports Park,S,Spring Training,True
MLB,779112,2025-03-03 18:05:00+00:00,Detroit Tigers,Toronto Blue Jays,3.0,13.0,Tarik Skubal,José Berríos,Publix Field at Joker Marchant Stadium,S,Spring Training,True
MLB,779128,2025-03-03 18:05:00+00:00,Baltimore Orioles,Boston Red Sox,6.0,6.0,Charlie Morton,Hunter Dobbins,Ed Smith Stadium,S,Spring Training,True
MLB,779076,2025-03-03 18:10:00+00:00,Miami Marlins,Houston Astros,3.0,5.0,Max Meyer,Framber Valdez,Roger Dean Chevrolet Stadium,S,Spring Training,True
MLB,778859,2025-03-03 20:05:00+00:00,Chicago White Sox,Athletics,4.0,5.0,Sean Burke,Mitch Spence,Camelback Ranch,S,Spring Training,True
MLB,778940,2025-03-03 20:05:00+00:00,Kansas City Royals,Texas Rangers,6.0,3.0,Daniel Lynch IV,Adrian Houser,Surprise Stadium,S,Spring Training,True
MLB,778802,2025-03-03 20:10:00+00:00,Arizona Diamondbacks,Chicago Cubs,10.0,2.0,Corbin Burnes,Caleb Kilian,Salt River Fields at Talking Stick,S,Spring Training,True
MLB,779012,2025-03-03 20:10:00+00:00,Seattle Mariners,Cleveland Guardians,7.0,2.0,Luis Castillo,Luis Ortiz,Peoria Stadium,S,Spring Training,True
MLB,779156,2025-03-03 20:10:00+00:00,Los Angeles Angels,Colorado Rockies,4.0,8.0,Tyler Anderson,Ryan Feltner,Tempe Diablo Stadium,S,Spring Training,True
MLB,778895,2025-03-03 23:10:00+00:00,New York Mets,Miami Marlins,1.0,1.0,Kodai Senga,Connor Gillispie,Clover Park,S,Spring Training,True
MLB,779050,2025-03-03 23:35:00+00:00,New York Yankees,Pittsburgh Pirates,12.0,3.0,Max Fried,Bailey Falter,George M. Steinbrenner Field,S,Spring Training,True
MLB,778829,2025-03-04 01:05:00+00:00,Cincinnati Reds,Milwaukee Brewers,5.0,4.0,Nick Lodolo,Aaron Ashby,Goodyear Ballpark,S,Spring Training,True
MLB,778708,2025-03-04 18:05:00+00:00,Atlanta Braves,Minnesota Twins,0.0,0.0,Chris Sale,Randy Dobnak,CoolToday Park,S,Spring Training,True
