league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,824490,2026-07-28 17:40:00+00:00,Cincinnati Reds,Cleveland Guardians,5.0,6.0,Chase Burns,Slade Cecconi,Great American Ball Park,R,Regular Season,True
MLB,822949,2026-07-28 22:40:00+00:00,Tampa Bay Rays,Texas Rangers,1.0,4.0,Griffin Jax,Cal Quantrill,Tropicana Field,R,Regular Season,True
MLB,823350,2026-07-28 22:40:00+00:00,Pittsburgh Pirates,Arizona Diamondbacks,7.0,8.0,Bubba Chandler,Brandon Pfaadt,PNC Park,R,Regular Season,True
MLB,823838,2026-07-28 22:40:00+00:00,Miami Marlins,Philadelphia Phillies,1.0,0.0,Sandy Alcantara,Aaron Nola,loanDepot park,R,Regular Season,True
MLB,824243,2026-07-28 22:40:00+00:00,Detroit Tigers,Baltimore Orioles,14.0,0.0,Troy Melton,Dean Kremer,Comerica Park,R,Regular Season,True
MLB,822703,2026-07-28 22:45:00+00:00,Washington Nationals,Toronto Blue Jays,8.0,6.0,Cade Cavalli,Shane Bieber,Nationals Park,R,Regular Season,True
MLB,824489,2026-07-28 23:10:00+00:00,Cincinnati Reds,Cleveland Guardians,2.0,0.0,Caleb Ferguson,Gavin Williams,Great American Ball Park,R,Regular Season,True
MLB,823676,2026-07-28 23:40:00+00:00,Minnesota Twins,Kansas City Royals,3.0,2.0,Taj Bradley,Seth Lugo,Target Field,R,Regular Season,True
MLB,824569,2026-07-28 23:40:00+00:00,Chicago White Sox,New York Yankees,2.0,3.0,Anthony Kay,Gerrit Cole,Rate Field,R,Regular Season,True
MLB,823026,2026-07-28 23:45:00+00:00,St. Louis Cardinals,Chicago Cubs,2.0,10.0,Michael McGreevy,Colin Rea,Busch Stadium,R,Regular Season,True
MLB,824003,2026-07-29 01:38:00+00:00,Los Angeles Angels,Houston Astros,2.0,3.0,Reid Detmers,Peter Lambert,Angel Stadium,R,Regular Season,True
MLB,823275,2026-07-29 01:40:00+00:00,San Diego Padres,Colorado Rockies,8.0,7.0,Michael King,Michael Lorenzen,Petco Park,R,Regular Season,True
MLB,824976,2026-07-29 01:40:00+00:00,Athletics,Boston Red Sox,4.0,3.0,Gage Jump,Jake Bennett,Sutter Health Park,R,Regular Season,True
MLB,823193,2026-07-29 01:45:00+00:00,San Francisco Giants,Milwaukee Brewers,2.0,8.0,Landen Roupp,Logan Henderson,Oracle Park,R,Regular Season,True
MLB,823923,2026-07-29 02:10:00+00:00,Los Angeles Dodgers,Seattle Mariners,6.0,7.0,Justin Wrobleski,Luis Castillo,UNIQLO Field at Dodger Stadium,R,Regular Season,True
MLB,823837,2026-07-29 16:10:00+00:00,Miami Marlins,Philadelphia Phillies,8.0,6.0,Ryan Gusto,Jesús Luzardo,loanDepot park,R,Regular Season,True
MLB,823351,2026-07-29 16:35:00+00:00,Pittsburgh Pirates,Arizona Diamondbacks,0.0,3.0,Jared Jones,Eduardo Rodriguez,PNC Park,R,Regular Season,True
MLB,822702,2026-07-29 17:05:00+00:00,Washington Nationals,Toronto Blue Jays,2.0,5.0,Zack Littell,Trey Yesavage,Nationals Park,R,Regular Season,True
MLB,823596,2026-07-29 17:10:00+00:00,New York Mets,Atlanta Braves,3.0,2.0,Sean Manaea,AJ Smith-Shawver,Citi Field,R,Regular Season,True
MLB,824242,2026-07-29 17:10:00+00:00,Detroit Tigers,Baltimore Orioles,9.0,10.0,Tarik Skubal,Trevor Rogers,Comerica Park,R,Regular Season,True
MLB,823192,2026-07-29 19:45:00+00:00,San Francisco Giants,Milwaukee Brewers,16.0,3.0,Logan Webb,Thomas Pannone,Oracle Park,R,Regular Season,True
MLB,823273,2026-07-29 20:10:00+00:00,San Diego Padres,Colorado Rockies,3.0,1.0,Kyle Hart,Gabriel Hughes,Petco Park,R,Regular Season,True
MLB,822947,2026-07-29 22:40:00+00:00,Tampa Bay Rays,Texas Rangers,3.0,0.0,Casey Legumina,MacKenzie Gore,Tropicana Field,R,Regular Season,True
MLB,823598,2026-07-29 23:10:00+00:00,New York Mets,Atlanta Braves,0.0,1.0,Christian Scott,Chris Sale,Citi Field,R,Regular Season,True
MLB,824487,2026-07-29 23:10:00+00:00,Cincinnati Reds,Cleveland Guardians,1.0,6.0,Brady Singer,Joey Cantillo,Great American Ball Park,R,Regular Season,True
MLB,823677,2026-07-29 23:40:00+00:00,Minnesota Twins,Kansas City Royals,0.0,4.0,Joe Ryan,Randy Dobnak,Target Field,R,Regular Season,True
MLB,824567,2026-07-29 23:40:00+00:00,Chicago White Sox,New York Yankees,6.0,5.0,Davis Martin,Cam Schlittler,Rate Field,R,Regular Season,True
MLB,823022,2026-07-29 23:45:00+00:00,St. Louis Cardinals,Chicago Cubs,3.0,2.0,Dustin May,Matthew Boyd,Busch Stadium,R,Regular Season,True
MLB,824002,2026-07-30 01:38:00+00:00,Los Angeles Angels,Houston Astros,4.0,7.0,Grayson Rodriguez,Hayden Wesneski,Angel Stadium,R,Regular Season,True
MLB,824973,2026-07-30 01:40:00+00:00,Athletics,Boston Red Sox,2.0,4.0,Jacob Lopez,Patrick Sandoval,Sutter Health Park,R,Regular Season,True
MLB,823924,2026-07-30 02:10:00+00:00,Los Angeles Dodgers,Seattle Mariners,4.0,2.0,Eric Lauer,Emerson Hancock,UNIQLO Field at Dodger Stadium,R,Regular Season,True
MLB,822946,2026-07-30 16:10:00+00:00,Tampa Bay Rays,Texas Rangers,3.0,2.0,Shane McClanahan,Cole Winn,Tropicana Field,R,Regular Season,True
MLB,823674,2026-07-30 17:40:00+00:00,Minnesota Twins,Kansas City Royals,4.0,3.0,Bailey Ober,Noah Cameron,Target Field,R,Regular Season,True
MLB,824568,2026-07-30 18:10:00+00:00,Chicago White Sox,New York Yankees,2.0,1.0,Sean Burke,Ryan Weathers,Rate Field,R,Regular Season,True
MLB,823023,2026-07-30 18:15:00+00:00,St. Louis Cardinals,Chicago Cubs,2.0,4.0,Andre Pallante,Javier Assad,Busch Stadium,R,Regular Season,True
MLB,823595,2026-07-30 23:10:00+00:00,New York Mets,Miami Marlins,4.0,2.0,Nolan McLean,Eury Pérez,Citi Field,R,Regular Season,True
MLB,824488,2026-07-30 23:10:00+00:00,Cincinnati Reds,Pittsburgh Pirates,3.0,2.0,Rhett Lowder,Yohan Ramírez,Great American Ball Park,R,Regular Season,True
MLB,824894,2026-07-30 23:15:00+00:00,Atlanta Braves,Washington Nationals,5.0,4.0,Grant Holmes,Jake Irvin,Truist Park,R,Regular Season,True
MLB,823271,2026-07-31 01:40:00+00:00,San Diego Padres,San Francisco Giants,1.0,4.0,JP Sears,Robbie Ray,Petco Park,R,Regular Season,True
MLB,824974,2026-07-31 01:40:00+00:00,Athletics,Boston Red Sox,4.0,5.0,Mason Barnett,Sonny Gray,Sutter Health Park,R,Regular Season,True
MLB,823921,2026-07-31 02:10:00+00:00,Los Angeles Dodgers,Seattle Mariners,6.0,2.0,Roki Sasaki,Bryan Woo,UNIQLO Field at Dodger Stadium,R,Regular Season,True
MLB,824651,2026-07-31 18:20:00+00:00,Chicago Cubs,New York Yankees,0.0,2.0,Shota Imanaga,Will Warren,Wrigley Field,R,Regular Season,True
MLB,824486,2026-07-31 22:10:00+00:00,Cincinnati Reds,Pittsburgh Pirates,8.0,7.0,Hunter Greene,Paul Skenes,Great American Ball Park,R,Regular Season,True
MLB,824809,2026-07-31 23:05:00+00:00,Baltimore Orioles,Philadelphia Phillies,6.0,4.0,Brandon Young,Andrew Painter,Oriole Park at Camden Yards,R,Regular Season,True
MLB,822782,2026-07-31 23:07:00+00:00,Toronto Blue Jays,St. Louis Cardinals,3.0,1.0,Dylan Cease,Kyle Leahy,Rogers Centre,R,Regular Season,True
MLB,822945,2026-07-31 23:10:00+00:00,Tampa Bay Rays,Chicago White Sox,1.0,6.0,Nick Martinez,Erick Fedde,Tropicana Field,R,Regular Season,True
MLB,823593,2026-07-31 23:10:00+00:00,New York Mets,Miami Marlins,2.0,5.0,Kodai Senga,Janson Junk,Citi Field,R,Regular Season,True
MLB,824407,2026-07-31 23:10:00+00:00,Cleveland Guardians,Arizona Diamondbacks,1.0,4.0,Tanner Bibee,Mitch Bratt,Progressive Field,R,Regular Season,True
MLB,824892,2026-07-31 23:15:00+00:00,Atlanta Braves,Washington Nationals,6.0,2.0,Bryce Elder,Foster Griffin,Truist Park,R,Regular Season,True
