league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,746660,2024-09-21 17:10:00+00:00,Cincinnati Reds,Pittsburgh Pirates,7.0,1.0,Rhett Lowder,Jared Jones,Great American Ball Park,R,Regular Season,True
MLB,746826,2024-09-21 18:20:00+00:00,Chicago Cubs,Washington Nationals,1.0,5.0,Kyle Hendricks,MacKenzie Gore,Wrigley Field,R,Regular Season,True
MLB,746983,2024-09-21 20:05:00+00:00,Baltimore Orioles,Detroit Tigers,4.0,6.0,Cade Povich,Reese Olson,Oriole Park at Camden Yards,R,Regular Season,True
MLB,745038,2024-09-21 20:10:00+00:00,Tampa Bay Rays,Toronto Blue Jays,3.0,2.0,Taj Bradley,Yariel Rodríguez,Tropicana Field,R,Regular Season,True
MLB,745768,2024-09-21 20:10:00+00:00,New York Mets,Philadelphia Phillies,6.0,3.0,Sean Manaea,Ranger Suarez,Citi Field,R,Regular Season,True
MLB,746012,2024-09-21 20:10:00+00:00,Miami Marlins,Atlanta Braves,2.0,6.0,Adam Oller,Max Fried,loanDepot park,R,Regular Season,True
MLB,746255,2024-09-21 21:10:00+00:00,Kansas City Royals,San Francisco Giants,0.0,9.0,Brady Singer,Landen Roupp,Kauffman Stadium,R,Regular Season,True
MLB,744958,2024-09-21 23:05:00+00:00,Texas Rangers,Seattle Mariners,4.0,8.0,Dane Dunning,Emerson Hancock,Globe Life Field,R,Regular Season,True
MLB,745936,2024-09-21 23:10:00+00:00,Milwaukee Brewers,Arizona Diamondbacks,0.0,5.0,Aaron Civale,Merrill Kelly,American Family Field,R,Regular Season,True
MLB,746338,2024-09-21 23:10:00+00:00,Houston Astros,Los Angeles Angels,10.0,4.0,Ronel Blanco,Reid Detmers,Minute Maid Park,R,Regular Season,True
MLB,745124,2024-09-21 23:15:00+00:00,St. Louis Cardinals,Cleveland Guardians,6.0,5.0,Miles Mikolas,Matthew Boyd,Busch Stadium,R,Regular Season,True
MLB,745360,2024-09-22 00:40:00+00:00,San Diego Padres,Chicago White Sox,6.0,2.0,Martín Pérez,Chris Flexen,Petco Park,R,Regular Season,True
MLB,745610,2024-09-22 01:07:00+00:00,Oakland Athletics,New York Yankees,0.0,10.0,JP Sears,Carlos Rodón,Oakland Coliseum,R,Regular Season,True
MLB,746096,2024-09-22 01:10:00+00:00,Los Angeles Dodgers,Colorado Rockies,3.0,6.0,Walker Buehler,Cal Quantrill,Dodger Stadium,R,Regular Season,True
MLB,746903,2024-09-22 16:35:00+00:00,Boston Red Sox,Minnesota Twins,8.0,1.0,Nick Pivetta,Pablo López,Fenway Park,R,Regular Season,True
MLB,746657,2024-09-22 17:10:00+00:00,Cincinnati Reds,Pittsburgh Pirates,0.0,2.0,Hunter Greene,Paul Skenes,Great American Ball Park,R,Regular Season,True
MLB,746982,2024-09-22 17:35:00+00:00,Baltimore Orioles,Detroit Tigers,3.0,4.0,Albert Suárez,Tyler Holton,Oriole Park at Camden Yards,R,Regular Season,True
MLB,745036,2024-09-22 17:40:00+00:00,Tampa Bay Rays,Toronto Blue Jays,4.0,3.0,Shane Baz,Ryan Burr,Tropicana Field,R,Regular Season,True
MLB,746010,2024-09-22 17:40:00+00:00,Miami Marlins,Atlanta Braves,4.0,5.0,Darren McCaughan,Grant Holmes,loanDepot park,R,Regular Season,True
MLB,745929,2024-09-22 18:10:00+00:00,Milwaukee Brewers,Arizona Diamondbacks,10.0,9.0,Frankie Montas,Jordan Montgomery,American Family Field,R,Regular Season,True
MLB,746253,2024-09-22 18:10:00+00:00,Kansas City Royals,San Francisco Giants,0.0,2.0,Seth Lugo,Blake Snell,Kauffman Stadium,R,Regular Season,True
MLB,746339,2024-09-22 18:10:00+00:00,Houston Astros,Los Angeles Angels,8.0,9.0,Spencer Arrighetti,Griffin Canning,Minute Maid Park,R,Regular Season,True
MLB,745118,2024-09-22 18:15:00+00:00,St. Louis Cardinals,Cleveland Guardians,2.0,1.0,Andre Pallante,Gavin Williams,Busch Stadium,R,Regular Season,True
MLB,746825,2024-09-22 18:20:00+00:00,Chicago Cubs,Washington Nationals,5.0,0.0,Shota Imanaga,Jake Irvin,Wrigley Field,R,Regular Season,True
MLB,744955,2024-09-22 18:35:00+00:00,Texas Rangers,Seattle Mariners,6.0,5.0,Andrew Heaney,Bryan Woo,Globe Life Field,R,Regular Season,True
MLB,745608,2024-09-22 20:07:00+00:00,Oakland Athletics,New York Yankees,4.0,7.0,Joey Estes,Luis Gil,Oakland Coliseum,R,Regular Season,True
MLB,745358,2024-09-22 20:10:00+00:00,San Diego Padres,Chicago White Sox,4.0,2.0,Yu Darvish,Sean Burke,Petco Park,R,Regular Season,True
MLB,746092,2024-09-22 20:10:00+00:00,Los Angeles Dodgers,Colorado Rockies,6.0,5.0,Yoshinobu Yamamoto,Antonio Senzatela,Dodger Stadium,R,Regular Season,True
MLB,746906,2024-09-22 21:35:00+00:00,Boston Red Sox,Minnesota Twins,9.0,3.0,Kutter Crawford,Zebby Matthews,Fenway Park,R,Regular Season,True
MLB,745767,2024-09-22 23:15:00+00:00,New York Mets,Philadelphia Phillies,2.0,1.0,Tylor Megill,Zack Wheeler,Citi Field,R,Regular Season,True
MLB,745527,2024-09-23 22:40:00+00:00,Philadelphia Phillies,Chicago Cubs,6.0,2.0,Aaron Nola,Nate Pearson,Citizens Bank Park,R,Regular Season,True
MLB,744885,2024-09-23 23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,1.0,4.0,Chris Bassitt,Tanner Houck,Rogers Centre,R,Regular Season,True
MLB,746334,2024-09-24 00:10:00+00:00,Houston Astros,Seattle Mariners,1.0,6.0,Hunter Brown,Bryce Miller,Minute Maid Park,R,Regular Season,True
MLB,747150,2024-09-24 01:40:00+00:00,Arizona Diamondbacks,San Francisco Giants,3.0,6.0,Eduardo Rodriguez,Hayden Birdsong,Chase Field,R,Regular Season,True
MLB,746421,2024-09-24 17:10:00+00:00,Detroit Tigers,Tampa Bay Rays,2.0,1.0,Tarik Skubal,Ryan Pepiot,Comerica Park,R,Regular Season,True
MLB,745441,2024-09-24 22:40:00+00:00,Pittsburgh Pirates,Milwaukee Brewers,2.0,7.0,Bailey Falter,Tobias Myers,PNC Park,R,Regular Season,True
MLB,745526,2024-09-24 22:40:00+00:00,Philadelphia Phillies,Chicago Cubs,4.0,10.0,Tanner Banks,Justin Steele,Citizens Bank Park,R,Regular Season,True
MLB,746581,2024-09-24 22:40:00+00:00,Cleveland Guardians,Cincinnati Reds,6.0,1.0,Tanner Bibee,Carson Spiers,Progressive Field,R,Regular Season,True
MLB,744802,2024-09-24 22:45:00+00:00,Washington Nationals,Kansas City Royals,0.0,1.0,Mitchell Parker,Cole Ragans,Nationals Park,R,Regular Season,True
MLB,745688,2024-09-24 23:05:00+00:00,New York Yankees,Baltimore Orioles,3.0,5.0,Clarke Schmidt,Dean Kremer,Yankee Stadium,R,Regular Season,True
MLB,744876,2024-09-24 23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,5.0,6.0,Bowden Francis,Brayan Bello,Rogers Centre,R,Regular Season,True
MLB,747068,2024-09-24 23:20:00+00:00,Atlanta Braves,New York Mets,5.0,1.0,Spencer Schwellenbach,Luis Severino,Truist Park,R,Regular Season,True
MLB,745851,2024-09-24 23:40:00+00:00,Minnesota Twins,Miami Marlins,1.0,4.0,Bailey Ober,Ryan Weathers,Target Field,R,Regular Season,True
MLB,746743,2024-09-24 23:40:00+00:00,Chicago White Sox,Los Angeles Angels,3.0,2.0,Jonathan Cannon,Jack Kochanowicz,Guaranteed Rate Field,R,Regular Season,True
