league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,777825,2025-09-16 17:05:00+00:00,Washington Nationals,Atlanta Braves,3,6,Jake Irvin,José Suarez,Nationals Park,R,Regular Season,True
MLB,776303,2025-09-16 22:40:00+00:00,Detroit Tigers,Cleveland Guardians,5,7,Casey Mize,Joey Cantillo,Comerica Park,R,Regular Season,True
MLB,776308,2025-09-16 22:40:00+00:00,Pittsburgh Pirates,Chicago Cubs,1,4,Paul Skenes,Cade Horton,PNC Park,R,Regular Season,True
MLB,776307,2025-09-16 22:45:00+00:00,Washington Nationals,Atlanta Braves,0,5,MacKenzie Gore,Chris Sale,Nationals Park,R,Regular Season,True
MLB,776310,2025-09-16 22:45:00+00:00,Boston Red Sox,Athletics,1,2,Connelly Early,Jeffrey Springs,Fenway Park,R,Regular Season,True
MLB,776304,2025-09-16 23:10:00+00:00,New York Mets,San Diego Padres,8,3,Clay Holmes,Michael King,Citi Field,R,Regular Season,True
MLB,776305,2025-09-16 23:35:00+00:00,Tampa Bay Rays,Toronto Blue Jays,5,6,Ryan Pepiot,José Berríos,George M. Steinbrenner Field,R,Regular Season,True
MLB,776295,2025-09-16 23:40:00+00:00,Milwaukee Brewers,Los Angeles Angels,9,2,Freddy Peralta,Caden Dana,American Family Field,R,Regular Season,True
MLB,776298,2025-09-16 23:40:00+00:00,Minnesota Twins,New York Yankees,9,10,Zebby Matthews,Cam Schlittler,Target Field,R,Regular Season,True
MLB,776302,2025-09-16 23:40:00+00:00,Kansas City Royals,Seattle Mariners,5,12,Michael Wacha,Logan Gilbert,Kauffman Stadium,R,Regular Season,True
MLB,776306,2025-09-16 23:40:00+00:00,Chicago White Sox,Baltimore Orioles,7,8,Shane Smith,Dean Kremer,Rate Field,R,Regular Season,True
MLB,776300,2025-09-16 23:45:00+00:00,St. Louis Cardinals,Cincinnati Reds,3,0,Michael McGreevy,Andrew Abbott,Busch Stadium,R,Regular Season,True
MLB,776301,2025-09-17 00:10:00+00:00,Houston Astros,Texas Rangers,6,5,AJ Blubaugh,Merrill Kelly,Daikin Park,R,Regular Season,True
MLB,776293,2025-09-17 00:40:00+00:00,Colorado Rockies,Miami Marlins,5,6,Kyle Freeland,Eury Pérez,Coors Field,R,Regular Season,True
MLB,776294,2025-09-17 01:40:00+00:00,Arizona Diamondbacks,San Francisco Giants,6,5,Eduardo Rodriguez,Tristan Beck,Chase Field,R,Regular Season,True
MLB,776297,2025-09-17 02:10:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,6,9,Shohei Ohtani,Cristopher Sánchez,Dodger Stadium,R,Regular Season,True
MLB,776287,2025-09-17 16:35:00+00:00,Pittsburgh Pirates,Chicago Cubs,4,8,Johan Oviedo,Matthew Boyd,PNC Park,R,Regular Season,True
MLB,776283,2025-09-17 17:15:00+00:00,St. Louis Cardinals,Cincinnati Reds,2,6,Andre Pallante,Brady Singer,Busch Stadium,R,Regular Season,True
MLB,776285,2025-09-17 18:10:00+00:00,Chicago White Sox,Baltimore Orioles,1,3,Martín Pérez,Tyler Wells,Rate Field,R,Regular Season,True
MLB,776279,2025-09-17 19:40:00+00:00,Arizona Diamondbacks,San Francisco Giants,1,5,Brandon Pfaadt,Justin Verlander,Chase Field,R,Regular Season,True
MLB,776286,2025-09-17 20:05:00+00:00,Washington Nationals,Atlanta Braves,4,9,Brad Lord,Hurston Waldrep,Nationals Park,R,Regular Season,True
MLB,776296,2025-09-17 22:40:00+00:00,Detroit Tigers,Cleveland Guardians,0,4,Jack Flaherty,Gavin Williams,Comerica Park,R,Regular Season,True
MLB,776299,2025-09-17 22:45:00+00:00,Boston Red Sox,Athletics,5,4,Lucas Giolito,Mason Barnett,Fenway Park,R,Regular Season,True
MLB,776290,2025-09-17 23:05:00+00:00,Tampa Bay Rays,Toronto Blue Jays,2,1,Ian Seymour,Kevin Gausman,George M. Steinbrenner Field,R,Regular Season,True
MLB,776288,2025-09-17 23:10:00+00:00,New York Mets,San Diego Padres,4,7,David Peterson,Nick Pivetta,Citi Field,R,Regular Season,True
MLB,776284,2025-09-17 23:40:00+00:00,Minnesota Twins,New York Yankees,5,10,Taj Bradley,Luis Gil,Target Field,R,Regular Season,True
MLB,776289,2025-09-17 23:40:00+00:00,Kansas City Royals,Seattle Mariners,7,5,Cole Ragans,Bryce Miller,Kauffman Stadium,R,Regular Season,True
MLB,776291,2025-09-17 23:40:00+00:00,Milwaukee Brewers,Los Angeles Angels,9,2,Brandon Woodruff,José Soriano,American Family Field,R,Regular Season,True
MLB,776292,2025-09-18 00:10:00+00:00,Houston Astros,Texas Rangers,5,2,Cristian Javier,Jacob deGrom,Daikin Park,R,Regular Season,True
MLB,776277,2025-09-18 00:40:00+00:00,Colorado Rockies,Miami Marlins,4,8,McCade Brown,Ryan Weathers,Coors Field,R,Regular Season,True
MLB,776280,2025-09-18 02:10:00+00:00,Los Angeles Dodgers,Philadelphia Phillies,5,0,Blake Snell,Jesús Luzardo,Dodger Stadium,R,Regular Season,True
MLB,776269,2025-09-18 17:10:00+00:00,Tampa Bay Rays,Toronto Blue Jays,4,0,Shane Baz,Chris Bassitt,George M. Steinbrenner Field,R,Regular Season,True
MLB,776275,2025-09-18 17:10:00+00:00,Detroit Tigers,Cleveland Guardians,1,3,Tarik Skubal,Tanner Bibee,Comerica Park,R,Regular Season,True
MLB,776276,2025-09-18 17:10:00+00:00,New York Mets,San Diego Padres,6,1,Jonah Tong,Randy Vásquez,Citi Field,R,Regular Season,True
MLB,776281,2025-09-18 17:35:00+00:00,Boston Red Sox,Athletics,3,5,Brayan Bello,J.T. Ginn,Fenway Park,R,Regular Season,True
MLB,776272,2025-09-18 18:10:00+00:00,Kansas City Royals,Seattle Mariners,0,2,Stephen Kolek,Luis Castillo,Kauffman Stadium,R,Regular Season,True
MLB,776270,2025-09-18 19:10:00+00:00,Colorado Rockies,Miami Marlins,7,9,Tanner Gordon,Sandy Alcantara,Coors Field,R,Regular Season,True
MLB,776278,2025-09-18 23:15:00+00:00,Baltimore Orioles,New York Yankees,0,7,Cade Povich,Max Fried,Oriole Park at Camden Yards,R,Regular Season,True
MLB,776282,2025-09-18 23:15:00+00:00,Cincinnati Reds,Chicago Cubs,1,0,Hunter Greene,Colin Rea,Great American Ball Park,R,Regular Season,True
MLB,776274,2025-09-18 23:40:00+00:00,Milwaukee Brewers,Los Angeles Angels,5,2,Quinn Priester,Yusei Kikuchi,American Family Field,R,Regular Season,True
MLB,776271,2025-09-19 02:10:00+00:00,Los Angeles Dodgers,San Francisco Giants,2,1,Yoshinobu Yamamoto,Logan Webb,Dodger Stadium,R,Regular Season,True
MLB,776266,2025-09-19 22:40:00+00:00,Pittsburgh Pirates,Athletics,3,4,Mitch Keller,Luis Severino,PNC Park,R,Regular Season,True
MLB,776267,2025-09-19 22:40:00+00:00,Cincinnati Reds,Chicago Cubs,7,4,Nick Lodolo,Shota Imanaga,Great American Ball Park,R,Regular Season,True
MLB,776268,2025-09-19 22:40:00+00:00,Detroit Tigers,Atlanta Braves,1,10,Charlie Morton,Bryce Elder,Comerica Park,R,Regular Season,True
MLB,776273,2025-09-19 23:05:00+00:00,Baltimore Orioles,New York Yankees,4,2,Trevor Rogers,Will Warren,Oriole Park at Camden Yards,R,Regular Season,True
MLB,776259,2025-09-19 23:10:00+00:00,New York Mets,Washington Nationals,12,6,Brandon Sproat,Andrew Alvarez,Citi Field,R,Regular Season,True
MLB,776261,2025-09-19 23:35:00+00:00,Tampa Bay Rays,Boston Red Sox,7,11,Drew Rasmussen,Garrett Crochet,George M. Steinbrenner Field,R,Regular Season,True
MLB,776260,2025-09-19 23:40:00+00:00,Kansas City Royals,Toronto Blue Jays,20,1,Michael Lorenzen,Max Scherzer,Kauffman Stadium,R,Regular Season,True
MLB,776264,2025-09-19 23:40:00+00:00,Chicago White Sox,San Diego Padres,4,3,Davis Martin,Dylan Cease,Rate Field,R,Regular Season,True
MLB,776251,2025-09-20 00:05:00+00:00,Texas Rangers,Miami Marlins,4,6,Tyler Mahle,Janson Junk,Globe Life Field,R,Regular Season,True
MLB,776253,2025-09-20 00:10:00+00:00,Colorado Rockies,Los Angeles Angels,7,6,Bradley Blalock,Mitch Farris,Coors Field,R,Regular Season,True
MLB,776262,2025-09-20 00:10:00+00:00,Houston Astros,Seattle Mariners,0,4,Hunter Brown,Bryan Woo,Daikin Park,R,Regular Season,True
MLB,776263,2025-09-20 00:10:00+00:00,Minnesota Twins,Cleveland Guardians,2,6,Pablo López,Parker Messick,Target Field,R,Regular Season,True
MLB,776265,2025-09-20 00:15:00+00:00,St. Louis Cardinals,Milwaukee Brewers,7,1,Sonny Gray,Jacob Misiorowski,Busch Stadium,R,Regular Season,True
MLB,776255,2025-09-20 01:40:00+00:00,Arizona Diamondbacks,Philadelphia Phillies,2,8,Ryne Nelson,Taijuan Walker,Chase Field,R,Regular Season,True
MLB,776256,2025-09-20 02:10:00+00:00,Los Angeles Dodgers,San Francisco Giants,6,3,Clayton Kershaw,Robbie Ray,Dodger Stadium,R,Regular Season,True
MLB,776258,2025-09-20 17:10:00+00:00,Detroit Tigers,Atlanta Braves,5,6,Keider Montero,Joey Wentz,Comerica Park,R,Regular Season,True
MLB,777839,2025-09-20 18:10:00+00:00,Minnesota Twins,Cleveland Guardians,0,6,Joe Ryan,Slade Cecconi,Target Field,R,Regular Season,True
MLB,776252,2025-09-20 20:10:00+00:00,New York Mets,Washington Nationals,3,5,Nolan McLean,Cade Cavalli,Citi Field,R,Regular Season,True
MLB,776249,2025-09-20 22:40:00+00:00,Pittsburgh Pirates,Athletics,2,0,,Luis Morales,PNC Park,R,Regular Season,False
MLB,776254,2025-09-20 22:40:00+00:00,Cincinnati Reds,Chicago Cubs,6,3,Zack Littell,Javier Assad,Great American Ball Park,R,Regular Season,True
MLB,776242,2025-09-20 23:05:00+00:00,Texas Rangers,Miami Marlins,3,4,Jack Leiter,Adam Mazur,Globe Life Field,R,Regular Season,True
MLB,776247,2025-09-20 23:05:00+00:00,Tampa Bay Rays,Boston Red Sox,3,6,Adrian Houser,Kyle Harrison,George M. Steinbrenner Field,R,Regular Season,True
MLB,776257,2025-09-20 23:05:00+00:00,Baltimore Orioles,New York Yankees,1,6,Tomoyuki Sugano,Carlos Rodón,Oriole Park at Camden Yards,R,Regular Season,True
MLB,776243,2025-09-20 23:10:00+00:00,Minnesota Twins,Cleveland Guardians,0,8,Bailey Ober,Logan Allen,Target Field,R,Regular Season,True
MLB,776245,2025-09-20 23:10:00+00:00,Kansas City Royals,Toronto Blue Jays,2,1,Noah Cameron,Shane Bieber,Kauffman Stadium,R,Regular Season,True
MLB,776248,2025-09-20 23:10:00+00:00,Houston Astros,Seattle Mariners,4,6,Framber Valdez,George Kirby,Daikin Park,R,Regular Season,True
MLB,776250,2025-09-20 23:10:00+00:00,Chicago White Sox,San Diego Padres,3,7,Yoendrys Gómez,Yu Darvish,Rate Field,R,Regular Season,True
MLB,776244,2025-09-20 23:15:00+00:00,St. Louis Cardinals,Milwaukee Brewers,2,3,Miles Mikolas,Chad Patrick,Busch Stadium,R,Regular Season,True
MLB,776241,2025-09-21 00:10:00+00:00,Colorado Rockies,Los Angeles Angels,0,3,Germán Márquez,Kyle Hendricks,Coors Field,R,Regular Season,True
MLB,776246,2025-09-21 00:10:00+00:00,Arizona Diamondbacks,Philadelphia Phillies,4,3,Zac Gallen,Aaron Nola,Chase Field,R,Regular Season,True
MLB,776233,2025-09-21 01:10:00+00:00,Los Angeles Dodgers,San Francisco Giants,7,5,Tyler Glasnow,Kai-Wei Teng,Dodger Stadium,R,Regular Season,True
MLB,776238,2025-09-21 17:10:00+00:00,Detroit Tigers,Atlanta Braves,2,6,Casey Mize,Spencer Strider,Comerica Park,R,Regular Season,True
MLB,776234,2025-09-21 17:35:00+00:00,Pittsburgh Pirates,Athletics,11,0,Mike Burrows,Mitch Spence,PNC Park,R,Regular Season,True
MLB,776240,2025-09-21 17:35:00+00:00,Baltimore Orioles,New York Yankees,1,7,Kyle Bradish,Cam Schlittler,Oriole Park at Camden Yards,R,Regular Season,True
MLB,776237,2025-09-21 17:40:00+00:00,New York Mets,Washington Nationals,2,3,Sean Manaea,Jake Irvin,Citi Field,R,Regular Season,True
MLB,776239,2025-09-21 17:40:00+00:00,Cincinnati Reds,Chicago Cubs,1,0,Andrew Abbott,Jameson Taillon,Great American Ball Park,R,Regular Season,True
MLB,776225,2025-09-21 18:10:00+00:00,Minnesota Twins,Cleveland Guardians,6,2,Simeon Woods Richardson,Joey Cantillo,Target Field,R,Regular Season,True
MLB,776229,2025-09-21 18:10:00+00:00,Kansas City Royals,Toronto Blue Jays,5,8,Michael Wacha,Trey Yesavage,Kauffman Stadium,R,Regular Season,True
MLB,776235,2025-09-21 18:10:00+00:00,Chicago White Sox,San Diego Padres,2,3,Sean Burke,Michael King,Rate Field,R,Regular Season,True
MLB,776231,2025-09-21 18:15:00+00:00,St. Louis Cardinals,Milwaukee Brewers,5,1,Matthew Liberatore,Robert Gasser,Busch Stadium,R,Regular Season,True
MLB,776226,2025-09-21 18:35:00+00:00,Texas Rangers,Miami Marlins,2,4,Merrill Kelly,Eury Pérez,Globe Life Field,R,Regular Season,True
MLB,776232,2025-09-21 19:10:00+00:00,Colorado Rockies,Los Angeles Angels,3,1,Kyle Freeland,Caden Dana,Coors Field,R,Regular Season,True
MLB,776227,2025-09-21 20:10:00+00:00,Los Angeles Dodgers,San Francisco Giants,1,3,Emmet Sheehan,Trevor McDonald,Dodger Stadium,R,Regular Season,True
MLB,776230,2025-09-21 20:10:00+00:00,Arizona Diamondbacks,Philadelphia Phillies,9,2,Eduardo Rodriguez,Ranger Suarez,Chase Field,R,Regular Season,True
MLB,776228,2025-09-21 23:10:00+00:00,Houston Astros,Seattle Mariners,3,7,Jason Alexander,Logan Gilbert,Daikin Park,R,Regular Season,True
MLB,776236,2025-09-21 23:35:00+00:00,Tampa Bay Rays,Boston Red Sox,7,3,Joe Boyle,Connelly Early,George M. Steinbrenner Field,R,Regular Season,True
MLB,776221,2025-09-22 23:15:00+00:00,Atlanta Braves,Washington Nationals,11,5,Chris Sale,MacKenzie Gore,Truist Park,R,Regular Season,True
MLB,776222,2025-09-23 01:40:00+00:00,San Diego Padres,Milwaukee Brewers,5,4,Nick Pivetta,Freddy Peralta,Petco Park,R,Regular Season,True
MLB,776220,2025-09-23 01:45:00+00:00,San Francisco Giants,St. Louis Cardinals,5,6,Justin Verlander,Michael McGreevy,Oracle Park,R,Regular Season,True
MLB,776223,2025-09-23 22:35:00+00:00,Baltimore Orioles,Tampa Bay Rays,6,0,Dean Kremer,Ryan Pepiot,Oriole Park at Camden Yards,R,Regular Season,True
MLB,776218,2025-09-23 22:40:00+00:00,Cleveland Guardians,Detroit Tigers,5,2,Gavin Williams,Tarik Skubal,Progressive Field,R,Regular Season,True
MLB,776224,2025-09-23 22:40:00+00:00,Cincinnati Reds,Pittsburgh Pirates,2,4,Brady Singer,Johan Oviedo,Great American Ball Park,R,Regular Season,True
MLB,776215,2025-09-23 22:45:00+00:00,Philadelphia Phillies,Miami Marlins,5,6,Cristopher Sánchez,Edward Cabrera,Citizens Bank Park,R,Regular Season,True
MLB,776216,2025-09-23 23:05:00+00:00,New York Yankees,Chicago White Sox,3,2,Luis Gil,Shane Smith,Yankee Stadium,R,Regular Season,True
MLB,776217,2025-09-23 23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,1,4,Kevin Gausman,Lucas Giolito,Rogers Centre,R,Regular Season,True
MLB,776219,2025-09-23 23:15:00+00:00,Atlanta Braves,Washington Nationals,3,2,Hurston Waldrep,Brad Lord,Truist Park,R,Regular Season,True
MLB,776209,2025-09-23 23:40:00+00:00,Chicago Cubs,New York Mets,7,9,Cade Horton,David Peterson,Wrigley Field,R,Regular Season,True
MLB,776210,2025-09-24 00:05:00+00:00,Texas Rangers,Minnesota Twins,1,4,Patrick Corbin,Zebby Matthews,Globe Life Field,R,Regular Season,True
MLB,776207,2025-09-24 01:38:00+00:00,Los Angeles Angels,Kansas City Royals,4,8,Sam Aldegheri,Cole Ragans,Angel Stadium,R,Regular Season,True
MLB,776212,2025-09-24 01:40:00+00:00,Seattle Mariners,Colorado Rockies,4,3,Bryce Miller,McCade Brown,T-Mobile Park,R,Regular Season,True
MLB,776213,2025-09-24 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,5,4,Brandon Pfaadt,Shohei Ohtani,Chase Field,R,Regular Season,True
MLB,776214,2025-09-24 01:40:00+00:00,San Diego Padres,Milwaukee Brewers,7,0,Randy Vásquez,Bruce Zimmermann,Petco Park,R,Regular Season,True
MLB,776211,2025-09-24 01:45:00+00:00,San Francisco Giants,St. Louis Cardinals,8,9,Logan Webb,Andre Pallante,Oracle Park,R,Regular Season,True
MLB,776208,2025-09-24 02:05:00+00:00,Athletics,Houston Astros,5,1,Jeffrey Springs,Cristian Javier,Sutter Health Park,R,Regular Season,True
MLB,776200,2025-09-24 16:15:00+00:00,Atlanta Braves,Washington Nationals,3,4,Bryce Elder,Andrew Alvarez,Truist Park,R,Regular Season,True
MLB,776198,2025-09-24 20:10:00+00:00,San Diego Padres,Milwaukee Brewers,1,3,Dylan Cease,Chad Patrick,Petco Park,R,Regular Season,True
MLB,776203,2025-09-24 22:35:00+00:00,Baltimore Orioles,Tampa Bay Rays,2,6,Tyler Wells,Shane Baz,Oriole Park at Camden Yards,R,Regular Season,True
MLB,776202,2025-09-24 22:40:00+00:00,Cincinnati Reds,Pittsburgh Pirates,3,4,Hunter Greene,Paul Skenes,Great American Ball Park,R,Regular Season,True
MLB,776204,2025-09-24 22:40:00+00:00,Cleveland Guardians,Detroit Tigers,5,1,Tanner Bibee,Jack Flaherty,Progressive Field,R,Regular Season,True
MLB,776201,2025-09-24 22:45:00+00:00,Philadelphia Phillies,Miami Marlins,11,1,Jesús Luzardo,Ryan Weathers,Citizens Bank Park,R,Regular Season,True
MLB,776199,2025-09-24 23:05:00+00:00,New York Yankees,Chicago White Sox,8,1,Max Fried,Fraser Ellard,Yankee Stadium,R,Regular Season,True
MLB,776206,2025-09-24 23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,1,7,Max Scherzer,Garrett Crochet,Rogers Centre,R,Regular Season,True
MLB,776192,2025-09-25 00:05:00+00:00,Texas Rangers,Minnesota Twins,4,2,Jacob deGrom,Taj Bradley,Globe Life Field,R,Regular Season,True
MLB,776205,2025-09-25 00:05:00+00:00,Chicago Cubs,New York Mets,10,3,Matthew Boyd,Jonah Tong,Wrigley Field,R,Regular Season,True
MLB,776197,2025-09-25 01:38:00+00:00,Los Angeles Angels,Kansas City Royals,3,2,Yusei Kikuchi,Stephen Kolek,Angel Stadium,R,Regular Season,True
MLB,776193,2025-09-25 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,4,5,Ryne Nelson,Blake Snell,Chase Field,R,Regular Season,True
MLB,776194,2025-09-25 01:40:00+00:00,Seattle Mariners,Colorado Rockies,9,2,Luis Castillo,Tanner Gordon,T-Mobile Park,R,Regular Season,True
MLB,776196,2025-09-25 01:45:00+00:00,San Francisco Giants,St. Louis Cardinals,4,3,JT Brubaker,Sonny Gray,Oracle Park,R,Regular Season,True
MLB,776195,2025-09-25 02:05:00+00:00,Athletics,Houston Astros,6,0,Luis Severino,Hunter Brown,Sutter Health Park,R,Regular Season,True
MLB,776190,2025-09-25 16:40:00+00:00,Cincinnati Reds,Pittsburgh Pirates,2,1,Nick Lodolo,Braxton Ashcraft,Great American Ball Park,R,Regular Season,True
MLB,776191,2025-09-25 17:05:00+00:00,Baltimore Orioles,Tampa Bay Rays,6,5,Cade Povich,Drew Rasmussen,Oriole Park at Camden Yards,R,Regular Season,True
MLB,776183,2025-09-25 18:35:00+00:00,Texas Rangers,Minnesota Twins,0,4,Tyler Mahle,Bailey Ober,Globe Life Field,R,Regular Season,True
MLB,776182,2025-09-25 19:35:00+00:00,Athletics,Houston Astros,5,11,J.T. Ginn,Framber Valdez,Sutter Health Park,R,Regular Season,True
MLB,776185,2025-09-25 19:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,0,8,Jalen Beeks,Yoshinobu Yamamoto,Chase Field,R,Regular Season,True
MLB,776188,2025-09-25 22:05:00+00:00,Philadelphia Phillies,Miami Marlins,1,0,Walker Buehler,Janson Junk,Citizens Bank Park,R,Regular Season,True
MLB,776189,2025-09-25 22:40:00+00:00,Cleveland Guardians,Detroit Tigers,2,4,Parker Messick,Troy Melton,Progressive Field,R,Regular Season,True
MLB,776184,2025-09-25 23:05:00+00:00,New York Yankees,Chicago White Sox,5,3,Carlos Rodón,Davis Martin,Yankee Stadium,R,Regular Season,True
MLB,776186,2025-09-25 23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,6,1,Louis Varland,Brayan Bello,Rogers Centre,R,Regular Season,True
MLB,776187,2025-09-25 23:40:00+00:00,Chicago Cubs,New York Mets,5,8,Shota Imanaga,Nolan McLean,Wrigley Field,R,Regular Season,True
MLB,776178,2025-09-26 01:38:00+00:00,Los Angeles Angels,Kansas City Royals,4,9,Mitch Farris,Michael Lorenzen,Angel Stadium,R,Regular Season,True
MLB,776179,2025-09-26 01:40:00+00:00,Seattle Mariners,Colorado Rockies,6,2,Emerson Hancock,Bradley Blalock,T-Mobile Park,R,Regular Season,True
MLB,776167,2025-09-26 18:20:00+00:00,Chicago Cubs,St. Louis Cardinals,12,1,Colin Rea,Miles Mikolas,Wrigley Field,R,Regular Season,True
MLB,776165,2025-09-26 22:45:00+00:00,Washington Nationals,Chicago White Sox,9,10,Cade Cavalli,Yoendrys Gómez,Nationals Park,R,Regular Season,True
MLB,776176,2025-09-26 22:45:00+00:00,Philadelphia Phillies,Minnesota Twins,3,1,Aaron Nola,Joe Ryan,Citizens Bank Park,R,Regular Season,True
MLB,776174,2025-09-26 23:05:00+00:00,New York Yankees,Baltimore Orioles,8,4,Will Warren,Trevor Rogers,Yankee Stadium,R,Regular Season,True
MLB,776177,2025-09-26 23:07:00+00:00,Toronto Blue Jays,Tampa Bay Rays,4,2,Shane Bieber,Adrian Houser,Rogers Centre,R,Regular Season,True
MLB,776173,2025-09-26 23:10:00+00:00,Miami Marlins,New York Mets,6,2,Sandy Alcantara,Brandon Sproat,loanDepot park,R,Regular Season,True
MLB,776175,2025-09-26 23:10:00+00:00,Cleveland Guardians,Texas Rangers,3,7,Slade Cecconi,Jack Leiter,Progressive Field,R,Regular Season,True
MLB,776181,2025-09-26 23:10:00+00:00,Boston Red Sox,Detroit Tigers,4,3,Kyle Harrison,Casey Mize,Fenway Park,R,Regular Season,True
MLB,776180,2025-09-26 23:15:00+00:00,Atlanta Braves,Pittsburgh Pirates,3,9,Joey Wentz,Mitch Keller,Truist Park,R,Regular Season,True
MLB,776171,2025-09-27 00:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,1,3,Quinn Priester,Zack Littell,American Family Field,R,Regular Season,True
MLB,776169,2025-09-27 01:38:00+00:00,Los Angeles Angels,Houston Astros,4,3,Kyle Hendricks,Jason Alexander,Angel Stadium,R,Regular Season,True
MLB,776168,2025-09-27 01:40:00+00:00,Seattle Mariners,Los Angeles Dodgers,2,3,George Kirby,Emmet Sheehan,T-Mobile Park,R,Regular Season,True
MLB,776170,2025-09-27 01:40:00+00:00,San Diego Padres,Arizona Diamondbacks,7,4,Yu Darvish,Zac Gallen,Petco Park,R,Regular Season,True
MLB,776172,2025-09-27 02:05:00+00:00,Athletics,Kansas City Royals,4,3,Mason Barnett,Noah Cameron,Sutter Health Park,R,Regular Season,True
MLB,776166,2025-09-27 02:15:00+00:00,San Francisco Giants,Colorado Rockies,6,3,Trevor McDonald,Germán Márquez,Oracle Park,R,Regular Season,True
MLB,776162,2025-09-27 17:05:00+00:00,New York Yankees,Baltimore Orioles,6,1,Cam Schlittler,Tomoyuki Sugano,Yankee Stadium,R,Regular Season,True
MLB,776164,2025-09-27 18:20:00+00:00,Chicago Cubs,St. Louis Cardinals,7,3,Jameson Taillon,Michael McGreevy,Wrigley Field,R,Regular Season,True
MLB,776159,2025-09-27 19:07:00+00:00,Toronto Blue Jays,Tampa Bay Rays,5,1,Trey Yesavage,Joe Boyle,Rogers Centre,R,Regular Season,True
MLB,776146,2025-09-27 20:05:00+00:00,San Francisco Giants,Colorado Rockies,4,3,Justin Verlander,Kyle Freeland,Oracle Park,R,Regular Season,True
MLB,776160,2025-09-27 20:05:00+00:00,Washington Nationals,Chicago White Sox,6,5,Jake Irvin,Tyler Gilbert,Nationals Park,R,Regular Season,True
MLB,776157,2025-09-27 20:10:00+00:00,Boston Red Sox,Detroit Tigers,1,2,Connelly Early,Keider Montero,Fenway Park,R,Regular Season,True
MLB,776161,2025-09-27 20:10:00+00:00,Miami Marlins,New York Mets,0,5,Eury Pérez,Clay Holmes,loanDepot park,R,Regular Season,True
MLB,776163,2025-09-27 22:05:00+00:00,Philadelphia Phillies,Minnesota Twins,0,5,Ranger Suarez,Mick Abel,Citizens Bank Park,R,Regular Season,True
MLB,776153,2025-09-27 23:15:00+00:00,Milwaukee Brewers,Cincinnati Reds,4,7,Robert Gasser,Andrew Abbott,American Family Field,R,Regular Season,True
MLB,776156,2025-09-27 23:15:00+00:00,Atlanta Braves,Pittsburgh Pirates,1,3,Spencer Strider,Bubba Chandler,Truist Park,R,Regular Season,True
MLB,776158,2025-09-27 23:15:00+00:00,Cleveland Guardians,Texas Rangers,3,2,Joey Cantillo,Jacob Latz,Progressive Field,R,Regular Season,True
MLB,776152,2025-09-28 00:40:00+00:00,San Diego Padres,Arizona Diamondbacks,5,1,Michael King,Eduardo Rodriguez,Petco Park,R,Regular Season,True
MLB,776155,2025-09-28 01:38:00+00:00,Los Angeles Angels,Houston Astros,1,6,Caden Dana,AJ Blubaugh,Angel Stadium,R,Regular Season,True
MLB,776150,2025-09-28 01:40:00+00:00,Seattle Mariners,Los Angeles Dodgers,3,5,Logan Gilbert,Tyler Glasnow,T-Mobile Park,R,Regular Season,True
MLB,776154,2025-09-28 02:05:00+00:00,Athletics,Kansas City Royals,2,4,Luis Morales,Michael Wacha,Sutter Health Park,R,Regular Season,True
