league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,632204,2021-04-12 23:10:00+00:00,Tampa Bay Rays,Texas Rangers,1.0,0.0,Tyler Glasnow,Dane Dunning,Tropicana Field,R,Regular Season,True
MLB,632219,2021-04-12 23:20:00+00:00,Atlanta Braves,Miami Marlins,3.0,5.0,Huascar Ynoa,Sandy Alcantara,Truist Park,R,Regular Season,True
MLB,632221,2021-04-12 23:40:00+00:00,Milwaukee Brewers,Chicago Cubs,6.0,3.0,Freddy Peralta,Adbert Alzolay,American Family Field,R,Regular Season,True
MLB,632230,2021-04-12 23:45:00+00:00,St. Louis Cardinals,Washington Nationals,2.0,5.0,John Gant,Erick Fedde,Busch Stadium,R,Regular Season,True
MLB,632197,2021-04-13 00:10:00+00:00,Kansas City Royals,Los Angeles Angels,3.0,10.0,Brady Singer,Alex Cobb,Kauffman Stadium,R,Regular Season,True
MLB,632216,2021-04-13 00:10:00+00:00,Chicago White Sox,Cleveland Indians,4.0,3.0,Dallas Keuchel,Triston McKenzie,Guaranteed Rate Field,R,Regular Season,True
MLB,632220,2021-04-13 00:10:00+00:00,Houston Astros,Detroit Tigers,2.0,6.0,Zack Greinke,Casey Mize,Minute Maid Park,R,Regular Season,True
MLB,632231,2021-04-13 01:40:00+00:00,Arizona Diamondbacks,Oakland Athletics,5.0,9.0,Madison Bumgarner,Chris Bassitt,Chase Field,R,Regular Season,True
MLB,634648,2021-04-13 01:45:00+00:00,San Francisco Giants,Cincinnati Reds,0.0,3.0,Aaron Sanchez,Wade Miley,Oracle Park,R,Regular Season,True
MLB,632190,2021-04-13 18:10:00+00:00,Minnesota Twins,Boston Red Sox,2.0,4.0,J.A. Happ,Martín Pérez,Target Field,R,Regular Season,True
MLB,632206,2021-04-13 19:40:00+00:00,Arizona Diamondbacks,Oakland Athletics,5.0,7.0,Zac Gallen,Jesús Luzardo,Chase Field,R,Regular Season,True
MLB,632213,2021-04-13 20:05:00+00:00,Baltimore Orioles,Seattle Mariners,3.0,4.0,John Means,Justus Sheffield,Oriole Park at Camden Yards,R,Regular Season,True
MLB,632189,2021-04-13 20:10:00+00:00,New York Mets,Philadelphia Phillies,4.0,3.0,Taijuan Walker,Chase Anderson,Citi Field,R,Regular Season,True
MLB,632224,2021-04-13 20:10:00+00:00,Baltimore Orioles,Seattle Mariners,7.0,6.0,Dean Kremer,Nick Margevicius,Oriole Park at Camden Yards,R,Regular Season,True
MLB,632226,2021-04-13 20:15:00+00:00,New York Mets,Philadelphia Phillies,4.0,0.0,Marcus Stroman,Aaron Nola,Citi Field,R,Regular Season,True
MLB,634535,2021-04-13 22:35:00+00:00,Pittsburgh Pirates,San Diego Padres,8.0,4.0,Chad Kuhl,Blake Snell,PNC Park,R,Regular Season,True
MLB,634569,2021-04-13 23:07:00+00:00,Toronto Blue Jays,New York Yankees,7.0,3.0,Hyun Jin Ryu,Jameson Taillon,TD Ballpark,R,Regular Season,True
MLB,634489,2021-04-13 23:10:00+00:00,Tampa Bay Rays,Texas Rangers,3.0,8.0,Ryan Yarbrough,Kyle Gibson,Tropicana Field,R,Regular Season,True
MLB,632211,2021-04-13 23:20:00+00:00,Atlanta Braves,Miami Marlins,8.0,14.0,Max Fried,Pablo López,Truist Park,R,Regular Season,True
MLB,632194,2021-04-13 23:40:00+00:00,Milwaukee Brewers,Chicago Cubs,2.0,3.0,Brandon Woodruff,Alec Mills,American Family Field,R,Regular Season,True
MLB,634502,2021-04-13 23:45:00+00:00,St. Louis Cardinals,Washington Nationals,14.0,3.0,Jack Flaherty,Stephen Strasburg,Busch Stadium,R,Regular Season,True
MLB,632199,2021-04-14 00:10:00+00:00,Chicago White Sox,Cleveland Indians,0.0,2.0,Lucas Giolito,Shane Bieber,Guaranteed Rate Field,R,Regular Season,True
MLB,632210,2021-04-14 00:10:00+00:00,Kansas City Royals,Los Angeles Angels,3.0,2.0,Danny Duffy,Dylan Bundy,Kauffman Stadium,R,Regular Season,True
MLB,632229,2021-04-14 00:10:00+00:00,Houston Astros,Detroit Tigers,2.0,8.0,Jake Odorizzi,Matthew Boyd,Minute Maid Park,R,Regular Season,True
MLB,634510,2021-04-14 01:45:00+00:00,San Francisco Giants,Cincinnati Reds,7.0,6.0,Kevin Gausman,Luis Castillo,Oracle Park,R,Regular Season,True
MLB,632212,2021-04-14 02:10:00+00:00,Los Angeles Dodgers,Colorado Rockies,7.0,0.0,Trevor Bauer,Antonio Senzatela,Dodger Stadium,R,Regular Season,True
MLB,634513,2021-04-14 17:07:00+00:00,Toronto Blue Jays,New York Yankees,5.0,4.0,T.J. Zeuch,Corey Kluber,TD Ballpark,R,Regular Season,True
MLB,634541,2021-04-14 17:15:00+00:00,St. Louis Cardinals,Washington Nationals,0.0,6.0,Adam Wainwright,Joe Ross,Busch Stadium,R,Regular Season,True
MLB,634553,2021-04-14 17:40:00+00:00,Milwaukee Brewers,Chicago Cubs,7.0,0.0,Corbin Burnes,Jake Arrieta,American Family Field,R,Regular Season,True
MLB,634495,2021-04-14 18:10:00+00:00,Kansas City Royals,Los Angeles Angels,6.0,1.0,Brad Keller,Griffin Canning,Kauffman Stadium,R,Regular Season,True
MLB,634574,2021-04-14 18:10:00+00:00,Minnesota Twins,Boston Red Sox,2.0,3.0,Kenta Maeda,Nathan Eovaldi,Target Field,R,Regular Season,True
MLB,632223,2021-04-14 18:15:00+00:00,Minnesota Twins,Boston Red Sox,1.0,7.0,José Berríos,Eduardo Rodriguez,Target Field,R,Regular Season,True
MLB,634582,2021-04-14 19:45:00+00:00,San Francisco Giants,Cincinnati Reds,3.0,0.0,Johnny Cueto,Tyler Mahle,Oracle Park,R,Regular Season,True
MLB,634523,2021-04-14 22:35:00+00:00,Pittsburgh Pirates,San Diego Padres,5.0,1.0,Tyler Anderson,Joe Musgrove,PNC Park,R,Regular Season,True
MLB,634496,2021-04-14 23:10:00+00:00,Tampa Bay Rays,Texas Rangers,1.0,5.0,Josh Fleming,Kohei Arihara,Tropicana Field,R,Regular Season,True
MLB,634521,2021-04-14 23:10:00+00:00,Houston Astros,Detroit Tigers,4.0,6.0,Lance McCullers Jr.,Michael Fulmer,Minute Maid Park,R,Regular Season,True
MLB,634528,2021-04-14 23:10:00+00:00,New York Mets,Philadelphia Phillies,5.0,1.0,David Peterson,Zack Wheeler,Citi Field,R,Regular Season,True
MLB,634581,2021-04-14 23:20:00+00:00,Atlanta Braves,Miami Marlins,5.0,6.0,Charlie Morton,Nick Neidert,Truist Park,R,Regular Season,True
MLB,634516,2021-04-15 00:10:00+00:00,Chicago White Sox,Cleveland Indians,8.0,0.0,Carlos Rodón,Zach Plesac,Guaranteed Rate Field,R,Regular Season,True
MLB,634614,2021-04-15 02:10:00+00:00,Los Angeles Dodgers,Colorado Rockies,4.0,2.0,Dustin May,Jon Gray,Dodger Stadium,R,Regular Season,True
MLB,634579,2021-04-15 16:20:00+00:00,Atlanta Braves,Miami Marlins,7.0,6.0,Ian Anderson,Trevor Rogers,Truist Park,R,Regular Season,True
MLB,634571,2021-04-15 16:35:00+00:00,Baltimore Orioles,Seattle Mariners,2.0,4.0,Matt Harvey,Marco Gonzales,Oriole Park at Camden Yards,R,Regular Season,True
MLB,634621,2021-04-15 16:35:00+00:00,Pittsburgh Pirates,San Diego Padres,3.0,8.0,Mitch Keller,Chris Paddack,PNC Park,R,Regular Season,True
MLB,634472,2021-04-15 16:40:00+00:00,Baltimore Orioles,Seattle Mariners,1.0,2.0,Bruce Zimmermann,Justin Dunn,Oriole Park at Camden Yards,R,Regular Season,True
MLB,634554,2021-04-15 17:10:00+00:00,Minnesota Twins,Boston Red Sox,4.0,3.0,Michael Pineda,Garrett Richards,Target Field,R,Regular Season,True
MLB,634501,2021-04-15 18:10:00+00:00,Chicago White Sox,Cleveland Indians,2.0,4.0,Lance Lynn,Aaron Civale,Guaranteed Rate Field,R,Regular Season,True
MLB,634481,2021-04-15 23:05:00+00:00,Washington Nationals,Arizona Diamondbacks,6.0,11.0,Patrick Corbin,Merrill Kelly,Nationals Park,R,Regular Season,True
MLB,634522,2021-04-15 23:10:00+00:00,Tampa Bay Rays,Texas Rangers,4.0,6.0,Rich Hill,Jordan Lyles,Tropicana Field,R,Regular Season,True
MLB,634475,2021-04-16 00:10:00+00:00,Kansas City Royals,Toronto Blue Jays,7.0,5.0,Jakob Junis,Anthony Kay,Kauffman Stadium,R,Regular Season,True
MLB,634632,2021-04-16 01:40:00+00:00,Oakland Athletics,Detroit Tigers,8.0,4.0,Sean Manaea,Tarik Skubal,Oakland Coliseum,R,Regular Season,True
MLB,634547,2021-04-16 02:10:00+00:00,Los Angeles Dodgers,Colorado Rockies,7.0,5.0,Julio Urías,Austin Gomber,Dodger Stadium,R,Regular Season,True
MLB,634548,2021-04-16 18:20:00+00:00,Chicago Cubs,Atlanta Braves,2.0,5.0,Zach Davies,Kyle Wright,Wrigley Field,R,Regular Season,True
MLB,634464,2021-04-16 23:05:00+00:00,New York Yankees,Tampa Bay Rays,2.0,8.0,Nick Nelson,Michael Wacha,Yankee Stadium,R,Regular Season,True
MLB,634469,2021-04-16 23:05:00+00:00,Washington Nationals,Arizona Diamondbacks,1.0,0.0,Max Scherzer,Taylor Widener,Nationals Park,R,Regular Season,True
MLB,634474,2021-04-16 23:05:00+00:00,Philadelphia Phillies,St. Louis Cardinals,9.0,2.0,Zach Eflin,Carlos Martinez,Citizens Bank Park,R,Regular Season,True
MLB,634482,2021-04-16 23:10:00+00:00,Cincinnati Reds,Cleveland Indians,10.0,3.0,Jeff Hoffman,Logan Allen,Great American Ball Park,R,Regular Season,True
MLB,634519,2021-04-16 23:10:00+00:00,Miami Marlins,San Francisco Giants,4.0,1.0,Daniel Castano,Anthony DeSclafani,loanDepot park,R,Regular Season,True
MLB,634463,2021-04-17 00:05:00+00:00,Texas Rangers,Baltimore Orioles,2.0,5.0,Mike Foltynewicz,Jorge López,Globe Life Field,R,Regular Season,True
MLB,634483,2021-04-17 00:10:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,1.0,6.0,Adrian Houser,JT Brubaker,American Family Field,R,Regular Season,True
MLB,634526,2021-04-17 01:38:00+00:00,Los Angeles Angels,Minnesota Twins,10.0,3.0,Andrew Heaney,Lewis Thorpe,Angel Stadium,R,Regular Season,True
MLB,634525,2021-04-17 01:40:00+00:00,Oakland Athletics,Detroit Tigers,3.0,0.0,Frankie Montas,José Ureña,Oakland Coliseum,R,Regular Season,True
MLB,634517,2021-04-17 02:10:00+00:00,Seattle Mariners,Houston Astros,6.0,5.0,Yusei Kikuchi,José Urquidy,T-Mobile Park,R,Regular Season,True
MLB,634531,2021-04-17 02:10:00+00:00,San Diego Padres,Los Angeles Dodgers,6.0,11.0,Ryan Weathers,Walker Buehler,Petco Park,R,Regular Season,True
MLB,634500,2021-04-17 17:05:00+00:00,New York Yankees,Tampa Bay Rays,3.0,6.0,Jordan Montgomery,Tyler Glasnow,Yankee Stadium,R,Regular Season,True
MLB,634507,2021-04-17 17:05:00+00:00,Washington Nationals,Arizona Diamondbacks,6.0,2.0,Erick Fedde,Luke Weaver,Nationals Park,R,Regular Season,True
MLB,634477,2021-04-17 18:10:00+00:00,Kansas City Royals,Toronto Blue Jays,1.0,5.0,Mike Minor,Steven Matz,Kauffman Stadium,R,Regular Season,True
MLB,634462,2021-04-17 18:20:00+00:00,Chicago Cubs,Atlanta Braves,13.0,4.0,Trevor Williams,Huascar Ynoa,Wrigley Field,R,Regular Season,True
MLB,634470,2021-04-17 20:05:00+00:00,Philadelphia Phillies,St. Louis Cardinals,4.0,9.0,Matt Moore,Kwang Hyun Kim,Citizens Bank Park,R,Regular Season,True
MLB,634471,2021-04-17 20:05:00+00:00,Boston Red Sox,Chicago White Sox,7.0,4.0,Nick Pivetta,Dylan Cease,Fenway Park,R,Regular Season,True
MLB,634479,2021-04-17 20:07:00+00:00,Oakland Athletics,Detroit Tigers,7.0,0.0,Cole Irvin,Casey Mize,Oakland Coliseum,R,Regular Season,True
MLB,634460,2021-04-17 20:10:00+00:00,Cincinnati Reds,Cleveland Indians,3.0,2.0,Sonny Gray,Triston McKenzie,Great American Ball Park,R,Regular Season,True
MLB,634485,2021-04-17 21:10:00+00:00,Colorado Rockies,New York Mets,3.0,4.0,Chi Chi González,Jacob deGrom,Coors Field,R,Regular Season,True
MLB,634561,2021-04-17 21:15:00+00:00,Colorado Rockies,New York Mets,7.0,2.0,Germán Márquez,Joey Lucchesi,Coors Field,R,Regular Season,True
MLB,634450,2021-04-17 22:10:00+00:00,Miami Marlins,San Francisco Giants,7.0,6.0,Sandy Alcantara,Aaron Sanchez,loanDepot park,R,Regular Season,True
MLB,634520,2021-04-17 22:10:00+00:00,Kansas City Royals,Toronto Blue Jays,3.0,2.0,Ervin Santana,Tommy Milone,Kauffman Stadium,R,Regular Season,True
MLB,634543,2021-04-17 23:05:00+00:00,Texas Rangers,Baltimore Orioles,1.0,6.0,Dane Dunning,Dean Kremer,Globe Life Field,R,Regular Season,True
MLB,634473,2021-04-17 23:10:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,7.0,1.0,Brett Anderson,Trevor Cahill,American Family Field,R,Regular Season,True
MLB,634449,2021-04-18 00:40:00+00:00,San Diego Padres,Los Angeles Dodgers,0.0,2.0,Yu Darvish,Clayton Kershaw,Petco Park,R,Regular Season,True
MLB,634447,2021-04-18 01:10:00+00:00,Seattle Mariners,Houston Astros,0.0,1.0,Chris Flexen,Zack Greinke,T-Mobile Park,R,Regular Season,True
MLB,634458,2021-04-18 17:05:00+00:00,New York Yankees,Tampa Bay Rays,2.0,4.0,Gerrit Cole,Andrew Kittredge,Yankee Stadium,R,Regular Season,True
MLB,634493,2021-04-18 17:05:00+00:00,Washington Nationals,Arizona Diamondbacks,2.0,5.0,Paolo Espino,Madison Bumgarner,Nationals Park,R,Regular Season,True
MLB,634498,2021-04-18 17:05:00+00:00,Philadelphia Phillies,St. Louis Cardinals,2.0,0.0,Aaron Nola,John Gant,Citizens Bank Park,R,Regular Season,True
MLB,634425,2021-04-18 17:10:00+00:00,Miami Marlins,San Francisco Giants,0.0,1.0,Pablo López,Alex Wood,loanDepot park,R,Regular Season,True
MLB,634487,2021-04-18 17:10:00+00:00,Cincinnati Reds,Cleveland Indians,3.0,6.0,Wade Miley,Shane Bieber,Great American Ball Park,R,Regular Season,True
MLB,634532,2021-04-18 17:10:00+00:00,Boston Red Sox,Chicago White Sox,2.0,3.0,Tanner Houck,Dallas Keuchel,Fenway Park,R,Regular Season,True
MLB,634442,2021-04-18 18:10:00+00:00,Kansas City Royals,Toronto Blue Jays,2.0,0.0,Brady Singer,Robbie Ray,Kauffman Stadium,R,Regular Season,True
MLB,634455,2021-04-18 18:10:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,5.0,6.0,Freddy Peralta,Chad Kuhl,American Family Field,R,Regular Season,True
MLB,634511,2021-04-18 18:35:00+00:00,Texas Rangers,Baltimore Orioles,1.0,0.0,Kyle Gibson,John Means,Globe Life Field,R,Regular Season,True
MLB,634468,2021-04-18 19:10:00+00:00,Colorado Rockies,New York Mets,1.0,2.0,Antonio Senzatela,Marcus Stroman,Coors Field,R,Regular Season,True
MLB,634480,2021-04-18 20:07:00+00:00,Oakland Athletics,Detroit Tigers,3.0,2.0,Chris Bassitt,Matthew Boyd,Oakland Coliseum,R,Regular Season,True
MLB,634488,2021-04-18 20:10:00+00:00,San Diego Padres,Los Angeles Dodgers,5.0,2.0,Blake Snell,Trevor Bauer,Petco Park,R,Regular Season,True
MLB,634538,2021-04-18 20:10:00+00:00,Seattle Mariners,Houston Astros,7.0,2.0,Nick Margevicius,Jake Odorizzi,T-Mobile Park,R,Regular Season,True
MLB,634518,2021-04-18 21:10:00+00:00,Boston Red Sox,Chicago White Sox,1.0,5.0,Martín Pérez,Michael Kopech,Fenway Park,R,Regular Season,True
MLB,634506,2021-04-18 23:08:00+00:00,Chicago Cubs,Atlanta Braves,4.0,13.0,Kyle Hendricks,Bryse Wilson,Wrigley Field,R,Regular Season,True
MLB,634445,2021-04-19 15:10:00+00:00,Boston Red Sox,Chicago White Sox,11.0,4.0,Nathan Eovaldi,Lucas Giolito,Fenway Park,R,Regular Season,True
MLB,634431,2021-04-19 23:05:00+00:00,Washington Nationals,St. Louis Cardinals,5.0,12.0,Joe Ross,Jack Flaherty,Nationals Park,R,Regular Season,True
MLB,634457,2021-04-19 23:05:00+00:00,Philadelphia Phillies,San Francisco Giants,0.0,2.0,Chase Anderson,Kevin Gausman,Citizens Bank Park,R,Regular Season,True
MLB,634396,2021-04-20 00:10:00+00:00,Kansas City Royals,Tampa Bay Rays,1.0,4.0,Danny Duffy,Josh Fleming,Kauffman Stadium,R,Regular Season,True
MLB,634536,2021-04-20 01:38:00+00:00,Los Angeles Angels,Texas Rangers,4.0,6.0,Dylan Bundy,Kohei Arihara,Angel Stadium,R,Regular Season,True
MLB,634399,2021-04-20 02:10:00+00:00,San Diego Padres,Milwaukee Brewers,1.0,3.0,Joe Musgrove,Brandon Woodruff,Petco Park,R,Regular Season,True
MLB,634421,2021-04-20 02:10:00+00:00,Seattle Mariners,Los Angeles Dodgers,4.0,3.0,Justus Sheffield,Dustin May,T-Mobile Park,R,Regular Season,True
MLB,634417,2021-04-20 20:10:00+00:00,Seattle Mariners,Los Angeles Dodgers,0.0,1.0,Marco Gonzales,Julio Urías,T-Mobile Park,R,Regular Season,True
MLB,634397,2021-04-20 22:10:00+00:00,Cleveland Indians,Chicago White Sox,5.0,8.0,Zach Plesac,Carlos Rodón,Progressive Field,R,Regular Season,True
MLB,634490,2021-04-20 22:30:00+00:00,Oakland Athletics,Minnesota Twins,7.0,0.0,Sean Manaea,Matt Shoemaker,Oakland Coliseum,R,Regular Season,True
MLB,634422,2021-04-20 22:35:00+00:00,New York Yankees,Atlanta Braves,3.0,1.0,Jameson Taillon,Charlie Morton,Yankee Stadium,R,Regular Season,True
MLB,634466,2021-04-20 22:35:00+00:00,Oakland Athletics,Minnesota Twins,1.0,0.0,Jesús Luzardo,José Berríos,Oakland Coliseum,R,Regular Season,True
MLB,634427,2021-04-20 22:40:00+00:00,Miami Marlins,Baltimore Orioles,5.0,7.0,Nick Neidert,Matt Harvey,loanDepot park,R,Regular Season,True
MLB,634439,2021-04-20 23:05:00+00:00,Philadelphia Phillies,San Francisco Giants,7.0,10.0,Zack Wheeler,Logan Webb,Citizens Bank Park,R,Regular Season,True
MLB,634509,2021-04-20 23:05:00+00:00,Washington Nationals,St. Louis Cardinals,3.0,2.0,Patrick Corbin,Adam Wainwright,Nationals Park,R,Regular Season,True
MLB,634409,2021-04-20 23:10:00+00:00,Boston Red Sox,Toronto Blue Jays,4.0,2.0,Eduardo Rodriguez,Hyun Jin Ryu,Fenway Park,R,Regular Season,True
MLB,634411,2021-04-20 23:40:00+00:00,Chicago Cubs,New York Mets,3.0,1.0,Jake Arrieta,Taijuan Walker,Wrigley Field,R,Regular Season,True
MLB,634407,2021-04-21 00:10:00+00:00,Kansas City Royals,Tampa Bay Rays,7.0,14.0,Brad Keller,Rich Hill,Kauffman Stadium,R,Regular Season,True
MLB,634406,2021-04-21 00:40:00+00:00,Colorado Rockies,Houston Astros,6.0,2.0,Jon Gray,Luis Garcia,Coors Field,R,Regular Season,True
MLB,634398,2021-04-21 01:38:00+00:00,Los Angeles Angels,Texas Rangers,6.0,2.0,Shohei Ohtani,Jordan Lyles,Angel Stadium,R,Regular Season,True
MLB,634392,2021-04-21 02:10:00+00:00,San Diego Padres,Milwaukee Brewers,0.0,6.0,Chris Paddack,Corbin Burnes,Petco Park,R,Regular Season,True
MLB,634428,2021-04-21 17:05:00+00:00,Philadelphia Phillies,San Francisco Giants,6.0,5.0,Zach Eflin,Anthony DeSclafani,Citizens Bank Park,R,Regular Season,True
MLB,634497,2021-04-21 17:10:00+00:00,Miami Marlins,Baltimore Orioles,3.0,0.0,Trevor Rogers,Bruce Zimmermann,loanDepot park,R,Regular Season,True
MLB,634390,2021-04-21 18:10:00+00:00,Detroit Tigers,Pittsburgh Pirates,2.0,3.0,Michael Fulmer,Tyler Anderson,Comerica Park,R,Regular Season,True
MLB,634424,2021-04-21 19:10:00+00:00,Colorado Rockies,Houston Astros,6.0,3.0,Austin Gomber,José Urquidy,Coors Field,R,Regular Season,True
MLB,634440,2021-04-21 19:37:00+00:00,Oakland Athletics,Minnesota Twins,13.0,12.0,Frankie Montas,Kenta Maeda,Oakland Coliseum,R,Regular Season,True
MLB,634405,2021-04-21 20:05:00+00:00,Washington Nationals,St. Louis Cardinals,1.0,0.0,Max Scherzer,Carlos Martinez,Nationals Park,R,Regular Season,True
MLB,634430,2021-04-21 20:07:00+00:00,Los Angeles Angels,Texas Rangers,4.0,7.0,Jose Quintana,Mike Foltynewicz,Angel Stadium,R,Regular Season,True
MLB,634476,2021-04-21 20:10:00+00:00,San Diego Padres,Milwaukee Brewers,2.0,4.0,Dinelson Lamet,Adrian Houser,Petco Park,R,Regular Season,True
MLB,634408,2021-04-21 21:10:00+00:00,Cincinnati Reds,Arizona Diamondbacks,4.0,5.0,Luis Castillo,Zac Gallen,Great American Ball Park,R,Regular Season,True
MLB,634504,2021-04-21 22:35:00+00:00,New York Yankees,Atlanta Braves,1.0,4.0,Corey Kluber,Ian Anderson,Yankee Stadium,R,Regular Season,True
MLB,634423,2021-04-21 22:40:00+00:00,Detroit Tigers,Pittsburgh Pirates,5.0,2.0,Spencer Turnbull,Miguel Yajure,Comerica Park,R,Regular Season,True
MLB,634444,2021-04-21 22:50:00+00:00,Cincinnati Reds,Arizona Diamondbacks,5.0,8.0,Tyler Mahle,Merrill Kelly,Great American Ball Park,R,Regular Season,True
MLB,634459,2021-04-21 23:10:00+00:00,Boston Red Sox,Toronto Blue Jays,3.0,6.0,Garrett Richards,Trent Thornton,Fenway Park,R,Regular Season,True
MLB,634453,2021-04-21 23:40:00+00:00,Chicago Cubs,New York Mets,16.0,4.0,Zach Davies,David Peterson,Wrigley Field,R,Regular Season,True
MLB,634446,2021-04-22 00:10:00+00:00,Kansas City Royals,Tampa Bay Rays,9.0,8.0,Jakob Junis,Michael Wacha,Kauffman Stadium,R,Regular Season,True
MLB,634514,2021-04-22 16:35:00+00:00,Cincinnati Reds,Arizona Diamondbacks,11.0,14.0,Jeff Hoffman,Taylor Widener,Great American Ball Park,R,Regular Season,True
MLB,634492,2021-04-22 17:10:00+00:00,Detroit Tigers,Pittsburgh Pirates,2.0,4.0,José Ureña,Mitch Keller,Comerica Park,R,Regular Season,True
MLB,634436,2021-04-22 22:10:00+00:00,Cleveland Indians,New York Yankees,3.0,6.0,Aaron Civale,Domingo Germán,Progressive Field,R,Regular Season,True
