league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,662077,2022-05-21 20:05:00+00:00,San Francisco Giants,San Diego Padres,1.0,2.0,Carlos Rodón,Joe Musgrove,Oracle Park,R,Regular Season,True
MLB,663234,2022-05-21 20:10:00+00:00,Boston Red Sox,Seattle Mariners,6.0,5.0,Garrett Whitlock,Chris Flexen,Fenway Park,R,Regular Season,True
MLB,661631,2022-05-21 22:05:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,4.0,7.0,Aaron Nola,Mitch White,Citizens Bank Park,R,Regular Season,True
MLB,661399,2022-05-21 22:10:00+00:00,Miami Marlins,Atlanta Braves,3.0,4.0,Elieser Hernández,Kyle Wright,loanDepot park,R,Regular Season,True
MLB,662478,2022-05-21 22:35:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,4.0,5.0,Jose Quintana,Matthew Liberatore,PNC Park,R,Regular Season,True
MLB,661291,2022-05-21 23:05:00+00:00,Baltimore Orioles,Tampa Bay Rays,1.0,6.0,Kyle Bradish,Jeffrey Springs,Oriole Park at Camden Yards,R,Regular Season,True
MLB,661280,2022-05-21 23:10:00+00:00,Milwaukee Brewers,Washington Nationals,5.0,1.0,Brandon Woodruff,Patrick Corbin,American Family Field,R,Regular Season,True
MLB,662713,2022-05-21 23:10:00+00:00,Kansas City Royals,Minnesota Twins,2.0,9.0,Brad Keller,Joe Ryan,Kauffman Stadium,R,Regular Season,True
MLB,662763,2022-05-21 23:10:00+00:00,Houston Astros,Texas Rangers,2.0,1.0,Justin Verlander,Jon Gray,Minute Maid Park,R,Regular Season,True
MLB,663001,2022-05-22 00:40:00+00:00,Colorado Rockies,New York Mets,11.0,3.0,Ty Blach,Trevor Williams,Coors Field,R,Regular Season,True
MLB,663448,2022-05-22 01:07:00+00:00,Los Angeles Angels,Oakland Athletics,5.0,3.0,Michael Lorenzen,Frankie Montas,Angel Stadium,R,Regular Season,True
MLB,662479,2022-05-22 15:35:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,4.0,18.0,Bryse Wilson,Steven Matz,PNC Park,R,Regular Season,True
MLB,661279,2022-05-22 17:35:00+00:00,Baltimore Orioles,Tampa Bay Rays,7.0,6.0,Spenser Watkins,Corey Kluber,Oriole Park at Camden Yards,R,Regular Season,True
MLB,661611,2022-05-22 17:35:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,4.0,3.0,Zach Eflin,Tony Gonsolin,Citizens Bank Park,R,Regular Season,True
MLB,663277,2022-05-22 17:35:00+00:00,Boston Red Sox,Seattle Mariners,8.0,4.0,Nathan Eovaldi,Logan Gilbert,Fenway Park,R,Regular Season,True
MLB,661763,2022-05-22 17:37:00+00:00,Toronto Blue Jays,Cincinnati Reds,2.0,3.0,Yusei Kikuchi,Graham Ashcraft,Rogers Centre,R,Regular Season,True
MLB,661398,2022-05-22 17:40:00+00:00,Miami Marlins,Atlanta Braves,4.0,3.0,Sandy Alcantara,Ian Anderson,loanDepot park,R,Regular Season,True
MLB,663120,2022-05-22 17:40:00+00:00,Cleveland Guardians,Detroit Tigers,2.0,4.0,Shane Bieber,Alex Faedo,Progressive Field,R,Regular Season,True
MLB,661248,2022-05-22 18:10:00+00:00,Milwaukee Brewers,Washington Nationals,2.0,8.0,Freddy Peralta,Aaron Sanchez,American Family Field,R,Regular Season,True
MLB,662712,2022-05-22 18:10:00+00:00,Kansas City Royals,Minnesota Twins,6.0,7.0,Brady Singer,Bailey Ober,Kauffman Stadium,R,Regular Season,True
MLB,662857,2022-05-22 18:10:00+00:00,Houston Astros,Texas Rangers,5.0,2.0,José Urquidy,Taylor Hearn,Minute Maid Park,R,Regular Season,True
MLB,663150,2022-05-22 18:20:00+00:00,Chicago Cubs,Arizona Diamondbacks,5.0,4.0,Wade Miley,Merrill Kelly,Wrigley Field,R,Regular Season,True
MLB,661288,2022-05-22 19:05:00+00:00,New York Yankees,Chicago White Sox,1.0,3.0,Jameson Taillon,Johnny Cueto,Yankee Stadium,R,Regular Season,True
MLB,662982,2022-05-22 19:10:00+00:00,Colorado Rockies,New York Mets,0.0,2.0,Austin Gomber,Taijuan Walker,Coors Field,R,Regular Season,True
MLB,662076,2022-05-22 20:05:00+00:00,San Francisco Giants,San Diego Padres,1.0,10.0,Alex Wood,MacKenzie Gore,Oracle Park,R,Regular Season,True
MLB,663447,2022-05-22 20:07:00+00:00,Los Angeles Angels,Oakland Athletics,4.0,1.0,Patrick Sandoval,Cole Irvin,Angel Stadium,R,Regular Season,True
MLB,661290,2022-05-22 23:08:00+00:00,New York Yankees,Chicago White Sox,0.0,5.0,Luis Severino,Michael Kopech,Yankee Stadium,R,Regular Season,True
MLB,662455,2022-05-23 22:35:00+00:00,Pittsburgh Pirates,Colorado Rockies,2.0,1.0,JT Brubaker,Chad Kuhl,PNC Park,R,Regular Season,True
MLB,663073,2022-05-23 22:40:00+00:00,Cincinnati Reds,Chicago Cubs,4.0,7.0,Vladimir Gutierrez,Drew Smyly,Great American Ball Park,R,Regular Season,True
MLB,661287,2022-05-23 23:05:00+00:00,New York Yankees,Baltimore Orioles,4.0,6.0,Gerrit Cole,Jordan Lyles,Yankee Stadium,R,Regular Season,True
MLB,662524,2022-05-23 23:05:00+00:00,Washington Nationals,Los Angeles Dodgers,1.0,10.0,Joan Adon,Tyler Anderson,Nationals Park,R,Regular Season,True
MLB,661544,2022-05-23 23:20:00+00:00,Atlanta Braves,Philadelphia Phillies,3.0,7.0,Tucker Davidson,Zack Wheeler,Truist Park,R,Regular Season,True
MLB,661730,2022-05-23 23:40:00+00:00,Minnesota Twins,Detroit Tigers,5.0,4.0,Chris Archer,Elvin Rodríguez,Target Field,R,Regular Season,True
MLB,661999,2022-05-23 23:45:00+00:00,St. Louis Cardinals,Toronto Blue Jays,7.0,3.0,Miles Mikolas,José Berríos,Busch Stadium,R,Regular Season,True
MLB,662858,2022-05-24 00:10:00+00:00,Houston Astros,Cleveland Guardians,1.0,6.0,Luis Garcia,Triston McKenzie,Minute Maid Park,R,Regular Season,True
MLB,662135,2022-05-24 01:40:00+00:00,Seattle Mariners,Oakland Athletics,7.0,6.0,Marco Gonzales,Zach Logue,T-Mobile Park,R,Regular Season,True
MLB,662257,2022-05-24 01:40:00+00:00,San Diego Padres,Milwaukee Brewers,3.0,2.0,Nick Martinez,Adrian Houser,Petco Park,R,Regular Season,True
MLB,663340,2022-05-24 01:40:00+00:00,Arizona Diamondbacks,Kansas City Royals,9.0,5.0,Zach Davies,Zack Greinke,Chase Field,R,Regular Season,True
MLB,662075,2022-05-24 01:45:00+00:00,San Francisco Giants,New York Mets,3.0,13.0,Alex Cobb,David Peterson,Oracle Park,R,Regular Season,True
MLB,662454,2022-05-24 22:35:00+00:00,Pittsburgh Pirates,Colorado Rockies,1.0,2.0,Roansy Contreras,Kyle Freeland,PNC Park,R,Regular Season,True
MLB,661978,2022-05-24 22:40:00+00:00,Tampa Bay Rays,Miami Marlins,4.0,0.0,Shane McClanahan,Pablo López,Tropicana Field,R,Regular Season,True
MLB,663103,2022-05-24 22:40:00+00:00,Cincinnati Reds,Chicago Cubs,4.0,11.0,Tyler Mahle,Marcus Stroman,Great American Ball Park,R,Regular Season,True
MLB,661285,2022-05-24 23:05:00+00:00,New York Yankees,Baltimore Orioles,7.0,6.0,Jordan Montgomery,Bruce Zimmermann,Yankee Stadium,R,Regular Season,True
MLB,662536,2022-05-24 23:05:00+00:00,Washington Nationals,Los Angeles Dodgers,4.0,9.0,Josiah Gray,Walker Buehler,Nationals Park,R,Regular Season,True
MLB,661543,2022-05-24 23:20:00+00:00,Atlanta Braves,Philadelphia Phillies,6.0,5.0,Max Fried,Kyle Gibson,Truist Park,R,Regular Season,True
MLB,661699,2022-05-24 23:40:00+00:00,Minnesota Twins,Detroit Tigers,2.0,0.0,Sonny Gray,Beau Brieske,Target Field,R,Regular Season,True
MLB,661998,2022-05-24 23:45:00+00:00,St. Louis Cardinals,Toronto Blue Jays,1.0,8.0,Jordan Hicks,Kevin Gausman,Busch Stadium,R,Regular Season,True
MLB,661488,2022-05-25 00:10:00+00:00,Chicago White Sox,Boston Red Sox,3.0,16.0,Dylan Cease,Nick Pivetta,Guaranteed Rate Field,R,Regular Season,True
MLB,662846,2022-05-25 00:10:00+00:00,Houston Astros,Cleveland Guardians,7.0,3.0,Framber Valdez,Zach Plesac,Minute Maid Park,R,Regular Season,True
MLB,663381,2022-05-25 01:38:00+00:00,Los Angeles Angels,Texas Rangers,5.0,3.0,Noah Syndergaard,Dane Dunning,Angel Stadium,R,Regular Season,True
MLB,662134,2022-05-25 01:40:00+00:00,Seattle Mariners,Oakland Athletics,5.0,7.0,George Kirby,James Kaprielian,T-Mobile Park,R,Regular Season,True
MLB,662229,2022-05-25 01:40:00+00:00,San Diego Padres,Milwaukee Brewers,1.0,4.0,Blake Snell,Corbin Burnes,Petco Park,R,Regular Season,True
MLB,663339,2022-05-25 01:40:00+00:00,Arizona Diamondbacks,Kansas City Royals,8.0,6.0,Zac Gallen,Jonathan Heasley,Chase Field,R,Regular Season,True
MLB,662074,2022-05-25 01:45:00+00:00,San Francisco Giants,New York Mets,13.0,12.0,Logan Webb,Chris Bassitt,Oracle Park,R,Regular Season,True
MLB,662453,2022-05-25 16:35:00+00:00,Pittsburgh Pirates,Colorado Rockies,10.0,5.0,Zach Thompson,Ryan Feltner,PNC Park,R,Regular Season,True
MLB,661772,2022-05-25 17:10:00+00:00,Minnesota Twins,Detroit Tigers,2.0,4.0,Dylan Bundy,Rony García,Target Field,R,Regular Season,True
MLB,662093,2022-05-25 19:45:00+00:00,San Francisco Giants,New York Mets,9.0,3.0,Jakob Junis,Thomas Szapucki,Oracle Park,R,Regular Season,True
MLB,662527,2022-05-25 20:05:00+00:00,Washington Nationals,Los Angeles Dodgers,1.0,0.0,Erick Fedde,Julio Urías,Nationals Park,R,Regular Season,True
MLB,662133,2022-05-25 20:10:00+00:00,Seattle Mariners,Oakland Athletics,2.0,4.0,Robbie Ray,Paul Blackburn,T-Mobile Park,R,Regular Season,True
MLB,662228,2022-05-25 20:10:00+00:00,San Diego Padres,Milwaukee Brewers,1.0,2.0,Yu Darvish,Aaron Ashby,Petco Park,R,Regular Season,True
MLB,662052,2022-05-25 22:40:00+00:00,Tampa Bay Rays,Miami Marlins,5.0,4.0,Drew Rasmussen,Cody Poteet,Tropicana Field,R,Regular Season,True
MLB,663082,2022-05-25 22:40:00+00:00,Cincinnati Reds,Chicago Cubs,4.0,3.0,Luis Castillo,Kyle Hendricks,Great American Ball Park,R,Regular Season,True
MLB,661286,2022-05-25 23:05:00+00:00,New York Yankees,Baltimore Orioles,2.0,0.0,JP Sears,Tyler Wells,Yankee Stadium,R,Regular Season,True
MLB,661542,2022-05-25 23:20:00+00:00,Atlanta Braves,Philadelphia Phillies,8.0,4.0,Charlie Morton,Ranger Suarez,Truist Park,R,Regular Season,True
MLB,661487,2022-05-26 00:10:00+00:00,Chicago White Sox,Boston Red Sox,3.0,1.0,Lucas Giolito,Rich Hill,Guaranteed Rate Field,R,Regular Season,True
MLB,662845,2022-05-26 00:10:00+00:00,Houston Astros,Cleveland Guardians,2.0,1.0,Cristian Javier,Cal Quantrill,Minute Maid Park,R,Regular Season,True
MLB,663446,2022-05-26 01:38:00+00:00,Los Angeles Angels,Texas Rangers,2.0,7.0,Reid Detmers,Glenn Otto Jr.,Angel Stadium,R,Regular Season,True
MLB,663081,2022-05-26 16:35:00+00:00,Cincinnati Reds,Chicago Cubs,20.0,5.0,Hunter Greene,Justin Steele,Great American Ball Park,R,Regular Season,True
MLB,662051,2022-05-26 22:40:00+00:00,Tampa Bay Rays,New York Yankees,2.0,7.0,Ryan Yarbrough,Nestor Cortes,Tropicana Field,R,Regular Season,True
MLB,662515,2022-05-26 23:05:00+00:00,Washington Nationals,Colorado Rockies,7.0,3.0,Patrick Corbin,Germán Márquez,Nationals Park,R,Regular Season,True
MLB,662842,2022-05-26 23:10:00+00:00,Detroit Tigers,Cleveland Guardians,4.0,3.0,Tarik Skubal,Konnor Pilkington,Comerica Park,R,Regular Season,True
MLB,661574,2022-05-26 23:20:00+00:00,Atlanta Braves,Philadelphia Phillies,1.0,4.0,Kyle Wright,Aaron Nola,Truist Park,R,Regular Season,True
MLB,661771,2022-05-26 23:40:00+00:00,Minnesota Twins,Kansas City Royals,2.0,3.0,Devin Smeltzer,Daniel Lynch IV,Target Field,R,Regular Season,True
MLB,661997,2022-05-26 23:45:00+00:00,St. Louis Cardinals,Milwaukee Brewers,3.0,4.0,Adam Wainwright,Eric Lauer,Busch Stadium,R,Regular Season,True
MLB,661486,2022-05-27 00:10:00+00:00,Chicago White Sox,Boston Red Sox,7.0,16.0,Dallas Keuchel,Michael Wacha,Guaranteed Rate Field,R,Regular Season,True
MLB,663445,2022-05-27 01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,3.0,6.0,Shohei Ohtani,Hyun Jin Ryu,Angel Stadium,R,Regular Season,True
MLB,662376,2022-05-27 01:40:00+00:00,Oakland Athletics,Texas Rangers,1.0,4.0,Frankie Montas,Martín Pérez,Oakland Coliseum,R,Regular Season,True
MLB,663338,2022-05-27 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,1.0,14.0,Humberto Castellanos,Mitch White,Chase Field,R,Regular Season,True
MLB,663080,2022-05-27 22:40:00+00:00,Cincinnati Reds,San Francisco Giants,5.0,1.0,Graham Ashcraft,Carlos Rodón,Great American Ball Park,R,Regular Season,True
MLB,661960,2022-05-27 23:10:00+00:00,Tampa Bay Rays,New York Yankees,0.0,2.0,Jeffrey Springs,Jameson Taillon,Tropicana Field,R,Regular Season,True
MLB,662543,2022-05-27 23:10:00+00:00,New York Mets,Philadelphia Phillies,8.0,6.0,Carlos Carrasco,Bailey Falter,Citi Field,R,Regular Season,True
MLB,663276,2022-05-27 23:10:00+00:00,Boston Red Sox,Baltimore Orioles,8.0,12.0,Garrett Whitlock,Kyle Bradish,Fenway Park,R,Regular Season,True
MLB,661539,2022-05-27 23:20:00+00:00,Atlanta Braves,Miami Marlins,6.0,4.0,Ian Anderson,Trevor Rogers,Truist Park,R,Regular Season,True
MLB,661777,2022-05-28 00:10:00+00:00,Minnesota Twins,Kansas City Royals,10.0,7.0,Bailey Ober,Brad Keller,Target Field,R,Regular Season,True
MLB,661992,2022-05-28 00:15:00+00:00,St. Louis Cardinals,Milwaukee Brewers,4.0,2.0,Dakota Hudson,Brandon Woodruff,Busch Stadium,R,Regular Season,True
MLB,663444,2022-05-28 01:38:00+00:00,Los Angeles Angels,Toronto Blue Jays,3.0,4.0,Chase Silseth,Alek Manoah,Angel Stadium,R,Regular Season,True
MLB,662132,2022-05-28 01:40:00+00:00,Seattle Mariners,Houston Astros,6.0,1.0,Chris Flexen,Justin Verlander,T-Mobile Park,R,Regular Season,True
MLB,662281,2022-05-28 01:40:00+00:00,San Diego Padres,Pittsburgh Pirates,4.0,3.0,Sean Manaea,Jose Quintana,Petco Park,R,Regular Season,True
MLB,662369,2022-05-28 01:40:00+00:00,Oakland Athletics,Texas Rangers,5.0,8.0,Cole Irvin,Jon Gray,Oakland Coliseum,R,Regular Season,True
MLB,663347,2022-05-28 01:40:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,4.0,6.0,Madison Bumgarner,Ryan Pepiot,Chase Field,R,Regular Season,True
MLB,662514,2022-05-28 16:05:00+00:00,Washington Nationals,Colorado Rockies,13.0,7.0,Aaron Sanchez,Austin Gomber,Nationals Park,R,Regular Season,True
MLB,663257,2022-05-28 16:10:00+00:00,Boston Red Sox,Baltimore Orioles,5.0,3.0,Nathan Eovaldi,Jordan Lyles,Fenway Park,R,Regular Season,True
MLB,661774,2022-05-28 18:10:00+00:00,Minnesota Twins,Kansas City Royals,3.0,7.0,Chris Archer,Brady Singer,Target Field,R,Regular Season,True
MLB,661991,2022-05-28 18:15:00+00:00,St. Louis Cardinals,Milwaukee Brewers,8.0,3.0,Matthew Liberatore,Adrian Houser,Busch Stadium,R,Regular Season,True
MLB,662375,2022-05-28 20:07:00+00:00,Oakland Athletics,Texas Rangers,4.0,11.0,Zach Logue,Taylor Hearn,Oakland Coliseum,R,Regular Season,True
MLB,661537,2022-05-28 20:10:00+00:00,Atlanta Braves,Miami Marlins,1.0,4.0,Tucker Davidson,Sandy Alcantara,Truist Park,R,Regular Season,True
MLB,661933,2022-05-28 20:10:00+00:00,Tampa Bay Rays,New York Yankees,3.0,1.0,Corey Kluber,Gerrit Cole,Tropicana Field,R,Regular Season,True
MLB,662852,2022-05-28 20:10:00+00:00,Detroit Tigers,Cleveland Guardians,1.0,8.0,Alex Faedo,Shane Bieber,Comerica Park,R,Regular Season,True
MLB,663118,2022-05-28 20:10:00+00:00,Cincinnati Reds,San Francisco Giants,3.0,2.0,Vladimir Gutierrez,Alex Wood,Great American Ball Park,R,Regular Season,True
MLB,662513,2022-05-28 22:05:00+00:00,Washington Nationals,Colorado Rockies,2.0,3.0,Joan Adon,Chad Kuhl,Nationals Park,R,Regular Season,True
MLB,663309,2022-05-28 22:10:00+00:00,Boston Red Sox,Baltimore Orioles,2.0,4.0,Josh Winckowski,Denyi Reyes,Fenway Park,R,Regular Season,True
MLB,661518,2022-05-28 23:15:00+00:00,Chicago White Sox,Chicago Cubs,1.0,5.0,Johnny Cueto,Keegan Thompson,Guaranteed Rate Field,R,Regular Season,True
MLB,662556,2022-05-28 23:15:00+00:00,New York Mets,Philadelphia Phillies,8.0,2.0,Taijuan Walker,Zach Eflin,Citi Field,R,Regular Season,True
MLB,663330,2022-05-28 23:15:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,2.0,3.0,Merrill Kelly,Tony Gonsolin,Chase Field,R,Regular Season,True
MLB,663400,2022-05-29 02:07:00+00:00,Los Angeles Angels,Toronto Blue Jays,5.0,6.0,Michael Lorenzen,Yusei Kikuchi,Angel Stadium,R,Regular Season,True
MLB,662131,2022-05-29 02:10:00+00:00,Seattle Mariners,Houston Astros,6.0,0.0,Logan Gilbert,José Urquidy,T-Mobile Park,R,Regular Season,True
MLB,662280,2022-05-29 02:10:00+00:00,San Diego Padres,Pittsburgh Pirates,2.0,4.0,Joe Musgrove,JT Brubaker,Petco Park,R,Regular Season,True
MLB,663072,2022-05-29 15:35:00+00:00,Cincinnati Reds,San Francisco Giants,4.0,6.0,Tyler Mahle,Alex Cobb,Great American Ball Park,R,Regular Season,True
MLB,661517,2022-05-29 17:35:00+00:00,Atlanta Braves,Miami Marlins,6.0,3.0,Max Fried,Elieser Hernández,Truist Park,R,Regular Season,True
MLB,662512,2022-05-29 17:35:00+00:00,Washington Nationals,Colorado Rockies,6.0,5.0,Josiah Gray,Kyle Freeland,Nationals Park,R,Regular Season,True
MLB,663299,2022-05-29 17:35:00+00:00,Boston Red Sox,Baltimore Orioles,12.0,2.0,Nick Pivetta,Bruce Zimmermann,Fenway Park,R,Regular Season,True
MLB,661910,2022-05-29 17:40:00+00:00,Tampa Bay Rays,New York Yankees,4.0,2.0,Shane McClanahan,Luis Severino,Tropicana Field,R,Regular Season,True
MLB,662840,2022-05-29 17:40:00+00:00,Detroit Tigers,Cleveland Guardians,2.0,1.0,Elvin Rodríguez,Triston McKenzie,Comerica Park,R,Regular Season,True
MLB,661461,2022-05-29 18:10:00+00:00,Chicago White Sox,Chicago Cubs,5.0,4.0,Dylan Cease,Marcus Stroman,Guaranteed Rate Field,R,Regular Season,True
MLB,661731,2022-05-29 18:10:00+00:00,Minnesota Twins,Kansas City Royals,7.0,3.0,Sonny Gray,Zack Greinke,Target Field,R,Regular Season,True
MLB,661990,2022-05-29 18:15:00+00:00,St. Louis Cardinals,Milwaukee Brewers,0.0,8.0,Miles Mikolas,Corbin Burnes,Busch Stadium,R,Regular Season,True
MLB,662374,2022-05-29 20:07:00+00:00,Oakland Athletics,Texas Rangers,6.0,5.0,James Kaprielian,Dane Dunning,Oakland Coliseum,R,Regular Season,True
MLB,663414,2022-05-29 20:07:00+00:00,Los Angeles Angels,Toronto Blue Jays,10.0,11.0,Patrick Sandoval,José Berríos,Angel Stadium,R,Regular Season,True
MLB,662130,2022-05-29 20:10:00+00:00,Seattle Mariners,Houston Astros,1.0,2.0,Marco Gonzales,Luis Garcia,T-Mobile Park,R,Regular Season,True
MLB,662279,2022-05-29 20:10:00+00:00,San Diego Padres,Pittsburgh Pirates,4.0,2.0,MacKenzie Gore,Roansy Contreras,Petco Park,R,Regular Season,True
MLB,663328,2022-05-29 20:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,1.0,3.0,Zach Davies,Tyler Anderson,Chase Field,R,Regular Season,True
MLB,662555,2022-05-29 23:08:00+00:00,New York Mets,Philadelphia Phillies,5.0,4.0,Chris Bassitt,Zack Wheeler,Citi Field,R,Regular Season,True
MLB,663149,2022-05-30 17:05:00+00:00,Chicago Cubs,Milwaukee Brewers,6.0,7.0,Matt Swarmer,Ethan Small,Wrigley Field,R,Regular Season,True
MLB,662854,2022-05-30 17:10:00+00:00,Detroit Tigers,Minnesota Twins,7.0,5.0,Beau Brieske,Dylan Bundy,Comerica Park,R,Regular Season,True
MLB,661989,2022-05-30 18:15:00+00:00,St. Louis Cardinals,San Diego Padres,6.0,3.0,Packy Naughton,Nick Martinez,Busch Stadium,R,Regular Season,True
MLB,661613,2022-05-30 20:05:00+00:00,Philadelphia Phillies,San Francisco Giants,4.0,5.0,Kyle Gibson,Logan Webb,Citizens Bank Park,R,Regular Season,True
MLB,662373,2022-05-30 20:07:00+00:00,Oakland Athletics,Houston Astros,1.0,5.0,Paul Blackburn,Framber Valdez,Oakland Coliseum,R,Regular Season,True
MLB,662992,2022-05-30 20:10:00+00:00,Colorado Rockies,Miami Marlins,7.0,1.0,Ryan Feltner,Pablo López,Coors Field,R,Regular Season,True
MLB,663109,2022-05-30 22:10:00+00:00,Cleveland Guardians,Kansas City Royals,7.0,3.0,Zach Plesac,Jonathan Heasley,Progressive Field,R,Regular Season,True
MLB,662545,2022-05-30 23:10:00+00:00,New York Mets,Washington Nationals,13.0,5.0,David Peterson,Erick Fedde,Citi Field,R,Regular Season,True
MLB,663298,2022-05-30 23:10:00+00:00,Boston Red Sox,Baltimore Orioles,0.0,10.0,Rich Hill,Tyler Wells,Fenway Park,R,Regular Season,True
MLB,663147,2022-05-30 23:40:00+00:00,Chicago Cubs,Milwaukee Brewers,1.0,3.0,Drew Smyly,Aaron Ashby,Wrigley Field,R,Regular Season,True
MLB,661900,2022-05-31 00:05:00+00:00,Texas Rangers,Tampa Bay Rays,9.0,5.0,Glenn Otto Jr.,Drew Rasmussen,Globe Life Field,R,Regular Season,True
MLB,663327,2022-05-31 00:10:00+00:00,Arizona Diamondbacks,Atlanta Braves,6.0,2.0,Zac Gallen,Spencer Strider,Chase Field,R,Regular Season,True
MLB,662743,2022-05-31 02:10:00+00:00,Los Angeles Dodgers,Pittsburgh Pirates,5.0,6.0,Walker Buehler,Zach Thompson,Dodger Stadium,R,Regular Season,True
MLB,662806,2022-05-31 17:10:00+00:00,Detroit Tigers,Minnesota Twins,2.0,8.0,Rony García,Devin Smeltzer,Comerica Park,R,Regular Season,True
MLB,663034,2022-05-31 22:10:00+00:00,Cleveland Guardians,Kansas City Royals,8.0,3.0,Cal Quantrill,Daniel Lynch IV,Progressive Field,R,Regular Season,True
MLB,661618,2022-05-31 22:45:00+00:00,Philadelphia Phillies,San Francisco Giants,4.0,7.0,Ranger Suarez,Jakob Junis,Citizens Bank Park,R,Regular Season,True
MLB,661075,2022-05-31 23:05:00+00:00,Baltimore Orioles,Seattle Mariners,0.0,10.0,Bryan Baker,George Kirby,Oriole Park at Camden Yards,R,Regular Season,True
MLB,661331,2022-05-31 23:05:00+00:00,New York Yankees,Los Angeles Angels,9.0,1.0,Jordan Montgomery,Noah Syndergaard,Yankee Stadium,R,Regular Season,True
MLB,661797,2022-05-31 23:07:00+00:00,Toronto Blue Jays,Chicago White Sox,6.0,5.0,Kevin Gausman,Lucas Giolito,Rogers Centre,R,Regular Season,True
MLB,662544,2022-05-31 23:10:00+00:00,New York Mets,Washington Nationals,10.0,0.0,Trevor Williams,Patrick Corbin,Citi Field,R,Regular Season,True
MLB,662836,2022-05-31 23:10:00+00:00,Detroit Tigers,Minnesota Twins,4.0,0.0,Joey Wentz,Cole Sands,Comerica Park,R,Regular Season,True
MLB,663297,2022-05-31 23:10:00+00:00,Boston Red Sox,Cincinnati Reds,1.0,2.0,Michael Wacha,Luis Castillo,Fenway Park,R,Regular Season,True
MLB,661977,2022-05-31 23:45:00+00:00,St. Louis Cardinals,San Diego Padres,3.0,2.0,Adam Wainwright,Blake Snell,Busch Stadium,R,Regular Season,True
